,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
8,Luisinho,Deportivo,33,"D(L),M(L)",30,29,2622,1,1,2,7.02,2017-18,ESP La Liga
9,Cédric Bakambu,Villarreal,27,"AM(LR),FW",15,15,1269,9,0,2,7.01,2017-18,ESP La Liga
0,Willian José,Real Sociedad,27,FW,34,32,2780,15,4,1,7.01,2017-18,ESP La Liga
1,Joaquín,Real Betis,37,"M(CLR),FW",35,29,2487,4,7,5,7.01,2017-18,ESP La Liga
2,José Morales,Levante,31,"D(R),M(CLR),FW",35,35,3066,10,8,4,7.01,2017-18,ESP La Liga
3,Karim Benzema,Real Madrid,31,FW,32,25,2156,5,10,1,7.00,2017-18,ESP La Liga
4,Jonny,Celta Vigo,24,"D(CLR),M(LR)",36,36,3203,2,1,3,7.00,2017-18,ESP La Liga
5,Rubén Pérez,Leganes,29,M(C),31,29,2521,0,0,2,6.99,2017-18,ESP La Liga
6,Iván Ramis,Eibar,34,D(C),16,15,1304,3,0,1,6.99,2017-18,ESP La Liga
7,Joseba Zaldúa,Leganes,26,D(R),30,29,2560,1,0,1,6.99,2017-18,ESP La Liga
8,Mikel Oyarzabal,Real Sociedad,21,"AM(CLR),FW",35,31,2784,12,5,2,6.99,2017-18,ESP La Liga
9,Jefferson Lerma,Levante,24,"D(R),DMC",26,25,2138,0,1,0,6.99,2017-18,ESP La Liga
0,Cote,Eibar,29,D(L),30,28,2431,0,8,3,6.99,2017-18,ESP La Liga
1,Manu García,Deportivo Alaves,32,DMC,30,27,2439,3,0,1,6.98,2017-18,ESP La Liga
2,Pablo Hernández,Celta Vigo,32,M(C),30,18,1813,3,2,3,6.98,2017-18,ESP La Liga
3,Theo Hernández,Real Madrid,21,"D(L),M(L)",13,10,963,0,0,0,6.98,2017-18,ESP La Liga
4,Pedro León,Eibar,32,M(LR),12,10,929,0,3,1,6.98,2017-18,ESP La Liga
5,Jan Oblak,Atletico,26,GK,37,37,3330,0,0,3,6.98,2017-18,ESP La Liga
6,Pablo Maffeo,Girona,21,"D(R),M(R)",33,32,2651,0,1,0,6.97,2017-18,ESP La Liga
7,Juan Cala,Getafe,29,D(C),20,20,1800,2,2,2,6.96,2017-18,ESP La Liga
8,Pione Sisto,Celta Vigo,23,"AM(CLR),FW",34,31,2535,5,9,0,6.96,2017-18,ESP La Liga
9,Héctor Moreno,Real Sociedad,30,D(CL),8,8,720,1,0,0,6.96,2017-18,ESP La Liga
0,Loren Morón,Real Betis,25,FW,15,12,1064,7,0,2,6.96,2017-18,ESP La Liga
1,Nicolás Pareja,Sevilla,34,D(C),5,5,406,0,0,0,6.96,2017-18,ESP La Liga
2,Carlos Bacca,Villarreal,32,FW,35,30,2512,15,6,3,6.95,2017-18,ESP La Liga
3,Jesús Vallejo,Real Madrid,22,D(CR),7,7,630,0,0,0,6.95,2017-18,ESP La Liga
4,Leandro Cabrera,Getafe,27,D(CL),9,8,720,0,0,0,6.95,2017-18,ESP La Liga
5,Hugo Mallo,Celta Vigo,27,"D(CR),M(R)",34,34,3004,0,5,1,6.95,2017-18,ESP La Liga
6,Adrián López,Deportivo,31,"M(CLR),FW",30,26,2347,9,6,4,6.95,2017-18,ESP La Liga
7,Maximiliano Gómez,Celta Vigo,22,FW,36,35,3078,17,4,3,6.95,2017-18,ESP La Liga
8,José Giménez,Atletico,23,D(CR),23,17,1684,1,1,0,6.95,2017-18,ESP La Liga
9,Keylor Navas,Real Madrid,32,GK,27,27,2430,0,0,1,6.94,2017-18,ESP La Liga
0,Iker Muniain,Athletic Bilbao,26,AM(CLR),14,7,775,4,2,1,6.94,2017-18,ESP La Liga
1,Unai Núñez,Athletic Bilbao,21,D(C),33,33,2942,1,0,1,6.94,2017-18,ESP La Liga
2,Víctor Sánchez,Espanyol,31,"D(LR),M(CL)",30,29,2464,0,2,0,6.94,2017-18,ESP La Liga
3,Rubén Duarte,Deportivo Alaves,23,D(CL),24,24,2141,0,2,2,6.94,2017-18,ESP La Liga
4,Javi López,Espanyol,32,"D(R),DMC",14,12,967,0,0,0,6.94,2017-18,ESP La Liga
5,Paulo Oliveira,Eibar,27,D(C),26,25,2215,0,0,1,6.93,2017-18,ESP La Liga
6,Damián Suárez,Getafe,30,"D(R),M(R)",33,33,2879,1,4,1,6.92,2017-18,ESP La Liga
7,Víctor Laguardia,Deportivo Alaves,29,D(C),17,17,1530,2,0,1,6.92,2017-18,ESP La Liga
8,Alberto de la Bella,Real Sociedad,33,D(L),17,17,1529,0,1,0,6.92,2017-18,ESP La Liga
9,Guido Pizarro,Sevilla,28,DMC,24,19,1754,1,0,1,6.92,2017-18,ESP La Liga
0,Stefan Savic,Atletico,28,D(C),27,26,2299,0,0,1,6.91,2017-18,ESP La Liga
1,Andrés Guardado,Real Betis,32,"D(L),M(CL)",29,25,2267,2,8,2,6.91,2017-18,ESP La Liga
2,Lucas Vázquez,Real Madrid,27,"D(R),M(R)",33,16,1670,4,7,0,6.91,2017-18,ESP La Liga
3,Yannick Carrasco,Atletico,25,"M(CLR),FW",17,8,900,3,4,0,6.91,2017-18,ESP La Liga
4,Manu Trigueros,Villarreal,27,"M(CLR),FW",34,32,2709,3,4,1,6.91,2017-18,ESP La Liga
5,José Campaña,Levante,25,M(CLR),35,33,2745,1,4,4,6.91,2017-18,ESP La Liga
6,Andrés Iniesta,Barcelona,34,M(CL),30,25,1843,1,2,0,6.91,2017-18,ESP La Liga
7,Peter Etebo,Las Palmas,23,"M(CL),FW",14,14,1216,0,1,1,6.91,2017-18,ESP La Liga
8,Roberto Rosales,Malaga,30,"D(R),M(R)",35,35,3125,1,0,2,6.90,2017-18,ESP La Liga
9,Marc-André ter Stegen,Barcelona,26,GK,37,37,3330,0,0,0,6.90,2017-18,ESP La Liga
0,Nacho,Real Madrid,28,D(CLR),27,22,2073,3,0,0,6.90,2017-18,ESP La Liga
1,Víctor Ruiz,Villarreal,29,D(C),27,27,2417,2,1,0,6.90,2017-18,ESP La Liga
2,Pablo Fornals,Villarreal,22,M(CLR),35,30,2623,3,12,4,6.90,2017-18,ESP La Liga
3,Yerry Mina,Barcelona,24,D(C),5,4,370,0,1,0,6.89,2017-18,ESP La Liga
4,Gabriel Paulista,Valencia,28,D(CR),30,29,2584,0,0,0,6.89,2017-18,ESP La Liga
5,Dimitrios Siovas,Leganes,30,D(C),24,24,2062,1,1,0,6.89,2017-18,ESP La Liga
6,Steven Nzonzi,Sevilla,30,M(C),27,26,2216,1,2,1,6.89,2017-18,ESP La Liga
7,Celso Borges,Deportivo,30,"D(C),M(C)",32,26,2307,3,3,1,6.89,2017-18,ESP La Liga
8,Íñigo Martínez,Athletic Bilbao,27,D(C),16,16,1440,0,0,0,6.89,2017-18,ESP La Liga
9,Fede Cartabia,Deportivo,25,AM(CLR),20,16,1333,2,1,1,6.89,2017-18,ESP La Liga
0,Nacho Vidal,Valencia,23,D(R),7,5,447,1,0,0,6.88,2017-18,ESP La Liga
1,David Soria,Sevilla,25,GK,15,15,1265,0,0,1,6.87,2017-18,ESP La Liga
2,David López,Espanyol,29,"D(C),DMC",37,37,3330,1,0,1,6.87,2017-18,ESP La Liga
3,Paulinho,Barcelona,30,M(CR),34,21,1941,9,2,0,6.87,2017-18,ESP La Liga
4,Íñigo Martínez,Real Sociedad,27,D(C),12,12,1056,1,1,1,6.87,2017-18,ESP La Liga
5,Clément Lenglet,Sevilla,23,D(C),35,33,3002,3,1,3,6.87,2017-18,ESP La Liga
6,Jaume Doménech,Valencia,28,GK,5,5,450,0,0,0,6.87,2017-18,ESP La Liga
7,Daniel Wass,Celta Vigo,29,"D(LR),M(CLR)",35,34,2941,4,9,1,6.87,2017-18,ESP La Liga
8,Bernardo Espinosa,Girona,29,D(C),34,32,2869,0,3,1,6.86,2017-18,ESP La Liga
9,Miguel Ángel Moyá,Real Sociedad,34,GK,9,9,765,0,0,0,6.86,2017-18,ESP La Liga
0,Adnan Januzaj,Real Sociedad,23,AM(CLR),28,18,1580,3,5,4,6.86,2017-18,ESP La Liga
1,Juanfran,Deportivo,30,"D(R),M(R)",35,34,3058,0,1,1,6.86,2017-18,ESP La Liga
2,Sergio Canales,Real Sociedad,27,M(CLR),36,20,1921,4,5,1,6.86,2017-18,ESP La Liga
3,Jaume Costa,Villarreal,30,"D(LR),M(L)",30,29,2541,0,0,0,6.86,2017-18,ESP La Liga
4,Anaitz Arbilla,Eibar,31,D(CLR),29,26,2411,2,1,1,6.85,2017-18,ESP La Liga
5,Francis Guerrero,Real Betis,22,"D(R),M(LR)",14,10,992,1,0,0,6.85,2017-18,ESP La Liga
6,Borja García,Girona,28,AM(CL),37,34,2815,2,5,0,6.85,2017-18,ESP La Liga
7,Raphaël Varane,Real Madrid,25,D(C),27,27,2324,0,1,1,6.85,2017-18,ESP La Liga
8,Ángel Correa,Atletico,23,"AM(CLR),FW",37,27,2265,8,4,2,6.85,2017-18,ESP La Liga
9,Zouhair Feddal,Real Betis,29,D(C),15,14,1257,3,0,0,6.85,2017-18,ESP La Liga
0,Vitolo,Las Palmas,29,"M(CLR),FW",9,8,690,1,0,0,6.85,2017-18,ESP La Liga
1,Fayçal Fajr,Getafe,30,M(CLR),31,26,2384,1,4,1,6.84,2017-18,ESP La Liga
2,Diego Costa,Atletico,30,FW,15,13,1048,3,3,1,6.84,2017-18,ESP La Liga
3,Xabi Prieto,Real Sociedad,35,M(CLR),26,24,1940,3,5,0,6.84,2017-18,ESP La Liga
4,Aïssa Mandi,Real Betis,27,D(CLR),34,34,3025,1,0,1,6.84,2017-18,ESP La Liga
5,David Lombán,Eibar,31,D(C),13,11,996,1,0,2,6.84,2017-18,ESP La Liga
6,Simone Zaza,Valencia,27,FW,33,23,2079,13,1,3,6.83,2017-18,ESP La Liga
7,Lucas Pérez,Deportivo,30,"AM(CR),FW",35,31,2796,8,6,0,6.83,2017-18,ESP La Liga
8,Álvaro Medrán Just,Valencia,24,M(C),1,1,73,0,0,0,6.83,2017-18,ESP La Liga
9,Diego Llorente,Real Sociedad,25,"D(C),DMC",27,26,2328,3,0,0,6.83,2017-18,ESP La Liga
0,Rodrigo Ely,Deportivo Alaves,25,D(C),31,30,2692,1,0,2,6.83,2017-18,ESP La Liga
1,Raúl Navas,Real Sociedad,30,D(C),20,20,1792,0,1,0,6.83,2017-18,ESP La Liga
2,Fabian Schär,Deportivo,27,D(C),25,25,2220,2,2,0,6.82,2017-18,ESP La Liga
3,Raúl Fernández,Levante,30,GK,11,11,990,0,0,1,6.82,2017-18,ESP La Liga
4,Alejandro Gálvez,Eibar,29,"D(C),M(C)",4,4,360,1,0,1,6.82,2017-18,ESP La Liga
5,Sidnei,Deportivo,29,D(C),21,21,1780,1,1,1,6.82,2017-18,ESP La Liga
6,Unai Bustinza,Leganes,26,D(CR),20,18,1636,2,0,2,6.82,2017-18,ESP La Liga
7,Vicente Guaita,Getafe,32,GK,33,33,2970,0,0,3,6.82,2017-18,ESP La Liga
8,Simon Kjaer,Sevilla,29,D(C),20,18,1572,2,0,0,6.82,2017-18,ESP La Liga
9,Iago Herrerín,Athletic Bilbao,30,GK,8,8,720,0,0,1,6.82,2017-18,ESP La Liga
0,Gabi,Atletico,35,M(C),34,25,2347,0,1,0,6.81,2017-18,ESP La Liga
1,Guillermo Maripán,Deportivo Alaves,24,D(C),19,17,1527,0,0,0,6.81,2017-18,ESP La Liga
2,Carlos Isaac,Atletico,20,D(R),1,1,64,0,0,0,6.81,2017-18,ESP La Liga
3,Munir El Haddadi,Deportivo Alaves,23,"AM(LR),FW",33,28,2458,10,6,2,6.81,2017-18,ESP La Liga
4,Portu,Girona,26,"M(CLR),FW",37,35,3014,11,5,0,6.81,2017-18,ESP La Liga
5,Coke,Levante,31,"D(CLR),M(R)",17,16,1386,3,0,0,6.81,2017-18,ESP La Liga
6,Neto,Valencia,29,GK,33,33,2970,0,0,1,6.81,2017-18,ESP La Liga
7,Gabriel Mercado,Sevilla,31,D(CR),26,25,2124,0,1,1,6.80,2017-18,ESP La Liga
8,Tomás Pina,Deportivo Alaves,31,M(C),30,28,2393,1,0,1,6.80,2017-18,ESP La Liga
9,Alberto Redondo,Getafe,21,D(CLR),1,1,90,0,0,0,6.80,2017-18,ESP La Liga
0,Kévin Rodrigues,Real Sociedad,24,"D(L),M(L)",20,18,1633,1,2,0,6.80,2017-18,ESP La Liga
1,Marc Muniesa,Girona,26,D(CL),14,14,1130,0,1,0,6.80,2017-18,ESP La Liga
2,Gerard Deulofeu,Barcelona,24,"AM(CLR),FW",10,5,503,1,1,0,6.80,2017-18,ESP La Liga
3,Pedro Alcalá,Girona,29,D(C),8,8,690,1,0,1,6.80,2017-18,ESP La Liga
4,Ganso,Sevilla,29,"AM(C),FW",8,7,524,2,0,0,6.79,2017-18,ESP La Liga
5,Sergio Asenjo,Villarreal,29,GK,23,23,2070,0,0,3,6.79,2017-18,ESP La Liga
6,Sergi Darder,Espanyol,25,M(CL),35,32,2790,1,2,0,6.79,2017-18,ESP La Liga
7,Sergi,Las Palmas,23,DMC,2,2,145,0,0,0,6.79,2017-18,ESP La Liga
8,Iñaki Williams,Athletic Bilbao,24,"AM(CLR),FW",38,31,2851,7,6,1,6.79,2017-18,ESP La Liga
9,Kepa Arrizabalaga,Athletic Bilbao,24,GK,30,30,2700,0,0,2,6.79,2017-18,ESP La Liga
0,Pau López,Espanyol,24,GK,29,28,2566,0,0,1,6.79,2017-18,ESP La Liga
1,Rúben Vezo,Valencia,24,D(CR),19,17,1554,0,0,0,6.79,2017-18,ESP La Liga
2,Lionel Carole,Sevilla,27,"D(CL),M(L)",6,6,540,0,1,0,6.79,2017-18,ESP La Liga
3,Bruno González,Getafe,28,D(C),20,17,1538,0,0,1,6.79,2017-18,ESP La Liga
4,Dani García,Eibar,28,DMC,32,32,2781,0,1,0,6.79,2017-18,ESP La Liga
5,Paul Baysse,Malaga,30,D(CR),15,13,1238,1,0,0,6.79,2017-18,ESP La Liga
6,Diego López,Espanyol,37,GK,10,10,854,0,0,1,6.78,2017-18,ESP La Liga
7,Enis Bardhi,Levante,23,M(CLR),26,16,1581,9,1,0,6.78,2017-18,ESP La Liga
8,Ángel Rodríguez,Getafe,31,FW,33,26,2299,13,2,3,6.78,2017-18,ESP La Liga
9,Léo Baptistão,Espanyol,26,"AM(CLR),FW",36,31,2686,8,3,2,6.78,2017-18,ESP La Liga
0,Joan Jordán,Eibar,24,M(C),35,25,2423,6,4,3,6.78,2017-18,ESP La Liga
1,Markel Bergara,Getafe,32,M(C),18,18,1469,4,1,0,6.77,2017-18,ESP La Liga
2,Alexander Szymanowski,Leganes,30,AM(L),13,13,1064,2,2,0,6.77,2017-18,ESP La Liga
3,Mikel Balenziaga,Athletic Bilbao,30,D(L),18,18,1554,0,2,0,6.77,2017-18,ESP La Liga
4,Markel Susaeta,Athletic Bilbao,31,M(LR),34,26,2270,3,2,1,6.77,2017-18,ESP La Liga
5,Antonio Barragán,Real Betis,31,"D(CR),M(R)",29,28,2377,0,6,2,6.77,2017-18,ESP La Liga
6,Carlos Fernández,Sevilla,22,"AM(C),FW",2,2,139,1,0,0,6.77,2017-18,ESP La Liga
7,Ibai Gómez,Deportivo Alaves,29,AM(LR),34,26,2327,7,6,4,6.77,2017-18,ESP La Liga
8,Naldo,Espanyol,30,D(C),11,10,922,0,0,0,6.76,2017-18,ESP La Liga
9,Loïc Rémy,Las Palmas,32,"M(LR),FW",12,6,761,5,0,0,6.76,2017-18,ESP La Liga
0,Aarón Martín,Espanyol,21,"D(L),M(L)",32,31,2815,0,0,1,6.76,2017-18,ESP La Liga
1,Álvaro González,Villarreal,29,D(C),33,32,2899,0,2,0,6.76,2017-18,ESP La Liga
2,Federico Ricca,Malaga,24,D(CL),14,13,1111,0,1,0,6.76,2017-18,ESP La Liga
3,Fernando Pacheco,Deportivo Alaves,26,GK,38,37,3357,0,0,1,6.76,2017-18,ESP La Liga
4,Antonio Sanabria,Real Betis,22,FW,17,8,847,8,0,0,6.75,2017-18,ESP La Liga
5,Juanfran,Atletico,34,D(R),17,15,1308,0,1,0,6.75,2017-18,ESP La Liga
6,Daniel Carriço,Sevilla,30,"D(C),DMC",6,5,459,0,0,0,6.75,2017-18,ESP La Liga
7,Fabián Orellana,Eibar,32,AM(CLR),17,13,1182,3,2,1,6.75,2017-18,ESP La Liga
8,Alejandro Gálvez,Las Palmas,29,"D(C),M(C)",18,18,1620,0,0,0,6.74,2017-18,ESP La Liga
9,Santi Mina,Valencia,23,"AM(LR),FW",32,17,1550,12,2,0,6.74,2017-18,ESP La Liga
0,Óscar De Marcos,Athletic Bilbao,29,"D(LR),M(CR)",21,20,1663,1,2,0,6.74,2017-18,ESP La Liga
1,Johan Mojica,Girona,26,"D(L),M(L)",30,22,2132,0,4,1,6.74,2017-18,ESP La Liga
2,Franco Vázquez,Sevilla,29,"AM(CLR),FW",30,22,1845,4,6,3,6.74,2017-18,ESP La Liga
3,Mikel San José,Athletic Bilbao,29,"D(C),DMC",26,24,2157,1,1,1,6.74,2017-18,ESP La Liga
4,Thomas Vermaelen,Barcelona,33,D(CL),14,12,1018,0,1,0,6.73,2017-18,ESP La Liga
5,Gonzalo Castro,Malaga,34,"AM(LR),FW",26,26,2077,4,2,2,6.73,2017-18,ESP La Liga
6,Mateo Kovacic,Real Madrid,24,M(CL),21,10,989,0,1,2,6.73,2017-18,ESP La Liga
7,Juanpe,Girona,27,D(C),35,34,3064,5,1,1,6.73,2017-18,ESP La Liga
8,Pablo Sarabia,Sevilla,26,"D(L),M(CLR),FW",34,27,2400,6,5,1,6.73,2017-18,ESP La Liga
9,Emiliano Martínez,Getafe,26,GK,5,5,450,0,0,0,6.73,2017-18,ESP La Liga
0,Nélson Semedo,Barcelona,25,"D(LR),M(R)",24,17,1495,0,0,0,6.73,2017-18,ESP La Liga
1,Miguel Layún,Sevilla,30,"D(LR),M(CLR)",16,11,1181,2,0,0,6.73,2017-18,ESP La Liga
2,Enric Saborit,Athletic Bilbao,26,D(L),19,16,1430,0,1,0,6.73,2017-18,ESP La Liga
3,Guilherme,Deportivo,27,M(C),31,31,2644,0,0,1,6.72,2017-18,ESP La Liga
4,Alfonso Pedraza,Deportivo Alaves,22,"D(L),M(L)",33,27,2441,3,5,1,6.72,2017-18,ESP La Liga
5,Juankar,Malaga,28,"D(L),M(L)",10,9,784,0,0,0,6.72,2017-18,ESP La Liga
6,Lucas Digne,Barcelona,25,"D(CL),M(L)",12,8,702,0,2,0,6.72,2017-18,ESP La Liga
7,Joaquín Correa,Sevilla,24,"AM(CL),FW",21,15,1199,1,1,0,6.72,2017-18,ESP La Liga
8,Nolito,Sevilla,32,AM(CL),30,17,1600,4,5,0,6.72,2017-18,ESP La Liga
9,Ryad Boudebouz,Real Betis,28,"M(CLR),FW",27,15,1361,2,3,1,6.71,2017-18,ESP La Liga
0,Ezequiel Muñoz,Leganes,28,D(C),19,17,1408,0,1,1,6.71,2017-18,ESP La Liga
1,Recio,Malaga,28,M(C),22,21,1841,1,2,0,6.71,2017-18,ESP La Liga
2,Antonio Sivera,Deportivo Alaves,22,GK,1,1,63,0,0,0,6.71,2017-18,ESP La Liga
3,Ximo Navarro,Las Palmas,28,D(CLR),31,29,2607,0,1,0,6.71,2017-18,ESP La Liga
4,Pablo Piatti,Espanyol,29,M(CLR),30,22,1749,2,3,1,6.71,2017-18,ESP La Liga
5,Raúl Carnero,Leganes,29,"D(CL),M(L)",19,15,1388,0,2,0,6.71,2017-18,ESP La Liga
6,Antonio Luna,Levante,27,"D(L),M(L)",23,22,2021,0,2,0,6.70,2017-18,ESP La Liga
7,Manuel Iturra,Malaga,34,DMC,20,18,1584,0,0,0,6.70,2017-18,ESP La Liga
8,John Guidetti,Deportivo Alaves,26,FW,17,15,1233,3,3,0,6.70,2017-18,ESP La Liga
9,Leandro Chichizola,Las Palmas,28,GK,27,27,2430,0,0,2,6.70,2017-18,ESP La Liga
0,Ezequiel Garay,Valencia,32,D(C),24,23,2031,0,0,0,6.70,2017-18,ESP La Liga
1,Aritz Aduriz,Athletic Bilbao,37,FW,33,21,2150,9,1,1,6.69,2017-18,ESP La Liga
2,Stanislav Lobotka,Celta Vigo,24,DMC,38,34,3061,0,0,0,6.69,2017-18,ESP La Liga
3,Dani Raba,Villarreal,23,AM(CR),21,14,1115,2,4,1,6.68,2017-18,ESP La Liga
4,Cristian Tello,Real Betis,27,M(LR),32,16,1685,4,3,3,6.68,2017-18,ESP La Liga
5,Carlos Sánchez,Espanyol,32,"D(C),M(C)",14,13,1123,0,0,0,6.68,2017-18,ESP La Liga
6,Dídac Vilá,Espanyol,29,"D(L),M(L)",14,7,726,0,0,0,6.68,2017-18,ESP La Liga
7,Jorge Molina,Getafe,36,FW,36,31,2793,7,4,1,6.68,2017-18,ESP La Liga
8,Yassine Bounou,Girona,27,GK,30,30,2656,0,0,1,6.68,2017-18,ESP La Liga
9,Martín Mantovani,Leganes,34,D(C),14,10,1019,1,0,1,6.68,2017-18,ESP La Liga
0,Carlos Soler,Valencia,22,M(CLR),33,27,2376,1,4,0,6.68,2017-18,ESP La Liga
1,Mariano Barbosa,Villarreal,34,GK,13,12,1125,0,0,0,6.67,2017-18,ESP La Liga
2,Wissam Ben Yedder,Sevilla,28,"AM(C),FW",25,18,1700,9,3,1,6.67,2017-18,ESP La Liga
3,Antunes,Getafe,31,"D(L),M(L)",34,31,2797,0,2,0,6.67,2017-18,ESP La Liga
4,Sergi Gómez,Celta Vigo,26,D(CR),33,31,2682,1,0,1,6.67,2017-18,ESP La Liga
5,Amath Ndiaye,Getafe,22,AM(L),37,36,2884,3,3,1,6.66,2017-18,ESP La Liga
6,Denis Suárez,Barcelona,25,M(CLR),18,4,585,2,2,0,6.66,2017-18,ESP La Liga
7,Gustavo Cabral,Celta Vigo,33,D(C),26,20,1891,1,1,1,6.66,2017-18,ESP La Liga
8,Rubén Sobrino,Deportivo Alaves,26,"AM(CLR),FW",28,15,1461,3,2,1,6.66,2017-18,ESP La Liga
9,Íñigo Lekue,Athletic Bilbao,25,"D(LR),M(LR)",32,22,2104,0,1,0,6.66,2017-18,ESP La Liga
0,Isaac Success,Malaga,23,"AM(LR),FW",9,7,496,0,1,1,6.66,2017-18,ESP La Liga
1,Roberto Jiménez,Malaga,32,GK,34,34,3060,0,0,1,6.66,2017-18,ESP La Liga
2,Eneko Bóveda,Athletic Bilbao,30,D(CR),6,6,523,0,1,0,6.65,2017-18,ESP La Liga
3,Mathías Olivera,Getafe,21,"D(L),M(L)",3,1,102,1,0,0,6.65,2017-18,ESP La Liga
4,Joel Campbell,Real Betis,26,"AM(CLR),FW",8,2,209,2,1,0,6.65,2017-18,ESP La Liga
5,Ivi López,Levante,24,AM(L),29,17,1760,4,3,3,6.65,2017-18,ESP La Liga
6,Alen Halilovic,Las Palmas,22,AM(CR),20,16,1307,2,1,0,6.64,2017-18,ESP La Liga
7,Miguel Torres,Malaga,32,D(CLR),8,8,675,0,0,0,6.64,2017-18,ESP La Liga
8,Pere Pons,Girona,25,M(C),31,30,2564,0,2,0,6.64,2017-18,ESP La Liga
9,Ander Iturraspe,Athletic Bilbao,29,M(C),30,20,1904,0,0,0,6.64,2017-18,ESP La Liga
0,Takashi Inui,Eibar,30,AM(CLR),34,31,2640,5,2,2,6.64,2017-18,ESP La Liga
1,Barri,Getafe,23,M(CLR),2,1,112,0,0,0,6.64,2017-18,ESP La Liga
2,Sergi Enrich,Eibar,28,FW,19,14,1331,3,1,0,6.63,2017-18,ESP La Liga
3,Emmanuel Boateng,Levante,22,"AM(LR),FW",25,10,1271,6,0,1,6.63,2017-18,ESP La Liga
4,Matías Aguirregaray,Las Palmas,29,D(LR),15,14,1156,0,0,0,6.63,2017-18,ESP La Liga
5,Dani Castellano,Las Palmas,31,D(L),24,23,2027,0,2,0,6.63,2017-18,ESP La Liga
6,Daniele Bonera,Villarreal,37,D(CR),15,14,1191,0,1,0,6.63,2017-18,ESP La Liga
7,David Zurutuza,Real Sociedad,32,M(CL),31,26,2249,0,2,0,6.63,2017-18,ESP La Liga
8,Iván Cuéllar,Leganes,34,GK,35,35,3150,0,0,0,6.62,2017-18,ESP La Liga
9,Yeray Álvarez,Athletic Bilbao,23,D(C),8,7,675,0,0,0,6.62,2017-18,ESP La Liga
0,David Juncà,Eibar,25,D(L),15,10,902,0,2,0,6.62,2017-18,ESP La Liga
1,Kike García,Eibar,29,FW,35,28,2467,8,1,3,6.62,2017-18,ESP La Liga
2,Andrés Fernández,Villarreal,32,GK,3,3,226,0,0,0,6.62,2017-18,ESP La Liga
3,Óscar Duarte,Espanyol,29,"D(C),DMC",11,11,990,0,0,0,6.62,2017-18,ESP La Liga
4,Javi García,Real Betis,31,"D(C),DMC",32,27,2411,1,0,0,6.62,2017-18,ESP La Liga
5,Paco Alcácer,Barcelona,25,"AM(R),FW",17,8,695,4,3,0,6.62,2017-18,ESP La Liga
6,Iván Alejo,Eibar,23,AM(R),22,14,1109,1,3,0,6.62,2017-18,ESP La Liga
7,Jesús Navas,Sevilla,33,"D(R),M(R)",26,20,1763,1,0,1,6.62,2017-18,ESP La Liga
8,Sergio León,Real Betis,30,FW,31,23,1983,11,1,1,6.61,2017-18,ESP La Liga
9,Mikel Rico,Athletic Bilbao,34,M(C),17,13,1170,0,0,0,6.61,2017-18,ESP La Liga
0,Sergio Postigo,Levante,30,D(C),30,27,2426,1,0,0,6.61,2017-18,ESP La Liga
1,Oier Olazábal,Levante,29,GK,26,26,2340,0,0,1,6.61,2017-18,ESP La Liga
2,Pape Diop,Eibar,32,M(C),15,12,943,0,0,0,6.60,2017-18,ESP La Liga
3,Iñigo Córdoba,Athletic Bilbao,21,"AM(CLR),FW",30,18,1461,1,1,1,6.60,2017-18,ESP La Liga
4,Ander Capa,Eibar,26,"D(R),M(R)",33,25,2248,0,1,0,6.60,2017-18,ESP La Liga
5,Costel Pantilimon,Deportivo,31,GK,6,6,540,0,0,0,6.60,2017-18,ESP La Liga
6,Charles,Eibar,34,FW,30,18,1581,8,1,1,6.60,2017-18,ESP La Liga
7,Toño,Levante,29,"D(L),M(L)",12,12,1080,0,1,0,6.60,2017-18,ESP La Liga
8,Diego Rolan,Malaga,25,"AM(CLR),FW",26,21,1945,5,0,0,6.60,2017-18,ESP La Liga
9,Borja Lasso,Sevilla,25,M(CLR),1,1,54,0,0,0,6.60,2017-18,ESP La Liga
0,Igor Zubeldia,Real Sociedad,21,"D(C),DMC",25,16,1580,1,2,1,6.60,2017-18,ESP La Liga
1,Adrián González,Malaga,30,M(CL),29,27,2344,3,0,0,6.60,2017-18,ESP La Liga
2,Ignasi Miquel,Malaga,26,D(C),20,20,1775,0,0,0,6.59,2017-18,ESP La Liga
3,Sébastien Corchia,Sevilla,28,"D(R),M(R)",12,9,824,0,1,0,6.59,2017-18,ESP La Liga
4,Aythami Artiles,Las Palmas,32,D(C),3,2,183,0,0,0,6.59,2017-18,ESP La Liga
5,Jonathan Calleri,Las Palmas,25,FW,37,34,3112,9,3,2,6.59,2017-18,ESP La Liga
6,Luis Hernández,Malaga,29,D(CR),36,36,3240,0,1,1,6.59,2017-18,ESP La Liga
7,Álex Robles,Malaga,19,D(CLR),1,1,90,0,0,0,6.59,2017-18,ESP La Liga
8,Antonio Adán,Real Betis,31,GK,30,30,2700,0,2,2,6.59,2017-18,ESP La Liga
9,Rubén Peña,Eibar,27,"D(R),M(LR)",28,18,1730,1,0,0,6.59,2017-18,ESP La Liga
0,Rafa Navarro,Real Betis,24,D(R),3,1,134,0,0,0,6.59,2017-18,ESP La Liga
1,Jonás Ramalho,Girona,25,D(CR),26,25,2297,0,0,0,6.59,2017-18,ESP La Liga
