,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
8,Julian Baumgartlinger,Leverkusen,32,DMC,21,16,1557,0,1,0,6.96,2018-19,GER Bundesliga
9,Maximilian Mittelstädt,Hertha Berlin,22,"D(L),M(CL)",25,20,1802,1,1,1,6.96,2018-19,GER Bundesliga
0,Admir Mehmedi,Wolfsburg,28,"M(CLR),FW",26,20,1700,6,5,1,6.96,2018-19,GER Bundesliga
1,Lars Bender,Leverkusen,30,"D(CR),M(CR)",20,18,1367,1,4,2,6.95,2018-19,GER Bundesliga
2,Jonathan Tah,Leverkusen,23,D(C),33,33,2939,3,1,0,6.95,2018-19,GER Bundesliga
3,Ozan Kabak,Stuttgart,19,D(C),15,15,1350,3,0,1,6.95,2018-19,GER Bundesliga
4,Marcel Sabitzer,RBL,25,"M(CLR),FW",30,26,2356,4,3,1,6.94,2018-19,GER Bundesliga
5,Lars Stindl,Borussia M.Gladbach,31,"M(CLR),FW",21,19,1513,3,1,1,6.93,2018-19,GER Bundesliga
6,Jean-Philippe Mateta,Mainz,22,FW,34,29,2495,14,2,3,6.93,2018-19,GER Bundesliga
7,Péter Gulácsi,RBL,29,GK,33,33,2926,0,0,1,6.93,2018-19,GER Bundesliga
8,Jonathan Schmid,Augsburg,29,"D(R),M(CLR)",28,28,2520,3,7,2,6.93,2018-19,GER Bundesliga
9,Paco Alcácer,Borussia Dortmund,26,"AM(R),FW",26,11,1205,18,0,2,6.93,2018-19,GER Bundesliga
0,Dan-Axel Zagadou,Borussia Dortmund,20,D(CL),17,15,1267,2,0,0,6.92,2018-19,GER Bundesliga
1,Diego Demme,RBL,28,DMC,26,24,2061,0,2,0,6.92,2018-19,GER Bundesliga
2,Pavel Kaderábek,Hoffenheim,27,"D(R),M(LR)",29,28,2509,3,4,1,6.92,2018-19,GER Bundesliga
3,Niklas Stark,Hertha Berlin,24,"D(C),DMC",22,22,1871,1,0,0,6.92,2018-19,GER Bundesliga
4,Martin Hinteregger,Eintracht Frankfurt,27,D(C),14,14,1144,1,0,1,6.91,2018-19,GER Bundesliga
5,Alexander Hack,Mainz,26,D(C),14,11,1019,1,1,1,6.91,2018-19,GER Bundesliga
6,Nuri Sahin,Werder Bremen,31,M(C),20,19,1487,1,1,1,6.91,2018-19,GER Bundesliga
7,Nico Elvedi,Borussia M.Gladbach,23,D(CLR),30,30,2626,2,1,2,6.91,2018-19,GER Bundesliga
8,Marcel Tisserand,Wolfsburg,27,"D(CLR),M(R)",10,10,888,1,0,1,6.90,2018-19,GER Bundesliga
9,Wendell,Leverkusen,26,"D(CL),M(L)",28,25,2278,2,2,1,6.90,2018-19,GER Bundesliga
0,Jean-Paul Boëtius,Mainz,25,"AM(CL),FW",30,25,2130,4,7,1,6.90,2018-19,GER Bundesliga
1,Leon Bailey,Leverkusen,22,"M(CLR),FW",29,21,1921,5,1,0,6.90,2018-19,GER Bundesliga
2,Nico Schulz,Hoffenheim,26,"D(L),M(L)",30,29,2542,1,5,1,6.90,2018-19,GER Bundesliga
3,Karim Bellarabi,Leverkusen,29,"M(CLR),FW",19,14,1061,5,4,1,6.90,2018-19,GER Bundesliga
4,Markus Suttner,Fortuna Duesseldorf,32,"D(CL),M(L)",6,6,491,1,1,0,6.89,2018-19,GER Bundesliga
5,Ante Rebic,Eintracht Frankfurt,26,"AM(CLR),FW",28,23,1985,9,4,1,6.89,2018-19,GER Bundesliga
6,Janik Haberer,Freiburg,25,"M(CLR),FW",27,26,2343,1,3,1,6.89,2018-19,GER Bundesliga
7,Davy Klaassen,Werder Bremen,26,M(CL),33,33,2823,5,4,2,6.89,2018-19,GER Bundesliga
8,Rani Khedira,Augsburg,25,"D(C),DMC",30,30,2627,4,1,0,6.89,2018-19,GER Bundesliga
9,Abdou Diallo,Borussia Dortmund,23,D(CL),28,27,2381,1,1,1,6.88,2018-19,GER Bundesliga
0,Javi Martínez,Bayern,31,"D(C),M(C)",21,16,1313,3,0,1,6.88,2018-19,GER Bundesliga
1,Yann Sommer,Borussia M.Gladbach,31,GK,34,34,3060,0,0,2,6.88,2018-19,GER Bundesliga
2,Tony Jantschke,Borussia M.Gladbach,29,"D(CR),DMC",14,10,932,0,1,0,6.87,2018-19,GER Bundesliga
3,André Hahn,Augsburg,29,"AM(CLR),FW",28,21,2050,4,4,1,6.87,2018-19,GER Bundesliga
4,Edgar Prib,Hannover,30,"D(L),M(CL)",4,2,203,0,1,1,6.87,2018-19,GER Bundesliga
5,Sven Bender,Leverkusen,30,"D(C),M(C)",27,25,1995,0,0,0,6.87,2018-19,GER Bundesliga
6,Robin Zentner,Mainz,25,GK,10,10,900,0,0,1,6.87,2018-19,GER Bundesliga
7,Jérôme Boateng,Bayern,31,D(CR),20,19,1694,0,2,0,6.87,2018-19,GER Bundesliga
8,Martin Hinteregger,Augsburg,27,D(C),18,18,1576,2,0,1,6.87,2018-19,GER Bundesliga
9,Stefan Bell,Mainz,28,D(CR),25,25,2250,0,0,1,6.87,2018-19,GER Bundesliga
0,Makoto Hasebe,Eintracht Frankfurt,35,"D(CR),M(CR)",28,28,2520,0,0,0,6.87,2018-19,GER Bundesliga
1,Christian Pulisic,Borussia Dortmund,21,"M(CLR),FW",20,9,924,4,4,1,6.86,2018-19,GER Bundesliga
2,Dayot Upamecano,RBL,21,D(C),15,14,1292,0,0,0,6.86,2018-19,GER Bundesliga
3,Robin Knoche,Wolfsburg,27,D(C),31,31,2790,3,0,1,6.86,2018-19,GER Bundesliga
4,Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",15,13,1085,0,0,0,6.85,2018-19,GER Bundesliga
5,Giulio Donati,Mainz,29,"D(LR),M(R)",9,6,627,0,0,0,6.85,2018-19,GER Bundesliga
6,Alfred Finnbogason,Augsburg,30,FW,18,17,1346,10,1,3,6.85,2018-19,GER Bundesliga
7,Enrico Valentini,Nuernberg,30,"D(LR),M(R)",15,15,1302,0,2,0,6.85,2018-19,GER Bundesliga
8,Danny da Costa,Eintracht Frankfurt,26,"D(R),M(R)",34,34,3035,2,4,1,6.85,2018-19,GER Bundesliga
9,Ewerton,Nuernberg,30,D(C),18,15,1342,0,0,0,6.85,2018-19,GER Bundesliga
0,Matthias Zimmermann,Fortuna Duesseldorf,27,"D(R),DMC,M(R)",34,34,3050,1,3,0,6.84,2018-19,GER Bundesliga
1,Kevin Trapp,Eintracht Frankfurt,29,GK,33,33,2938,0,0,1,6.84,2018-19,GER Bundesliga
2,Salomon Kalou,Hertha Berlin,34,"AM(CLR),FW",30,27,2327,8,2,1,6.83,2018-19,GER Bundesliga
3,Koen Casteels,Wolfsburg,27,GK,26,26,2296,0,0,0,6.83,2018-19,GER Bundesliga
4,Naldo,Schalke,37,D(C),7,7,630,0,0,0,6.83,2018-19,GER Bundesliga
5,Weston McKennie,Schalke,21,"D(C),M(CLR)",24,19,1746,1,4,2,6.82,2018-19,GER Bundesliga
6,Stefan Posch,Hoffenheim,22,D(CR),17,16,1404,0,0,0,6.82,2018-19,GER Bundesliga
7,Dennis Geiger,Hoffenheim,21,M(C),4,2,246,0,1,0,6.82,2018-19,GER Bundesliga
8,Dodi Lukébakio,Fortuna Duesseldorf,22,"AM(CLR),FW",31,22,1978,10,3,2,6.82,2018-19,GER Bundesliga
9,Kaan Ayhan,Fortuna Duesseldorf,25,"D(CR),DMC",28,28,2451,4,1,2,6.81,2018-19,GER Bundesliga
0,Karim Onisiwo,Mainz,27,"AM(LR),FW",26,11,1153,7,3,2,6.81,2018-19,GER Bundesliga
1,Pirmin Schwegler,Hannover,32,M(C),27,25,2081,0,1,1,6.80,2018-19,GER Bundesliga
2,Manuel Akanji,Borussia Dortmund,24,D(CR),25,25,2206,1,0,0,6.79,2018-19,GER Bundesliga
3,Caiuby,Augsburg,31,"AM(CL),FW",14,10,1007,1,1,0,6.79,2018-19,GER Bundesliga
4,Jonathan de Guzmán,Eintracht Frankfurt,32,M(CLR),28,17,1564,3,6,1,6.79,2018-19,GER Bundesliga
5,Philipp Max,Augsburg,26,"D(L),M(L)",30,30,2575,4,2,1,6.78,2018-19,GER Bundesliga
6,John Brooks,Wolfsburg,26,D(C),29,29,2610,3,2,1,6.78,2018-19,GER Bundesliga
7,Timo Baumgartl,Stuttgart,23,D(C),18,18,1620,1,0,1,6.78,2018-19,GER Bundesliga
8,Marcelo Saracchi,RBL,21,D(L),9,7,652,0,1,0,6.77,2018-19,GER Bundesliga
9,Andreas Luthe,Augsburg,32,GK,15,14,1310,0,0,1,6.77,2018-19,GER Bundesliga
0,Matheus Pereira,Nuernberg,23,AM(CLR),19,16,1237,3,2,2,6.77,2018-19,GER Bundesliga
1,Ji Dong-Won,Augsburg,28,"AM(CLR),FW",14,10,892,4,1,0,6.77,2018-19,GER Bundesliga
2,Franck Ribéry,Bayern,36,"AM(CL),FW",25,10,1168,6,3,1,6.77,2018-19,GER Bundesliga
3,Alassane Plea,Borussia M.Gladbach,26,"AM(CLR),FW",34,28,2509,12,4,1,6.77,2018-19,GER Bundesliga
4,Ludwig Augustinsson,Werder Bremen,25,"D(L),M(L)",34,34,3028,1,4,0,6.76,2018-19,GER Bundesliga
5,Mitchell Weiser,Leverkusen,25,"D(R),M(R)",30,22,2111,1,3,2,6.76,2018-19,GER Bundesliga
6,Ermin Bicakcic,Hoffenheim,29,D(C),25,20,1788,1,2,1,6.76,2018-19,GER Bundesliga
7,Stefanos Kapino,Werder Bremen,25,GK,1,0,45,0,0,0,6.76,2018-19,GER Bundesliga
8,Luca Waldschmidt,Freiburg,23,"AM(CLR),FW",30,16,1719,9,1,2,6.75,2018-19,GER Bundesliga
9,Leandro Barreiro,Mainz,20,DMC,1,1,90,0,0,0,6.75,2018-19,GER Bundesliga
0,Jonas Hofmann,Borussia M.Gladbach,27,"D(R),M(CLR)",27,21,1917,5,5,1,6.75,2018-19,GER Bundesliga
1,David Abraham,Eintracht Frankfurt,33,D(C),17,17,1422,0,0,1,6.75,2018-19,GER Bundesliga
2,Niko Gießelmann,Fortuna Duesseldorf,28,"D(CL),M(L)",30,29,2593,0,3,0,6.75,2018-19,GER Bundesliga
3,Evan Ndicka,Eintracht Frankfurt,20,D(CL),27,24,2302,1,1,0,6.74,2018-19,GER Bundesliga
4,Breel Embolo,Schalke,22,"AM(CR),FW",20,15,1351,5,1,1,6.74,2018-19,GER Bundesliga
5,Nicolás González,Stuttgart,21,"M(CLR),FW",30,23,2164,2,3,1,6.74,2018-19,GER Bundesliga
6,Oliver Fink,Fortuna Duesseldorf,37,M(CL),18,13,1058,3,0,0,6.74,2018-19,GER Bundesliga
7,Niclas Füllkrug,Hannover,26,FW,14,13,1113,2,1,0,6.74,2018-19,GER Bundesliga
8,Benito Raman,Fortuna Duesseldorf,25,"AM(LR),FW",30,19,1679,10,4,3,6.74,2018-19,GER Bundesliga
9,Benjamin Pavard,Stuttgart,23,"D(CLR),M(R)",29,29,2606,0,0,0,6.73,2018-19,GER Bundesliga
0,Dawid Kownacki,Fortuna Duesseldorf,22,"AM(CLR),FW",10,7,577,4,0,1,6.73,2018-19,GER Bundesliga
1,Oliver Baumann,Hoffenheim,29,GK,33,33,2970,0,1,0,6.73,2018-19,GER Bundesliga
2,Hendrik Weydandt,Hannover,24,FW,28,18,1720,6,1,0,6.73,2018-19,GER Bundesliga
3,Walace,Hannover,24,DMC,26,23,1998,1,1,0,6.73,2018-19,GER Bundesliga
4,Corentin Tolisso,Bayern,25,"D(R),M(CR)",2,1,52,1,0,0,6.73,2018-19,GER Bundesliga
5,Joshua Brenet,Hoffenheim,25,"D(LR),M(R)",14,10,905,2,1,0,6.73,2018-19,GER Bundesliga
6,Matthias Ginter,Borussia M.Gladbach,25,"D(CR),DMC",27,27,2380,2,0,1,6.73,2018-19,GER Bundesliga
7,Nabil Bentaleb,Schalke,25,M(C),25,19,1792,3,0,2,6.73,2018-19,GER Bundesliga
8,Steven Zuber,Hoffenheim,28,"D(L),M(CLR)",9,6,574,0,1,0,6.72,2018-19,GER Bundesliga
9,Amadou Haidara,RBL,21,M(CLR),9,4,375,1,0,1,6.72,2018-19,GER Bundesliga
0,Konrad Laimer,RBL,22,"D(R),M(CR)",29,20,1878,1,1,1,6.72,2018-19,GER Bundesliga
1,Jeffrey Gouweleeuw,Augsburg,28,D(C),25,24,2093,0,2,0,6.72,2018-19,GER Bundesliga
2,Emiliano Insúa,Stuttgart,31,"D(CL),M(L)",27,24,2119,2,2,0,6.72,2018-19,GER Bundesliga
3,Lucas Alario,Leverkusen,27,FW,27,11,1256,9,3,2,6.72,2018-19,GER Bundesliga
4,Rune Jarstein,Hertha Berlin,35,GK,31,31,2746,0,0,2,6.72,2018-19,GER Bundesliga
5,Waldemar Anton,Hannover,23,"D(CR),DMC",34,34,3060,1,0,0,6.72,2018-19,GER Bundesliga
6,Michael Rensing,Fortuna Duesseldorf,35,GK,32,32,2880,0,0,1,6.71,2018-19,GER Bundesliga
7,Christoph Kramer,Borussia M.Gladbach,28,M(C),18,13,1136,2,1,1,6.71,2018-19,GER Bundesliga
8,Oscar Wendt,Borussia M.Gladbach,34,"D(L),M(L)",32,30,2730,1,1,1,6.71,2018-19,GER Bundesliga
9,Christian Mathenia,Nuernberg,27,GK,22,22,1934,0,0,1,6.71,2018-19,GER Bundesliga
0,Julian Weigl,Borussia Dortmund,24,"D(C),DMC",18,16,1456,1,0,0,6.71,2018-19,GER Bundesliga
1,Ralf Fährmann,Schalke,31,GK,17,16,1469,0,0,0,6.71,2018-19,GER Bundesliga
2,Jean-Philippe Gbamin,Mainz,24,"D(CR),DMC",31,30,2674,2,1,0,6.70,2018-19,GER Bundesliga
3,Jirí Pavlenka,Werder Bremen,27,GK,34,34,2979,0,0,0,6.70,2018-19,GER Bundesliga
4,Michael Gregoritsch,Augsburg,25,"AM(CR),FW",32,28,2494,6,2,1,6.70,2018-19,GER Bundesliga
5,Aleksandar Dragovic,Leverkusen,28,D(CR),18,13,1333,2,0,0,6.70,2018-19,GER Bundesliga
6,Marco Richter,Augsburg,22,"AM(CLR),FW",25,17,1433,4,6,1,6.70,2018-19,GER Bundesliga
7,Genki Haraguchi,Hannover,28,M(CLR),28,22,2127,0,3,0,6.70,2018-19,GER Bundesliga
8,Pavao Pervan,Wolfsburg,32,GK,10,9,766,0,0,0,6.70,2018-19,GER Bundesliga
9,Dominique Heintz,Freiburg,26,D(CL),34,34,3054,1,1,0,6.69,2018-19,GER Bundesliga
0,Pierre Kunde,Mainz,24,DMC,29,23,1913,0,0,0,6.69,2018-19,GER Bundesliga
1,Ádám Szalai,Hoffenheim,32,FW,30,15,1621,6,3,1,6.69,2018-19,GER Bundesliga
2,Tobias Strobl,Borussia M.Gladbach,29,"D(CR),DMC",29,26,2295,0,4,0,6.69,2018-19,GER Bundesliga
3,Davie Selke,Hertha Berlin,24,FW,30,16,1731,3,5,1,6.69,2018-19,GER Bundesliga
4,Yannick Gerhardt,Wolfsburg,25,"D(L),M(CL)",30,28,2462,2,2,1,6.69,2018-19,GER Bundesliga
5,Danny Latza,Mainz,30,M(C),24,22,1873,0,3,1,6.69,2018-19,GER Bundesliga
6,Mathew Leckie,Hertha Berlin,28,M(CLR),18,10,940,2,0,0,6.68,2018-19,GER Bundesliga
7,Vedad Ibisevic,Hertha Berlin,35,FW,29,25,1826,10,2,1,6.68,2018-19,GER Bundesliga
8,Kevin Danso,Augsburg,21,D(C),18,13,1249,1,1,1,6.68,2018-19,GER Bundesliga
9,Daniel Ginczek,Wolfsburg,28,"AM(R),FW",24,12,1275,6,2,3,6.68,2018-19,GER Bundesliga
0,Amine Harit,Schalke,22,"AM(CLR),FW",18,12,1083,1,1,1,6.68,2018-19,GER Bundesliga
1,Benjamin Stambouli,Schalke,29,"D(CR),M(C)",21,20,1763,0,2,0,6.68,2018-19,GER Bundesliga
2,Rouwen Hennings,Fortuna Duesseldorf,32,FW,29,19,1832,7,4,0,6.68,2018-19,GER Bundesliga
3,Nicolas Höfler,Freiburg,29,"D(C),DMC",18,18,1616,0,0,0,6.67,2018-19,GER Bundesliga
4,Rafinha,Bayern,34,"D(CLR),M(R)",16,9,897,1,1,0,6.67,2018-19,GER Bundesliga
5,Gonçalo Paciência,Eintracht Frankfurt,25,FW,11,4,388,3,1,1,6.67,2018-19,GER Bundesliga
6,Niklas Moisander,Werder Bremen,34,D(C),30,30,2639,0,0,0,6.67,2018-19,GER Bundesliga
7,Alexander Schwolow,Freiburg,27,GK,33,33,2970,0,1,0,6.66,2018-19,GER Bundesliga
8,Moussa Niakhaté,Mainz,23,D(CL),33,32,2790,1,1,0,6.66,2018-19,GER Bundesliga
9,Yuya Osako,Werder Bremen,29,"AM(CLR),FW",21,15,1351,3,2,1,6.65,2018-19,GER Bundesliga
0,Florian Neuhaus,Borussia M.Gladbach,22,M(C),32,25,2072,3,8,0,6.65,2018-19,GER Bundesliga
1,Robin Quaison,Mainz,26,"M(CLR),FW",28,25,2204,7,3,1,6.65,2018-19,GER Bundesliga
2,Arne Maier,Hertha Berlin,21,M(C),24,23,2069,0,0,0,6.65,2018-19,GER Bundesliga
3,Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",10,7,566,0,1,0,6.65,2018-19,GER Bundesliga
4,Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",29,24,2171,0,1,1,6.65,2018-19,GER Bundesliga
5,Marvin Plattenhardt,Hertha Berlin,27,"D(L),M(L)",22,22,1926,1,2,0,6.64,2018-19,GER Bundesliga
6,Raphael Framberger,Augsburg,24,"D(R),M(R)",7,6,547,0,0,0,6.64,2018-19,GER Bundesliga
7,Gelson Fernandes,Eintracht Frankfurt,33,DMC,28,28,2236,1,0,0,6.64,2018-19,GER Bundesliga
8,Michael Lang,Borussia M.Gladbach,28,"D(R),M(R)",17,15,1262,1,0,0,6.64,2018-19,GER Bundesliga
9,Vincenzo Grifo,Hoffenheim,26,AM(CL),7,3,333,1,2,0,6.64,2018-19,GER Bundesliga
0,Denis Zakaria,Borussia M.Gladbach,23,"D(C),DMC",31,21,1959,4,0,0,6.63,2018-19,GER Bundesliga
1,Georg Margreitter,Nuernberg,31,D(C),27,22,2059,2,0,3,6.63,2018-19,GER Bundesliga
2,Daniel Brosinski,Mainz,31,"D(LR),M(LR)",26,26,2206,3,5,1,6.63,2018-19,GER Bundesliga
3,Gian-Luca Itter,Wolfsburg,21,D(CL),2,1,93,0,0,0,6.63,2018-19,GER Bundesliga
4,Roland Sallai,Freiburg,22,"AM(CLR),FW",10,5,527,2,0,0,6.62,2018-19,GER Bundesliga
5,Karim Rekik,Hertha Berlin,25,D(CL),24,24,2070,0,0,0,6.62,2018-19,GER Bundesliga
6,Eduard Löwen,Nuernberg,22,"D(C),M(C)",22,17,1622,3,2,1,6.62,2018-19,GER Bundesliga
7,Ibrahima Traoré,Borussia M.Gladbach,31,AM(LR),16,5,549,0,2,1,6.62,2018-19,GER Bundesliga
8,Roman Bürki,Borussia Dortmund,29,GK,32,32,2880,0,0,2,6.62,2018-19,GER Bundesliga
9,Josip Drmic,Borussia M.Gladbach,27,"AM(LR),FW",5,2,219,2,0,0,6.62,2018-19,GER Bundesliga
0,Sebastian Langkamp,Werder Bremen,31,D(C),21,15,1411,0,0,0,6.62,2018-19,GER Bundesliga
1,Arjen Robben,Bayern,35,"M(CLR),FW",12,7,564,4,0,1,6.61,2018-19,GER Bundesliga
2,Marco Russ,Eintracht Frankfurt,34,"D(C),DMC",5,3,378,0,0,0,6.61,2018-19,GER Bundesliga
3,Konstantinos Stafylidis,Augsburg,26,"D(LR),DMC,M(L)",12,11,922,0,0,0,6.61,2018-19,GER Bundesliga
4,Lukás Hrádecky,Leverkusen,30,GK,32,32,2880,0,0,1,6.61,2018-19,GER Bundesliga
5,Daniel Baier,Augsburg,35,M(C),33,33,2824,0,1,0,6.61,2018-19,GER Bundesliga
6,Reiss Nelson,Hoffenheim,20,M(LR),23,5,630,7,0,1,6.61,2018-19,GER Bundesliga
7,Robin Koch,Freiburg,23,"D(C),DMC",24,21,1899,1,0,0,6.61,2018-19,GER Bundesliga
8,Niko Bungert,Mainz,33,D(C),7,3,285,0,0,0,6.61,2018-19,GER Bundesliga
9,Koo Ja-Cheol,Augsburg,30,M(CLR),26,19,1644,2,1,0,6.61,2018-19,GER Bundesliga
0,Omar Mascarell,Schalke,26,DMC,14,11,993,0,2,0,6.60,2018-19,GER Bundesliga
1,Manuel Gulde,Freiburg,28,D(C),21,20,1714,1,0,1,6.60,2018-19,GER Bundesliga
2,Hanno Behrens,Nuernberg,29,"M(C),FW",30,30,2643,4,1,1,6.60,2018-19,GER Bundesliga
3,Simon Falette,Eintracht Frankfurt,27,D(C),7,7,601,0,0,0,6.60,2018-19,GER Bundesliga
4,Kasim Adams,Hoffenheim,24,D(C),13,11,906,0,1,0,6.60,2018-19,GER Bundesliga
5,Mario Gomez,Stuttgart,34,FW,31,25,2216,7,2,1,6.60,2018-19,GER Bundesliga
6,Milos Veljkovic,Werder Bremen,24,"D(C),DMC",23,21,1878,1,0,1,6.60,2018-19,GER Bundesliga
7,Felipe,Hannover,32,D(C),17,14,1098,2,0,0,6.60,2018-19,GER Bundesliga
8,Leonardo Bittencourt,Hoffenheim,26,"M(CLR),FW",21,13,1069,1,3,0,6.60,2018-19,GER Bundesliga
9,Kenan Karaman,Fortuna Duesseldorf,25,"AM(CLR),FW",21,9,915,3,1,1,6.59,2018-19,GER Bundesliga
0,Jacob Bruun Larsen,Borussia Dortmund,21,"AM(CL),FW",24,16,1271,2,2,0,6.59,2018-19,GER Bundesliga
1,Christian Günter,Freiburg,26,"D(L),M(L)",32,32,2880,0,5,0,6.59,2018-19,GER Bundesliga
2,Josip Brekalo,Wolfsburg,21,"AM(CLR),FW",25,15,1416,3,3,0,6.59,2018-19,GER Bundesliga
3,Javairô Dilrosun,Hertha Berlin,21,AM(CLR),17,7,892,2,3,0,6.59,2018-19,GER Bundesliga
4,Pascal Stenzel,Freiburg,23,"D(CR),M(R)",21,16,1453,0,2,1,6.59,2018-19,GER Bundesliga
5,Marcel Sobottka,Fortuna Duesseldorf,25,DMC,14,11,945,0,0,0,6.59,2018-19,GER Bundesliga
6,Carlos Salcedo,Eintracht Frankfurt,26,D(CR),6,6,461,0,0,0,6.58,2018-19,GER Bundesliga
7,Martin Harnik,Werder Bremen,32,"M(LR),FW",18,10,829,4,2,0,6.58,2018-19,GER Bundesliga
8,Keven Schlotterbeck,Freiburg,22,D(C),9,8,772,0,0,0,6.58,2018-19,GER Bundesliga
9,Alfredo Morales,Fortuna Duesseldorf,29,"D(C),M(C)",23,16,1527,1,1,2,6.58,2018-19,GER Bundesliga
0,Suat Serdar,Schalke,22,M(CLR),26,20,1737,2,1,1,6.58,2018-19,GER Bundesliga
1,Mahmoud Dahoud,Borussia Dortmund,24,M(C),14,7,695,1,0,0,6.57,2018-19,GER Bundesliga
2,Adam Bodzek,Fortuna Duesseldorf,34,"D(C),DMC",21,20,1604,0,1,0,6.57,2018-19,GER Bundesliga
3,Jaroslav Drobny,Fortuna Duesseldorf,40,GK,2,2,180,0,0,0,6.57,2018-19,GER Bundesliga
4,Jérôme Gondorf,Freiburg,31,M(CR),25,13,1296,2,2,0,6.57,2018-19,GER Bundesliga
5,Daniel Didavi,Stuttgart,29,"AM(CR),FW",20,8,951,2,2,0,6.57,2018-19,GER Bundesliga
6,Renato Steffen,Wolfsburg,28,M(CLR),31,18,1507,5,1,0,6.57,2018-19,GER Bundesliga
7,Matija Nastasic,Schalke,26,D(C),28,28,2451,1,0,0,6.57,2018-19,GER Bundesliga
8,Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",24,10,1075,3,2,0,6.56,2018-19,GER Bundesliga
9,Borna Sosa,Stuttgart,21,"D(L),M(L)",12,7,613,0,1,0,6.56,2018-19,GER Bundesliga
0,Per Ciljan Skjelbred,Hertha Berlin,32,M(CR),16,12,998,0,1,0,6.56,2018-19,GER Bundesliga
1,Ramazan Özcan,Leverkusen,35,GK,2,2,180,0,0,0,6.56,2018-19,GER Bundesliga
2,Tim Leibold,Nuernberg,26,"D(L),M(CL)",32,32,2768,0,2,0,6.55,2018-19,GER Bundesliga
3,Christian Gentner,Stuttgart,34,M(CLR),29,24,2024,0,5,1,6.55,2018-19,GER Bundesliga
4,Gaëtan Bussmann,Mainz,28,D(CL),1,1,90,0,0,0,6.55,2018-19,GER Bundesliga
5,André Hoffmann,Fortuna Duesseldorf,26,"D(C),DMC",13,11,1047,0,0,0,6.55,2018-19,GER Bundesliga
6,Alexander Nübel,Schalke,23,GK,18,18,1589,0,0,1,6.55,2018-19,GER Bundesliga
7,Gonzalo Castro,Stuttgart,32,"D(L),M(CR)",25,19,1694,2,4,0,6.55,2018-19,GER Bundesliga
8,Mike Frantz,Freiburg,33,"M(CLR),FW",31,29,2233,2,1,0,6.54,2018-19,GER Bundesliga
9,Santiago Ascacíbar,Stuttgart,22,DMC,27,27,2430,0,0,0,6.54,2018-19,GER Bundesliga
0,Ondrej Petrák,Nuernberg,27,"D(C),DMC",22,18,1624,0,0,0,6.54,2018-19,GER Bundesliga
1,Linton Maina,Hannover,20,"M(CLR),FW",20,17,1425,1,3,0,6.54,2018-19,GER Bundesliga
2,Kevin Vogt,Hoffenheim,28,"D(CR),M(C)",28,28,2395,0,0,0,6.54,2018-19,GER Bundesliga
3,Alessandro Schöpf,Schalke,25,M(CLR),15,11,1003,1,0,0,6.53,2018-19,GER Bundesliga
4,Pablo Maffeo,Stuttgart,22,"D(R),M(R)",8,8,602,0,0,0,6.53,2018-19,GER Bundesliga
5,Pablo De Blasis,Mainz,31,"D(R),M(CLR)",1,1,90,0,0,0,6.53,2018-19,GER Bundesliga
6,Elvis Rexhbecaj,Wolfsburg,22,M(C),24,13,1144,2,2,0,6.53,2018-19,GER Bundesliga
7,Tin Jedvaj,Leverkusen,24,D(CLR),16,13,1122,0,0,0,6.52,2018-19,GER Bundesliga
8,Raffael,Borussia M.Gladbach,34,"AM(CL),FW",13,5,534,2,1,0,6.52,2018-19,GER Bundesliga
9,Steven Skrzybski,Schalke,27,"AM(CLR),FW",12,8,668,3,1,1,6.52,2018-19,GER Bundesliga
0,Marco Fabián,Eintracht Frankfurt,30,"AM(CR),FW",1,1,63,0,0,0,6.52,2018-19,GER Bundesliga
1,Oliver Sorg,Hannover,29,"D(CLR),DMC,M(R)",19,18,1583,0,0,0,6.52,2018-19,GER Bundesliga
2,Ron-Robert Zieler,Stuttgart,30,GK,34,34,3060,0,0,1,6.52,2018-19,GER Bundesliga
3,Dennis Aogo,Stuttgart,32,"D(L),M(CL)",15,13,1028,0,0,0,6.52,2018-19,GER Bundesliga
4,Florent Muslija,Hannover,21,AM(CL),17,6,676,2,0,0,6.51,2018-19,GER Bundesliga
5,Lukas Mühl,Nuernberg,22,D(C),31,31,2790,1,0,0,6.51,2018-19,GER Bundesliga
6,Kevin Möhwald,Werder Bremen,26,M(CR),23,7,863,3,1,0,6.50,2018-19,GER Bundesliga
7,Jean Zimmer,Fortuna Duesseldorf,26,"D(R),M(R)",18,17,1439,1,2,1,6.50,2018-19,GER Bundesliga
8,Nassim Boujellab,Schalke,20,AM(C),7,4,377,0,1,0,6.50,2018-19,GER Bundesliga
9,Franco Di Santo,Schalke,30,"AM(CLR),FW",4,3,247,0,0,0,6.50,2018-19,GER Bundesliga
0,Claudio Pizarro,Werder Bremen,41,"AM(C),FW",26,3,677,5,2,0,6.49,2018-19,GER Bundesliga
1,Amir Abrashi,Freiburg,29,DMC,10,9,791,0,0,0,6.49,2018-19,GER Bundesliga
2,Takashi Usami,Fortuna Duesseldorf,27,AM(LR),19,10,877,1,2,0,6.49,2018-19,GER Bundesliga
