,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
0,Guy Mbenza,Cercle Bruges,21,forward,1,1,90,2,0,1,7.77,2020-21,BEL Pro League
1,Jérémy Doku,Anderlecht,19,AM(LR),7,7,608,2,3,3,7.63,2020-21,BEL Pro League
2,Paul Onuachu,Genk,27,FW,38,36,3011,33,5,9,7.61,2020-21,BEL Pro League
3,Darren Keet,OH Leuven,32,GK,1,1,90,0,0,0,7.61,2020-21,BEL Pro League
4,Ryota Morioka,Sporting Charleroi,30,"M(C),FW",28,28,2406,2,7,7,7.57,2020-21,BEL Pro League
5,Louis Verstraete,SK Beveren,22,M(C),5,5,439,3,0,1,7.56,2020-21,BEL Pro League
6,Krépin Diatta,Club Bruges,22,"M(LR),FW",19,17,1504,9,2,6,7.50,2020-21,BEL Pro League
7,Théo Bongonda,Genk,26,AM(LR),35,34,2908,16,8,7,7.47,2020-21,BEL Pro League
8,Noa Lang,Club Bruges,22,"AM(LR),FW",29,26,2200,16,7,5,7.31,2020-21,BEL Pro League
9,Junya Ito,Genk,28,"AM(LR),FW",38,37,3233,11,14,3,7.29,2020-21,BEL Pro League
0,Dieumerci Mbokani,Royal Antwerp,36,FW,32,29,2625,14,3,4,7.28,2020-21,BEL Pro League
1,Selim Amallah,Standard Liege,25,"AM(CL),FW",24,21,1855,9,3,6,7.27,2020-21,BEL Pro League
2,Raphael Holzhauser,Beerschot,28,"M(CLR),FW",34,34,2973,16,16,4,7.27,2020-21,BEL Pro League
3,Mandela Keita,OH Leuven,19,M(C),1,1,65,0,0,0,7.22,2020-21,BEL Pro League
4,Hans Vanaken,Club Bruges,29,AM(CL),36,34,2991,11,7,4,7.21,2020-21,BEL Pro League
5,Tarik Tissoudali,Beerschot,28,"AM(CL),FW",19,16,1312,8,5,1,7.21,2020-21,BEL Pro League
6,Ruud Vormer,Club Bruges,33,M(CR),37,36,3177,6,11,2,7.21,2020-21,BEL Pro League
7,Thomas Henry,OH Leuven,27,FW,31,31,2779,21,5,4,7.20,2020-21,BEL Pro League
8,Rafael Romo,OH Leuven,31,GK,29,28,2521,0,0,4,7.19,2020-21,BEL Pro League
9,Xavier Mercier,OH Leuven,32,"AM(CLR),FW",34,34,2949,9,16,3,7.19,2020-21,BEL Pro League
0,Roman Yaremchuk,Gent,26,FW,28,28,2385,17,6,5,7.19,2020-21,BEL Pro League
1,Maxime Busi,Sporting Charleroi,22,"D(R),M(R)",7,7,630,0,1,0,7.18,2020-21,BEL Pro League
2,Bryan Heynen,Genk,24,DMC,29,27,2373,2,5,1,7.18,2020-21,BEL Pro League
3,Joris Kayembe,Sporting Charleroi,27,"D(CL),M(L)",34,34,3014,1,4,4,7.18,2020-21,BEL Pro League
4,Joachim Van Damme,KV Mechelen,30,DMC,23,23,2037,3,0,3,7.17,2020-21,BEL Pro League
5,Joakim Maehle,Genk,24,"D(LR),M(LR)",16,16,1440,1,4,1,7.17,2020-21,BEL Pro League
6,Vadis Odjidja-Ofoe,Gent,32,AM(CR),19,13,1156,1,7,1,7.16,2020-21,BEL Pro League
7,Strahinja Pavlovic,Cercle Bruges,20,D(C),11,11,966,1,0,2,7.15,2020-21,BEL Pro League
8,Alessio Castro-Montes,Gent,24,"D(R),M(CLR)",31,31,2637,6,0,0,7.13,2020-21,BEL Pro League
9,Hugo Siquet,Standard Liege,19,"D(R),M(R)",16,14,1198,0,5,1,7.13,2020-21,BEL Pro League
0,Robin Himmelmann,Eupen,32,GK,1,1,90,0,0,0,7.12,2020-21,BEL Pro League
1,Lior Refaelov,Royal Antwerp,35,"AM(CLR),FW",33,32,2582,9,8,5,7.10,2020-21,BEL Pro League
2,Zinho Vanheusden,Standard Liege,22,D(C),8,8,652,0,0,0,7.10,2020-21,BEL Pro League
3,Faïz Selemani,Kortrijk,28,"M(CLR),FW",30,23,2164,8,7,6,7.10,2020-21,BEL Pro League
4,Michael Frey,SK Beveren,27,FW,27,27,2411,12,3,2,7.09,2020-21,BEL Pro League
5,Julien De Sart,Kortrijk,27,DMC,24,23,1945,1,2,1,7.09,2020-21,BEL Pro League
6,Moussa Sissako,Standard Liege,21,D(C),6,5,451,0,0,0,7.08,2020-21,BEL Pro League
7,Albert Sambi Lokonga,Anderlecht,22,DMC,33,33,2917,3,2,1,7.08,2020-21,BEL Pro League
8,Konstantinos Laifis,Standard Liege,28,D(C),25,21,1981,1,1,3,7.08,2020-21,BEL Pro League
9,Daniel Muñoz,Genk,25,"D(CR),DMC",40,37,3336,0,5,0,7.07,2020-21,BEL Pro League
0,Yuma Suzuki,St.Truiden,25,FW,34,34,2859,17,3,4,7.07,2020-21,BEL Pro League
1,Abdoulaye Seck,Royal Antwerp,29,D(C),37,37,3260,4,2,3,7.06,2020-21,BEL Pro League
2,Ognjen Vranjes,Anderlecht,32,D(CR),4,4,360,0,0,0,7.06,2020-21,BEL Pro League
3,Gianni Bruno,Zulte Waregem,30,"AM(LR),FW",34,33,2932,20,4,2,7.06,2020-21,BEL Pro League
4,Lukas Nmecha,Anderlecht,23,"AM(CR),FW",37,36,3140,18,3,3,7.06,2020-21,BEL Pro League
5,Nuno da Costa,Royal Excel Mouscron,30,"AM(LR),FW",25,24,2109,6,0,6,7.05,2020-21,BEL Pro League
6,Júnior Pius,St.Truiden,26,D(C),4,4,307,0,0,1,7.05,2020-21,BEL Pro League
7,Laurent Henkinet,Standard Liege,29,GK,1,1,90,0,0,0,7.04,2020-21,BEL Pro League
8,Yevhenii Makarenko,Kortrijk,30,"D(L),DMC",28,24,2246,3,0,2,7.03,2020-21,BEL Pro League
9,Charles De Ketelaere,Club Bruges,20,"M(CLR),FW",37,26,2503,4,6,2,7.03,2020-21,BEL Pro League
0,Sebastien Bruzzese,Cercle Bruges,32,GK,1,1,90,0,0,0,7.03,2020-21,BEL Pro League
1,Bas Dost,Club Bruges,32,FW,19,17,1348,9,3,2,7.03,2020-21,BEL Pro League
2,Andrew Hjulsager,Oostende,26,"M(CLR),FW",32,31,2716,3,10,5,7.03,2020-21,BEL Pro League
3,Clinton Mata,Club Bruges,29,"D(CR),M(R)",39,36,3247,1,2,3,7.02,2020-21,BEL Pro League
4,Maxime D'Arpino,Oostende,25,M(C),33,33,2880,1,3,1,7.02,2020-21,BEL Pro League
5,Rob Schoofs,KV Mechelen,27,M(C),34,32,2766,4,7,0,7.02,2020-21,BEL Pro League
6,Nicolas Gavory,Standard Liege,26,"D(CL),DMC,M(L)",31,30,2632,1,6,0,7.01,2020-21,BEL Pro League
7,Alexis Gamboa,SK Beveren,22,D(C),8,7,665,0,0,1,7.01,2020-21,BEL Pro League
8,Klauss,Standard Liege,24,FW,13,10,933,5,2,1,7.00,2020-21,BEL Pro League
9,Alexandre De Bruyn,Gent,27,M(CLR),2,0,28,2,0,0,7.00,2020-21,BEL Pro League
0,Percy Tau,Anderlecht,27,"AM(CR),FW",14,12,1080,4,1,0,7.00,2020-21,BEL Pro League
1,Merveille Bokadi,Standard Liege,25,"D(C),DMC",31,27,2483,4,0,1,7.00,2020-21,BEL Pro League
2,Brandon Mechele,Club Bruges,28,D(C),35,35,3150,2,0,1,6.99,2020-21,BEL Pro League
3,Knowledge Musona,Eupen,31,AM(CR),24,22,1755,7,2,4,6.98,2020-21,BEL Pro League
4,Aboubakary Koita,SK Beveren,23,"M(CL),FW",27,20,1790,7,1,4,6.98,2020-21,BEL Pro League
5,Geoffry Hairemans,KV Mechelen,30,AM(CLR),33,30,2459,8,3,2,6.98,2020-21,BEL Pro League
6,Jan Van den Bergh,Beerschot,27,"D(CL),M(L)",28,27,2400,4,3,3,6.97,2020-21,BEL Pro League
7,Frédéric Duplus,OH Leuven,31,D(L),6,6,514,1,0,0,6.97,2020-21,BEL Pro League
8,Sven Kums,Gent,33,M(C),30,28,2424,3,4,2,6.97,2020-21,BEL Pro League
9,Jordan Botaka,Sporting Charleroi,28,"D(R),M(R),FW",10,9,689,0,1,0,6.97,2020-21,BEL Pro League
0,Adrien Trébel,Anderlecht,30,M(C),18,11,1007,2,6,2,6.96,2020-21,BEL Pro League
1,Maarten Vandevoordt,Genk,19,GK,16,16,1440,0,0,0,6.96,2020-21,BEL Pro League
2,Kristian Thorstvedt,Genk,22,M(C),30,22,2026,7,3,2,6.96,2020-21,BEL Pro League
3,Peter Zulj,Anderlecht,28,M(C),8,7,626,0,0,0,6.96,2020-21,BEL Pro League
4,Terem Moffi,Kortrijk,22,"AM(R),FW",2,2,150,1,0,0,6.96,2020-21,BEL Pro League
5,Arthur Theate,Oostende,21,D(C),29,29,2576,3,0,1,6.95,2020-21,BEL Pro League
6,Júnior Pius,Royal Antwerp,26,D(C),6,4,341,2,0,1,6.94,2020-21,BEL Pro League
7,Thomas Kaminski,Gent,29,GK,1,1,90,0,0,0,6.94,2020-21,BEL Pro League
8,Noë Dussenne,Standard Liege,29,D(C),20,18,1593,2,0,1,6.94,2020-21,BEL Pro League
9,Eduard Sobol,Club Bruges,26,"D(L),M(L)",30,26,2165,2,3,3,6.93,2020-21,BEL Pro League
0,Ali Gholizadeh,Sporting Charleroi,25,"AM(CLR),FW",34,32,2791,8,6,2,6.92,2020-21,BEL Pro League
1,Louis Bostyn,Zulte Waregem,28,GK,28,28,2520,0,0,3,6.92,2020-21,BEL Pro League
2,Damien Marcq,Zulte Waregem,33,M(C),27,26,2161,0,2,0,6.92,2020-21,BEL Pro League
3,Michael Murillo,Anderlecht,25,"D(CR),M(R)",36,33,3032,4,4,2,6.92,2020-21,BEL Pro League
4,Saad Agouzoul,Royal Excel Mouscron,24,D(C),33,33,2970,1,1,0,6.91,2020-21,BEL Pro League
5,Louis Patris,OH Leuven,20,D(CR),2,2,180,0,0,0,6.90,2020-21,BEL Pro League
6,Ilombe Mboyo,Kortrijk,34,FW,19,19,1684,8,4,2,6.90,2020-21,BEL Pro League
7,Stef Peeters,Eupen,29,M(C),33,33,2915,3,4,2,6.90,2020-21,BEL Pro League
8,Jere Uronen,Genk,27,"D(L),M(L)",22,21,1881,0,1,0,6.90,2020-21,BEL Pro League
9,Jean Marcelin,Cercle Bruges,21,D(C),20,20,1714,1,0,0,6.90,2020-21,BEL Pro League
0,Osman Bukari,Gent,23,"M(R),FW",25,18,1617,4,4,1,6.90,2020-21,BEL Pro League
1,Mërgim Vojvoda,Standard Liege,26,"D(CR),M(LR)",3,3,270,0,0,0,6.90,2020-21,BEL Pro League
2,Paul Mukairu,Anderlecht,21,"AM(LR),FW",25,15,1280,2,2,2,6.89,2020-21,BEL Pro League
3,Kylian Hazard,Cercle Bruges,26,AM(L),18,15,1259,1,3,0,6.89,2020-21,BEL Pro League
4,Collins Fai,Standard Liege,29,"D(R),M(R)",17,15,1321,0,4,0,6.89,2020-21,BEL Pro League
5,Simon Deli,Club Bruges,30,D(C),13,11,969,1,0,0,6.89,2020-21,BEL Pro League
6,Smail Prevljak,Eupen,26,FW,27,23,1955,15,3,3,6.89,2020-21,BEL Pro League
7,Casper De Norre,OH Leuven,24,"D(L),DMC,M(L)",23,23,2020,1,3,0,6.88,2020-21,BEL Pro League
8,Giorgi Chakvetadze,Gent,22,AM(CL),3,2,176,0,0,0,6.88,2020-21,BEL Pro League
9,Alessandro Ciranni,Royal Excel Mouscron,25,"D(R),M(R)",31,31,2760,1,2,1,6.88,2020-21,BEL Pro League
0,Nordin Jackers,SK Beveren,24,GK,28,28,2520,0,0,3,6.88,2020-21,BEL Pro League
1,Ibrahima Seck,Zulte Waregem,32,DMC,31,30,2680,2,3,1,6.87,2020-21,BEL Pro League
2,Jack Hendry,Oostende,26,D(C),27,26,2337,2,1,0,6.87,2020-21,BEL Pro League
3,Didier Lamkel Zé,Royal Antwerp,25,"M(CL),FW",21,19,1730,8,4,2,6.87,2020-21,BEL Pro League
4,Dino Hotic,Cercle Bruges,26,AM(CR),32,26,2294,4,3,1,6.87,2020-21,BEL Pro League
5,Tarik Tissoudali,Gent,28,"AM(CL),FW",9,5,514,4,1,1,6.87,2020-21,BEL Pro League
6,Zinho Gano,Kortrijk,28,FW,11,9,812,6,1,0,6.87,2020-21,BEL Pro League
7,Niklas Dorsch,Gent,23,DMC,29,23,2080,3,2,1,6.87,2020-21,BEL Pro League
8,Bohdan Mykhailichenko,Anderlecht,24,D(L),23,23,2054,1,1,2,6.86,2020-21,BEL Pro League
9,Jérémy Taravel,Cercle Bruges,34,D(C),18,18,1557,1,3,0,6.86,2020-21,BEL Pro League
0,Ognjen Vranjes,Sporting Charleroi,32,D(CR),9,9,797,0,0,0,6.85,2020-21,BEL Pro League
1,Iké Ugbo,Cercle Bruges,23,FW,32,32,2738,16,0,3,6.85,2020-21,BEL Pro League
2,Christian Brüls,St.Truiden,33,AM(CLR),14,12,965,1,3,1,6.85,2020-21,BEL Pro League
3,Daiki Hashioka,St.Truiden,22,"D(R),M(R)",6,5,476,0,3,0,6.85,2020-21,BEL Pro League
4,Milad Mohammadi,Gent,28,"D(LR),M(L)",29,25,2222,1,5,0,6.84,2020-21,BEL Pro League
5,Kerim Mrabti,KV Mechelen,27,"AM(CLR),FW",29,29,2344,6,4,0,6.84,2020-21,BEL Pro League
6,Dimitri Lavalée,St.Truiden,25,"D(C),DMC",11,11,974,0,0,0,6.84,2020-21,BEL Pro League
7,Gilles Dewaele,Kortrijk,25,"D(R),M(R)",30,29,2595,3,3,0,6.84,2020-21,BEL Pro League
8,Ryan Sanusi,Beerschot,30,DMC,32,32,2804,1,4,0,6.84,2020-21,BEL Pro League
9,Ismaila Coulibaly,Beerschot,21,DMC,22,17,1638,5,0,2,6.84,2020-21,BEL Pro League
0,Jean Onana,Royal Excel Mouscron,22,DMC,28,26,2285,2,1,1,6.84,2020-21,BEL Pro League
1,Núrio Fortuna,Gent,26,"D(C),M(L)",25,24,2098,1,0,0,6.84,2020-21,BEL Pro League
2,Trent Sainsbury,Kortrijk,30,D(C),17,15,1325,2,0,2,6.83,2020-21,BEL Pro League
3,Ritchie De Laet,Royal Antwerp,33,D(CLR),39,39,3374,0,0,0,6.83,2020-21,BEL Pro League
4,Jonathan Buatu,St.Truiden,28,D(C),29,26,2420,1,0,0,6.83,2020-21,BEL Pro League
5,Václav Jemelka,OH Leuven,26,D(C),23,21,1887,0,3,0,6.83,2020-21,BEL Pro League
6,Dylan Ouédraogo,OH Leuven,23,D(C),9,8,689,0,0,0,6.82,2020-21,BEL Pro League
7,Jean-Luc Dompé,Zulte Waregem,26,M(CL),27,14,1501,6,6,3,6.82,2020-21,BEL Pro League
8,Mamadou Fall,Sporting Charleroi,30,"AM(LR),FW",29,28,2289,9,0,2,6.82,2020-21,BEL Pro League
9,Ortwin De Wolf,Royal Antwerp,24,GK,7,6,595,0,1,1,6.82,2020-21,BEL Pro League
0,Kamal Sowah,OH Leuven,22,"AM(CLR),FW",34,34,3041,8,5,3,6.81,2020-21,BEL Pro League
1,Dorian Dessoleil,Sporting Charleroi,29,D(C),34,34,3060,2,1,0,6.81,2020-21,BEL Pro League
2,Omar Govea,Zulte Waregem,25,AM(C),28,27,2272,2,7,0,6.81,2020-21,BEL Pro League
3,Michael Ngadeu,Gent,31,D(C),21,20,1782,1,1,0,6.81,2020-21,BEL Pro League
4,Hannes Delcroix,Anderlecht,22,D(C),23,23,2015,0,0,0,6.81,2020-21,BEL Pro League
5,Jelle Bataille,Oostende,22,"D(LR),M(R)",31,29,2570,1,4,0,6.81,2020-21,BEL Pro League
6,Matt Miazga,Anderlecht,26,D(C),30,30,2623,1,1,2,6.81,2020-21,BEL Pro League
7,Fashion Sakala,Oostende,24,"AM(LR),FW",28,26,2191,13,2,4,6.80,2020-21,BEL Pro League
8,Nikola Storm,KV Mechelen,27,AM(L),29,19,1702,7,4,4,6.80,2020-21,BEL Pro League
9,Giulian Biancone,Cercle Bruges,21,"D(CLR),M(LR)",18,17,1551,1,0,1,6.80,2020-21,BEL Pro League
0,Guillaume Gillet,Sporting Charleroi,37,"D(R),M(CR)",32,29,2511,0,1,0,6.80,2020-21,BEL Pro League
1,Jordi Vanlerberghe,KV Mechelen,25,"D(C),DMC",25,21,1956,1,0,0,6.79,2020-21,BEL Pro League
2,Sascha Kotysch,OH Leuven,33,D(C),20,19,1711,2,0,1,6.79,2020-21,BEL Pro League
3,Daniel Schmidt,St.Truiden,29,GK,24,24,2160,0,0,0,6.79,2020-21,BEL Pro League
4,Faris Haroun,Royal Antwerp,36,M(C),22,21,1825,1,4,1,6.79,2020-21,BEL Pro League
5,Laurens De Bock,Zulte Waregem,29,D(CL),31,30,2671,2,1,1,6.79,2020-21,BEL Pro League
6,Odilon Kossounou,Club Bruges,21,D(CR),33,30,2699,1,2,0,6.78,2020-21,BEL Pro League
7,Makhtar Gueye,Oostende,24,FW,31,27,2209,11,1,2,6.78,2020-21,BEL Pro League
8,Jhon Lucumí,Genk,23,D(C),38,36,3309,0,0,0,6.78,2020-21,BEL Pro League
9,Simon Mignolet,Club Bruges,33,GK,38,38,3420,0,0,0,6.78,2020-21,BEL Pro League
0,Sulayman Marreh,Gent,25,DMC,11,9,782,0,0,0,6.78,2020-21,BEL Pro League
1,Pol García,St.Truiden,26,D(C),16,15,1361,1,2,1,6.77,2020-21,BEL Pro League
2,Maxime Le Marchand,Royal Antwerp,32,D(CL),13,13,1101,3,0,0,6.77,2020-21,BEL Pro League
3,Lucas Rougeaux,Kortrijk,27,D(CR),16,14,1227,0,0,0,6.77,2020-21,BEL Pro League
4,Simen Juklerød,Royal Antwerp,27,"D(L),M(LR)",19,12,1106,3,3,1,6.76,2020-21,BEL Pro League
5,Gerardo Arteaga,Genk,23,"D(L),M(L)",25,21,1905,1,5,0,6.76,2020-21,BEL Pro League
6,Nicolas Raskin,Standard Liege,20,DMC,28,25,2252,1,4,1,6.76,2020-21,BEL Pro League
7,Dino Arslanagic,Gent,28,D(C),16,12,1112,0,0,0,6.76,2020-21,BEL Pro League
8,Patrik Hrosovsky,Genk,29,DMC,30,27,2360,2,2,1,6.76,2020-21,BEL Pro League
9,Tahith Chong,Club Bruges,22,"AM(CLR),FW",10,5,425,0,4,0,6.76,2020-21,BEL Pro League
0,Shamar Nicholson,Sporting Charleroi,24,FW,33,23,2205,9,3,2,6.76,2020-21,BEL Pro League
1,Dylan Batubinsika,Royal Antwerp,25,D(C),26,22,1982,3,0,0,6.76,2020-21,BEL Pro League
2,Emmanuel Agbadou,Eupen,24,"D(C),DMC",23,23,1986,1,0,2,6.76,2020-21,BEL Pro League
3,Igor de Camargo,KV Mechelen,38,FW,27,14,1379,8,1,2,6.76,2020-21,BEL Pro League
4,Yannick Thoelen,KV Mechelen,31,GK,18,18,1620,0,0,2,6.75,2020-21,BEL Pro League
5,Pierre-Yves Ngawa,OH Leuven,29,D(C),27,22,1959,1,0,2,6.75,2020-21,BEL Pro League
6,Aleksandar Vukotic,SK Beveren,26,D(C),26,24,2146,2,0,1,6.75,2020-21,BEL Pro League
7,Roman Bezus,Gent,31,"AM(C),FW",22,14,1175,2,3,1,6.74,2020-21,BEL Pro League
8,Ilombe Mboyo,St.Truiden,34,FW,15,14,1201,4,2,1,6.74,2020-21,BEL Pro League
9,Mats Rits,Club Bruges,28,DMC,37,32,2942,2,1,0,6.74,2020-21,BEL Pro League
0,Warleson,Cercle Bruges,25,GK,3,3,270,0,0,0,6.73,2020-21,BEL Pro League
1,Martin Hongla,Royal Antwerp,23,"D(C),DMC",34,32,2794,3,2,0,6.73,2020-21,BEL Pro League
2,Kemar Lawrence,Anderlecht,29,D(CL),15,14,1178,1,0,1,6.73,2020-21,BEL Pro League
3,Angelo Preciado,Genk,23,"D(R),M(R)",10,7,582,0,1,0,6.73,2020-21,BEL Pro League
4,Michel-Ange Balikwisha,Standard Liege,20,"AM(CLR),FW",26,19,1630,7,2,1,6.73,2020-21,BEL Pro League
5,Adriano,Eupen,37,"D(CLR),M(L)",24,22,1781,0,4,0,6.73,2020-21,BEL Pro League
6,Samuel Bastien,Standard Liege,25,M(CL),25,25,2152,4,1,1,6.72,2020-21,BEL Pro League
7,Konan N’Dri,Eupen,21,"M(LR),FW",32,21,2041,1,4,2,6.71,2020-21,BEL Pro League
8,Michael Krmencik,Club Bruges,28,FW,9,5,434,3,2,0,6.71,2020-21,BEL Pro League
9,Musashi Suzuki,Beerschot,27,FW,26,22,1979,6,1,1,6.71,2020-21,BEL Pro League
0,Sinan Bolat,Gent,33,GK,27,27,2430,0,0,2,6.71,2020-21,BEL Pro League
