,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
7,Aaron Mooy,Australia,32,M(CLR),4,4,360,0,0,0,6.61,2022-23,FIFA World Cup
8,Mohamed Dräger,Tunisia,26,D(R),2,2,134,0,0,0,6.61,2022-23,FIFA World Cup
9,Stephen Eustáquio,Canada,26,DMC,2,2,127,0,0,0,6.61,2022-23,FIFA World Cup
0,Keysher Fuller,Costa Rica,28,D(CLR),3,3,254,1,0,1,6.61,2022-23,FIFA World Cup
1,Morteza Pouraliganji,Iran,30,D(C),3,3,270,0,0,0,6.61,2022-23,FIFA World Cup
2,Grzegorz Krychowiak,Poland,32,"D(C),M(C)",4,4,334,0,0,0,6.61,2022-23,FIFA World Cup
3,Sergio Rochet,Uruguay,29,GK,3,3,270,0,0,0,6.60,2022-23,FIFA World Cup
4,Walker Zimmerman,USA,29,D(C),4,3,278,0,0,0,6.60,2022-23,FIFA World Cup
5,Sofyan Amrabat,Morocco,26,DMC,7,7,661,0,0,0,6.60,2022-23,FIFA World Cup
6,Naïm Sliti,Tunisia,30,AM(CL),2,1,113,0,0,0,6.60,2022-23,FIFA World Cup
7,Celso Borges,Costa Rica,34,"D(C),M(C)",3,3,251,0,0,0,6.59,2022-23,FIFA World Cup
8,Jawad El Yamiq,Morocco,30,D(C),6,3,309,0,0,0,6.59,2022-23,FIFA World Cup
9,Mislav Orsic,Croatia,30,"AM(L),FW",6,1,163,1,2,0,6.59,2022-23,FIFA World Cup
0,Guido Rodríguez,Argentina,28,DMC,1,1,57,0,0,0,6.59,2022-23,FIFA World Cup
1,Hassan Tambakti,Saudi Arabia,23,D(CLR),2,2,180,0,0,0,6.59,2022-23,FIFA World Cup
2,Karol Swiderski,Poland,25,FW,1,1,46,0,0,0,6.59,2022-23,FIFA World Cup
3,Shogo Taniguchi,Japan,31,M(CLR),2,2,211,0,0,0,6.59,2022-23,FIFA World Cup
4,Thomas Delaney,Denmark,31,DMC,1,1,46,0,0,0,6.59,2022-23,FIFA World Cup
5,Jhegson Méndez,Ecuador,25,DMC,2,2,180,0,0,0,6.59,2022-23,FIFA World Cup
6,Manuel Akanji,Switzerland,27,D(CR),4,4,360,1,0,0,6.59,2022-23,FIFA World Cup
7,Marquinhos,Brazil,28,"D(CR),DMC",5,4,427,0,0,0,6.58,2022-23,FIFA World Cup
8,Mohammed Muntari,Qatar,29,FW,3,0,60,1,0,0,6.58,2022-23,FIFA World Cup
9,Niklas Süle,Germany,27,D(CR),3,3,270,0,0,0,6.58,2022-23,FIFA World Cup
0,Joel Campbell,Costa Rica,30,"AM(CLR),FW",3,3,270,0,0,0,6.58,2022-23,FIFA World Cup
1,Kendall Waston,Costa Rica,35,D(C),3,2,225,0,0,0,6.58,2022-23,FIFA World Cup
2,Ederson,Brazil,29,GK,1,1,90,0,0,0,6.58,2022-23,FIFA World Cup
3,Riyadh Sharahili,Saudi Arabia,29,M(CLR),1,0,53,0,0,0,6.58,2022-23,FIFA World Cup
4,Breel Embolo,Switzerland,25,"AM(CR),FW",4,4,327,2,0,0,6.58,2022-23,FIFA World Cup
5,Daizen Maeda,Japan,25,"AM(LR),FW",3,3,183,1,0,0,6.58,2022-23,FIFA World Cup
6,William Carvalho,Portugal,30,DMC,4,2,214,0,0,0,6.58,2022-23,FIFA World Cup
7,Kaoru Mitoma,Japan,25,M(L),4,0,163,0,1,0,6.57,2022-23,FIFA World Cup
8,Kim Seung-Gyu,South Korea,32,GK,4,4,360,0,0,0,6.57,2022-23,FIFA World Cup
9,Nico Schlotterbeck,Germany,23,D(C),2,1,93,0,0,0,6.57,2022-23,FIFA World Cup
0,Victor Nelsson,Denmark,24,D(C),1,1,90,0,0,0,6.57,2022-23,FIFA World Cup
1,Granit Xhaka,Switzerland,30,"D(L),M(C)",4,4,360,0,0,0,6.57,2022-23,FIFA World Cup
2,Jordan Pickford,England,28,GK,5,5,450,0,0,0,6.57,2022-23,FIFA World Cup
3,Kim Young-Gwon,South Korea,32,D(C),4,4,351,1,0,0,6.57,2022-23,FIFA World Cup
4,Michael Estrada,Ecuador,26,FW,3,3,228,0,0,0,6.56,2022-23,FIFA World Cup
5,Ali Gholizadeh,Iran,26,"AM(CLR),FW",3,2,200,0,1,0,6.56,2022-23,FIFA World Cup
6,Andrés Guardado,Mexico,36,"D(L),M(CL)",1,1,42,0,0,0,6.56,2022-23,FIFA World Cup
7,Rasmus Kristensen,Denmark,25,"D(R),M(R)",3,3,226,0,0,0,6.56,2022-23,FIFA World Cup
8,Andrej Kramaric,Croatia,31,"AM(CLR),FW",7,7,481,2,0,1,6.55,2022-23,FIFA World Cup
9,Ali Maâloul,Tunisia,33,D(L),1,1,90,0,0,0,6.55,2022-23,FIFA World Cup
0,Dani Alves,Brazil,39,"D(R),M(CR)",2,1,117,0,0,0,6.55,2022-23,FIFA World Cup
1,Sebastián Coates,Uruguay,32,D(C),2,2,180,0,0,0,6.55,2022-23,FIFA World Cup
2,Mathew Ryan,Australia,30,GK,4,4,360,0,0,0,6.54,2022-23,FIFA World Cup
3,Marcus Thuram,France,25,"AM(L),FW",5,0,148,0,2,0,6.54,2022-23,FIFA World Cup
4,Alireza Beiranvand,Iran,30,GK,2,2,110,0,0,0,6.54,2022-23,FIFA World Cup
5,Héctor Herrera,Mexico,32,M(C),2,2,161,0,0,0,6.54,2022-23,FIFA World Cup
6,Majid Hosseini,Iran,26,D(C),3,3,270,0,0,0,6.54,2022-23,FIFA World Cup
7,Steve Mandanda,France,37,GK,1,1,90,0,0,0,6.54,2022-23,FIFA World Cup
8,Saeid Ezatolahi,Iran,26,DMC,3,2,218,0,0,0,6.54,2022-23,FIFA World Cup
9,Emiliano Martínez,Argentina,30,GK,7,7,692,0,0,0,6.54,2022-23,FIFA World Cup
0,Timothy Castagne,Belgium,27,"D(CLR),M(LR)",3,3,270,0,0,0,6.53,2022-23,FIFA World Cup
1,Chris Mepham,Wales,25,D(C),3,3,270,0,0,0,6.53,2022-23,FIFA World Cup
2,Thorgan Hazard,Belgium,29,"M(CLR),FW",2,1,106,0,0,0,6.53,2022-23,FIFA World Cup
3,Lisandro Martínez,Argentina,24,"D(CL),DMC",5,2,301,0,0,0,6.53,2022-23,FIFA World Cup
4,Timothy Weah,USA,22,"M(LR),FW",4,4,320,1,0,0,6.53,2022-23,FIFA World Cup
5,Ismaeel Mohammad,Qatar,32,M(CLR),2,2,175,0,1,0,6.53,2022-23,FIFA World Cup
6,Andreas Cornelius,Denmark,29,FW,3,1,91,0,0,0,6.52,2022-23,FIFA World Cup
7,Nahuel Molina,Argentina,24,"D(R),M(R)",7,6,570,1,1,0,6.52,2022-23,FIFA World Cup
8,Jack Grealish,England,27,"AM(CL),FW",5,0,81,1,0,0,6.52,2022-23,FIFA World Cup
9,Hong Chul,South Korea,32,D(CLR),1,0,45,0,0,0,6.52,2022-23,FIFA World Cup
0,Memphis Depay,Netherlands,28,"AM(CL),FW",5,3,300,1,0,0,6.52,2022-23,FIFA World Cup
1,Roozbeh Cheshmi,Iran,29,D(CLR),2,1,58,1,0,0,6.52,2022-23,FIFA World Cup
2,Harry Wilson,Wales,25,AM(CLR),3,2,161,0,0,0,6.51,2022-23,FIFA World Cup
3,Gareth Bale,Wales,33,"M(CLR),FW",3,3,226,1,0,1,6.51,2022-23,FIFA World Cup
4,Idrissa Gueye,Senegal,33,M(C),3,3,270,0,0,0,6.51,2022-23,FIFA World Cup
5,Hiroki Sakai,Japan,32,"D(CLR),M(R)",2,1,121,0,0,0,6.51,2022-23,FIFA World Cup
6,Krystian Bielik,Poland,25,"D(C),DMC",4,2,216,0,0,0,6.51,2022-23,FIFA World Cup
7,Boulaye Dia,Senegal,26,"AM(R),FW",4,4,321,1,0,0,6.51,2022-23,FIFA World Cup
8,Bryan Mbeumo,Cameroon,23,"AM(LR),FW",3,3,226,0,0,0,6.50,2022-23,FIFA World Cup
9,Lawrence Ati-Zigi,Ghana,26,GK,3,3,270,0,0,0,6.50,2022-23,FIFA World Cup
0,Przemyslaw Frankowski,Poland,27,M(CLR),4,3,241,0,0,0,6.50,2022-23,FIFA World Cup
1,Sebastian Szymanski,Poland,23,AM(CLR),2,2,136,0,0,0,6.50,2022-23,FIFA World Cup
2,Rúben Dias,Portugal,25,D(C),4,4,360,0,0,0,6.50,2022-23,FIFA World Cup
3,Marco Asensio,Spain,26,"AM(CLR),FW",4,3,231,1,0,0,6.49,2022-23,FIFA World Cup
4,Eden Hazard,Belgium,32,"M(CLR),FW",3,2,125,0,0,0,6.49,2022-23,FIFA World Cup
5,Iliman Ndiaye,Senegal,22,"AM(C),FW",3,2,137,0,1,0,6.49,2022-23,FIFA World Cup
6,Shuichi Gonda,Japan,33,GK,4,4,391,0,0,0,6.49,2022-23,FIFA World Cup
7,Abdelhamid Sabiri,Morocco,26,"AM(CL),FW",5,2,180,0,1,0,6.48,2022-23,FIFA World Cup
8,Luis Suárez,Uruguay,35,"AM(CLR),FW",3,2,147,0,1,0,6.48,2022-23,FIFA World Cup
9,Lee Kang-In,South Korea,21,"AM(CLR),FW",4,1,146,0,1,0,6.48,2022-23,FIFA World Cup
0,Kamil Glik,Poland,34,D(C),4,4,360,0,0,0,6.48,2022-23,FIFA World Cup
1,Guillermo Ochoa,Mexico,37,GK,3,3,270,0,0,1,6.48,2022-23,FIFA World Cup
2,Nicolás Tagliafico,Argentina,30,"D(CL),M(L)",6,3,374,0,0,0,6.48,2022-23,FIFA World Cup
3,Ricardo Horta,Portugal,28,"AM(CLR),FW",3,1,117,1,0,0,6.48,2022-23,FIFA World Cup
4,Alidu Seidu,Ghana,22,D(CR),2,2,156,0,0,0,6.47,2022-23,FIFA World Cup
5,Anis Ben Slimane,Tunisia,21,M(C),2,2,150,0,0,0,6.47,2022-23,FIFA World Cup
6,Fabinho,Brazil,29,"D(CR),DMC",1,1,90,0,0,0,6.47,2022-23,FIFA World Cup
7,Na Sang-Ho,South Korea,26,M(CLR),2,1,120,0,0,0,6.47,2022-23,FIFA World Cup
8,Bruno Petkovic,Croatia,28,FW,6,1,232,1,0,0,6.47,2022-23,FIFA World Cup
9,Craig Goodwin,Australia,31,M(L),4,3,236,1,0,0,6.47,2022-23,FIFA World Cup
0,Osman Bukari,Ghana,24,"M(R),FW",2,0,58,1,0,0,6.47,2022-23,FIFA World Cup
1,Gabriel Jesus,Brazil,25,"AM(LR),FW",3,1,92,0,0,0,6.46,2022-23,FIFA World Cup
2,Junior Hoilett,Canada,32,"D(R),M(CLR),FW",3,2,162,0,0,0,6.46,2022-23,FIFA World Cup
3,Pedro Miguel,Qatar,32,D(CLR),3,3,263,0,0,0,6.46,2022-23,FIFA World Cup
4,Mason Mount,England,24,M(CLR),4,2,186,0,0,0,6.46,2022-23,FIFA World Cup
5,Joakim Maehle,Denmark,25,"D(LR),M(LR)",3,3,250,0,0,0,6.46,2022-23,FIFA World Cup
6,Milos Degenek,Australia,28,"D(C),DMC",4,2,183,0,0,0,6.46,2022-23,FIFA World Cup
7,Raphaël Varane,France,29,D(C),6,6,521,0,0,0,6.46,2022-23,FIFA World Cup
8,Haji Wright,USA,24,"AM(LR),FW",4,1,135,1,0,0,6.46,2022-23,FIFA World Cup
9,Nikola Milenkovic,Serbia,25,D(CR),3,3,270,0,0,0,6.46,2022-23,FIFA World Cup
0,Kwon Kyung-Won,South Korea,30,D(C),2,1,91,0,0,0,6.46,2022-23,FIFA World Cup
1,Jordan Ayew,Ghana,31,"AM(CLR),FW",3,2,137,0,1,0,6.45,2022-23,FIFA World Cup
2,Piero Hincapié,Ecuador,21,D(CL),3,3,270,0,0,0,6.45,2022-23,FIFA World Cup
3,Martin Hongla,Cameroon,24,"D(C),DMC",2,2,123,0,0,0,6.45,2022-23,FIFA World Cup
4,Michy Batshuayi,Belgium,29,FW,2,2,153,1,0,0,6.45,2022-23,FIFA World Cup
5,Bernardo Silva,Portugal,28,"M(CLR),FW",5,4,358,0,0,0,6.45,2022-23,FIFA World Cup
6,Kieffer Moore,Wales,30,FW,3,2,225,0,0,0,6.45,2022-23,FIFA World Cup
7,Alexander Bah,Denmark,25,D(R),2,0,46,0,0,0,6.45,2022-23,FIFA World Cup
8,Daichi Kamada,Japan,26,"AM(CLR),FW",4,4,324,0,0,0,6.44,2022-23,FIFA World Cup
9,Moumi Ngamaleu,Cameroon,28,AM(LR),2,1,95,0,0,0,6.44,2022-23,FIFA World Cup
0,Callum Wilson,England,30,FW,2,0,46,0,1,0,6.44,2022-23,FIFA World Cup
1,Ferran Torres,Spain,22,"AM(LR),FW",4,3,219,2,0,0,6.44,2022-23,FIFA World Cup
2,Mathias Jensen,Denmark,27,M(C),2,1,84,0,0,0,6.44,2022-23,FIFA World Cup
3,Vitinha,Portugal,22,M(C),3,1,118,0,0,0,6.44,2022-23,FIFA World Cup
4,Matthijs de Ligt,Netherlands,23,D(C),2,1,91,0,0,0,6.44,2022-23,FIFA World Cup
5,Christian Fassnacht,Switzerland,29,AM(CR),1,0,7,0,0,0,6.43,2022-23,FIFA World Cup
6,Jackson Irvine,Australia,29,M(CL),4,4,355,0,0,0,6.43,2022-23,FIFA World Cup
7,Martín Cáceres,Uruguay,35,"D(CLR),M(R)",1,1,90,0,0,0,6.43,2022-23,FIFA World Cup
8,Nemanja Maksimovic,Serbia,27,M(C),3,1,120,0,0,0,6.43,2022-23,FIFA World Cup
9,Salis Abdul Samed,Ghana,22,DMC,3,3,252,0,0,0,6.43,2022-23,FIFA World Cup
0,Yannick Carrasco,Belgium,29,"M(CLR),FW",2,2,118,0,0,0,6.43,2022-23,FIFA World Cup
1,Rubén Vargas,Switzerland,24,"AM(CLR),FW",4,4,289,0,1,0,6.43,2022-23,FIFA World Cup
2,Collins Fai,Cameroon,30,"D(R),M(R)",3,3,270,0,0,0,6.43,2022-23,FIFA World Cup
3,Pape Gueye,Senegal,23,DMC,3,1,152,0,0,0,6.43,2022-23,FIFA World Cup
4,Feras Al Brikan,Saudi Arabia,22,FW,3,3,269,0,1,0,6.42,2022-23,FIFA World Cup
5,Bartosz Bereszynski,Poland,30,"D(CLR),M(R)",4,4,342,0,0,0,6.42,2022-23,FIFA World Cup
6,Ahmad Noorollahi,Iran,29,M(CLR),3,3,226,0,0,0,6.42,2022-23,FIFA World Cup
7,Connor Roberts,Wales,27,"D(LR),M(R)",3,2,201,0,0,0,6.42,2022-23,FIFA World Cup
8,Yahya Attiat-Allah,Morocco,27,D(CLR),6,2,318,0,1,0,6.41,2022-23,FIFA World Cup
9,Atiba Hutchinson,Canada,39,"D(R),DMC",3,2,162,0,0,0,6.40,2022-23,FIFA World Cup
0,Kim Min-Jae,South Korea,26,D(C),3,3,270,0,0,0,6.40,2022-23,FIFA World Cup
1,Bassam Al Rawi,Qatar,25,M(CLR),1,1,90,0,0,0,6.40,2022-23,FIFA World Cup
2,Benjamin Pavard,France,26,"D(CLR),M(R)",1,1,89,0,0,0,6.40,2022-23,FIFA World Cup
3,Marko Grujic,Serbia,26,DMC,1,0,11,0,0,0,6.40,2022-23,FIFA World Cup
4,Josh Sargent,USA,22,"AM(CLR),FW",3,2,158,0,0,0,6.40,2022-23,FIFA World Cup
5,Moisés Caicedo,Ecuador,21,DMC,3,3,270,1,0,0,6.40,2022-23,FIFA World Cup
6,Marten de Roon,Netherlands,31,"D(C),DMC",5,3,187,0,0,0,6.40,2022-23,FIFA World Cup
7,Romario Ibarra,Ecuador,28,AM(L),2,1,69,0,0,0,6.40,2022-23,FIFA World Cup
8,Hidemasa Morita,Japan,27,DMC,3,3,286,0,0,0,6.39,2022-23,FIFA World Cup
9,Selim Amallah,Morocco,26,"AM(CL),FW",7,4,409,0,0,0,6.39,2022-23,FIFA World Cup
0,Antony,Brazil,22,AM(R),4,1,171,0,0,0,6.39,2022-23,FIFA World Cup
1,Mehdi Torabi,Iran,28,Substitute,3,0,59,0,0,0,6.39,2022-23,FIFA World Cup
2,Thomas Müller,Germany,33,"M(CLR),FW",3,3,203,0,0,0,6.39,2022-23,FIFA World Cup
3,Nicolas Nkoulou,Cameroon,32,D(C),2,2,180,0,0,0,6.39,2022-23,FIFA World Cup
4,Iñaki Williams,Ghana,28,"AM(CLR),FW",3,3,252,0,1,0,6.38,2022-23,FIFA World Cup
5,André Onana,Cameroon,26,GK,1,1,90,0,0,0,6.38,2022-23,FIFA World Cup
6,Axel Disasi,France,24,D(C),3,1,92,0,0,0,6.38,2022-23,FIFA World Cup
7,Lee Jae-Sung,South Korea,30,"AM(CLR),FW",3,3,214,0,0,0,6.38,2022-23,FIFA World Cup
8,Son Jun-Ho,South Korea,30,M(CLR),3,0,70,0,0,0,6.38,2022-23,FIFA World Cup
9,Matías Vecino,Uruguay,31,M(C),3,2,196,0,0,0,6.38,2022-23,FIFA World Cup
0,Neco Williams,Wales,21,"D(LR),M(LR)",3,3,205,0,0,0,6.38,2022-23,FIFA World Cup
1,Marko Livaja,Croatia,29,"AM(C),FW",6,3,243,1,1,0,6.38,2022-23,FIFA World Cup
2,Jakub Kiwior,Poland,22,"D(C),DMC",4,4,356,0,0,0,6.38,2022-23,FIFA World Cup
3,Matty Cash,Poland,25,"D(R),M(CLR)",4,4,360,0,0,0,6.38,2022-23,FIFA World Cup
4,Papu Gómez,Argentina,34,"M(CLR),FW",2,2,109,0,0,0,6.37,2022-23,FIFA World Cup
5,Nasser Al Dawsari,Saudi Arabia,24,M(CLR),1,0,4,0,0,0,6.37,2022-23,FIFA World Cup
6,Jakub Kaminski,Poland,20,M(LR),4,2,233,0,0,0,6.37,2022-23,FIFA World Cup
7,Weston McKennie,USA,24,"D(C),M(CLR)",4,4,275,0,0,0,6.36,2022-23,FIFA World Cup
8,Josip Sutalo,Croatia,22,D(C),1,1,90,0,0,0,6.36,2022-23,FIFA World Cup
9,William Saliba,France,21,D(C),1,0,27,0,0,0,6.36,2022-23,FIFA World Cup
0,Ferjani Sassi,Tunisia,30,DMC,2,0,47,0,0,0,6.36,2022-23,FIFA World Cup
1,Jackson Porozo,Ecuador,22,D(C),2,1,95,0,0,0,6.36,2022-23,FIFA World Cup
2,Mario Pasalic,Croatia,27,M(CLR),7,2,269,0,0,0,6.36,2022-23,FIFA World Cup
3,Saud Abdulhamid,Saudi Arabia,23,D(CLR),3,3,270,0,0,0,6.35,2022-23,FIFA World Cup
4,Alisson,Brazil,30,GK,4,4,381,0,0,0,6.35,2022-23,FIFA World Cup
5,Jeremy Sarmiento,Ecuador,20,FW,3,0,83,0,0,0,6.35,2022-23,FIFA World Cup
6,Lovro Majer,Croatia,24,AM(CR),7,1,130,1,0,0,6.35,2022-23,FIFA World Cup
7,Paulo Dybala,Argentina,29,"AM(CR),FW",2,0,17,0,0,0,6.35,2022-23,FIFA World Cup
8,Djibril Sow,Switzerland,25,M(C),4,4,269,0,1,0,6.35,2022-23,FIFA World Cup
9,Pape Sarr,Senegal,20,AM(C),2,0,58,0,0,0,6.35,2022-23,FIFA World Cup
0,Guillermo Varela,Uruguay,29,D(LR),3,2,182,0,0,0,6.34,2022-23,FIFA World Cup
1,Youssouf Fofana,France,24,DMC,6,2,226,0,0,0,6.34,2022-23,FIFA World Cup
2,Karl Toko Ekambi,Cameroon,30,"AM(LR),FW",3,2,167,0,0,0,6.34,2022-23,FIFA World Cup
3,Milad Mohammadi,Iran,29,"D(LR),M(L)",3,3,201,0,0,0,6.34,2022-23,FIFA World Cup
4,Rodrygo,Brazil,22,"AM(CLR),FW",5,1,180,0,1,0,6.34,2022-23,FIFA World Cup
5,Lukas Klostermann,Germany,26,"D(CLR),M(R)",2,0,65,0,0,0,6.34,2022-23,FIFA World Cup
6,Christian Bassogog,Cameroon,27,"AM(R),FW",1,0,24,0,0,0,6.33,2022-23,FIFA World Cup
7,Kamil Grosicki,Poland,34,AM(LR),1,0,3,0,0,0,6.33,2022-23,FIFA World Cup
8,Mario Götze,Germany,30,"M(CLR),FW",2,0,34,0,0,0,6.33,2022-23,FIFA World Cup
9,Zakaria Aboukhlal,Morocco,22,AM(LR),4,0,73,1,0,0,6.33,2022-23,FIFA World Cup
0,Fabian Schär,Switzerland,31,D(C),2,2,136,0,0,0,6.33,2022-23,FIFA World Cup
1,Hattan Bahbri,Saudi Arabia,30,midfielder,2,0,3,0,1,0,6.33,2022-23,FIFA World Cup
2,Pedro,Brazil,25,FW,2,0,63,0,0,0,6.33,2022-23,FIFA World Cup
3,Takuma Asano,Japan,28,"AM(CLR),FW",4,0,163,1,0,0,6.32,2022-23,FIFA World Cup
4,Riley McGree,Australia,24,AM(CL),4,4,269,0,1,0,6.32,2022-23,FIFA World Cup
5,Unai Simón,Spain,25,GK,4,4,391,0,0,0,6.32,2022-23,FIFA World Cup
6,Fred,Brazil,29,M(C),4,2,145,0,0,0,6.32,2022-23,FIFA World Cup
7,Abdulelah Al Amri,Saudi Arabia,25,D(CLR),3,2,182,0,0,0,6.31,2022-23,FIFA World Cup
8,Antonio Rüdiger,Germany,29,D(CR),3,3,270,0,0,0,6.31,2022-23,FIFA World Cup
9,Bruno Guimarães,Brazil,25,DMC,2,0,67,0,0,0,6.31,2022-23,FIFA World Cup
0,Akram Afif,Qatar,26,FW,3,3,270,0,0,0,6.31,2022-23,FIFA World Cup
1,Nico Williams,Spain,20,AM(LR),4,1,146,0,0,0,6.31,2022-23,FIFA World Cup
2,Rúben Neves,Portugal,25,DMC,5,4,271,0,0,0,6.30,2022-23,FIFA World Cup
3,Pathé Ciss,Senegal,28,DMC,3,2,146,0,0,0,6.30,2022-23,FIFA World Cup
4,Steven Berghuis,Netherlands,31,"AM(CR),FW",4,1,200,0,1,0,6.30,2022-23,FIFA World Cup
5,Maximiliano Gómez,Uruguay,26,FW,2,0,28,0,0,0,6.30,2022-23,FIFA World Cup
6,Wayne Hennessey,Wales,35,GK,2,2,176,0,0,0,6.30,2022-23,FIFA World Cup
7,Danilo Pereira,Portugal,31,"D(C),DMC",1,1,90,0,0,0,6.30,2022-23,FIFA World Cup
8,Ghaylen Chaalali,Tunisia,28,DMC,1,0,16,0,0,0,6.30,2022-23,FIFA World Cup
9,Jérémy Doku,Belgium,20,AM(LR),1,0,18,0,0,0,6.30,2022-23,FIFA World Cup
0,Abdou Diallo,Senegal,26,D(CL),4,4,332,0,0,0,6.30,2022-23,FIFA World Cup
1,Youri Tielemans,Belgium,25,M(C),3,1,95,0,0,0,6.30,2022-23,FIFA World Cup
2,Alex Telles,Brazil,30,"D(L),M(L)",2,1,58,0,0,0,6.29,2022-23,FIFA World Cup
3,Denis Odoi,Ghana,34,"D(CLR),DMC",1,0,12,0,0,0,6.29,2022-23,FIFA World Cup
4,Dylan Bronn,Tunisia,27,D(C),2,2,163,0,0,0,6.29,2022-23,FIFA World Cup
5,Richie Laryea,Canada,28,"D(LR),M(R)",3,2,161,0,0,0,6.29,2022-23,FIFA World Cup
6,Youstin Salas,Costa Rica,26,M(CLR),2,0,46,0,0,0,6.29,2022-23,FIFA World Cup
7,Gabriel Martinelli,Brazil,21,"AM(L),FW",3,1,111,0,0,0,6.29,2022-23,FIFA World Cup
8,Bremer,Brazil,25,D(C),2,1,108,0,0,0,6.29,2022-23,FIFA World Cup
9,Facundo Pellistri,Uruguay,21,AM(R),3,2,182,0,0,0,6.28,2022-23,FIFA World Cup
0,Cristiano Ronaldo,Portugal,37,"M(L),FW",5,3,291,1,0,0,6.28,2022-23,FIFA World Cup
1,Tajon Buchanan,Canada,23,"D(R),M(CLR)",3,3,261,0,1,0,6.28,2022-23,FIFA World Cup
2,Alexander Djiku,Ghana,28,"D(CR),DMC",2,1,97,0,0,0,6.28,2022-23,FIFA World Cup
3,Martin Braithwaite,Denmark,31,"AM(CLR),FW",2,1,104,0,0,0,6.28,2022-23,FIFA World Cup
4,Darwin Núñez,Uruguay,23,"AM(CL),FW",3,3,242,0,0,0,6.28,2022-23,FIFA World Cup
5,Ehsan Hajisafi,Iran,32,"D(L),M(CL)",3,3,239,0,0,0,6.27,2022-23,FIFA World Cup
6,Joe Rodon,Wales,25,D(C),3,3,270,0,0,0,6.27,2022-23,FIFA World Cup
7,Takehiro Tomiyasu,Japan,24,D(CLR),3,1,187,0,0,0,6.27,2022-23,FIFA World Cup
8,Sardar Azmoun,Iran,28,"AM(C),FW",3,2,127,0,0,0,6.27,2022-23,FIFA World Cup
9,Kingsley Coman,France,26,"M(LR),FW",6,1,167,0,0,0,6.27,2022-23,FIFA World Cup
0,Daniel Carvajal,Spain,31,D(R),2,1,135,0,0,0,6.27,2022-23,FIFA World Cup
1,Krépin Diatta,Senegal,23,"M(LR),FW",3,3,183,0,0,0,6.26,2022-23,FIFA World Cup
2,Alejandro Balde,Spain,19,D(LR),4,1,125,0,0,0,6.26,2022-23,FIFA World Cup
3,Amadou Onana,Belgium,21,DMC,2,1,105,0,0,0,6.26,2022-23,FIFA World Cup
4,Shaq Moore,USA,26,D(R),2,0,20,0,0,0,6.26,2022-23,FIFA World Cup
5,Ali Al Bulayhi,Saudi Arabia,33,D(CLR),3,3,217,0,0,0,6.26,2022-23,FIFA World Cup
6,André Ayew,Ghana,33,"M(CLR),FW",3,3,201,1,0,0,6.25,2022-23,FIFA World Cup
7,António Silva,Portugal,19,D(C),1,1,90,0,0,0,6.25,2022-23,FIFA World Cup
8,Bryan Ruiz,Costa Rica,37,"M(CLR),FW",1,0,29,0,0,0,6.25,2022-23,FIFA World Cup
9,Pau Torres,Spain,25,D(C),1,1,90,0,0,0,6.25,2022-23,FIFA World Cup
0,Jung Woo-Young,South Korea,33,"D(C),DMC",4,4,305,0,0,0,6.25,2022-23,FIFA World Cup
1,Mikkel Damsgaard,Denmark,22,AM(CL),3,1,149,0,0,0,6.25,2022-23,FIFA World Cup
2,Uriel Antuna,Mexico,25,"AM(LR),FW",3,0,75,0,0,0,6.25,2022-23,FIFA World Cup
3,Nampalys Mendy,Senegal,30,M(C),4,3,273,0,0,0,6.24,2022-23,FIFA World Cup
4,Ali Karimi,Iran,28,M(CLR),3,1,96,0,0,0,6.24,2022-23,FIFA World Cup
5,Leon Goretzka,Germany,27,M(CR),3,2,159,0,0,0,6.24,2022-23,FIFA World Cup
6,Filip Kostic,Serbia,30,"M(LR),FW",2,2,180,0,0,0,6.24,2022-23,FIFA World Cup
7,Marcos Llorente,Spain,27,"D(R),M(CR),FW",1,1,121,0,0,0,6.24,2022-23,FIFA World Cup
8,Vincent Janssen,Netherlands,28,FW,2,1,86,0,0,0,6.24,2022-23,FIFA World Cup
9,Nikola Vlasic,Croatia,25,"AM(CLR),FW",6,1,208,0,0,0,6.24,2022-23,FIFA World Cup
0,Gaël Ondoua,Cameroon,27,DMC,2,0,45,0,0,0,6.24,2022-23,FIFA World Cup
1,Gonzalo Montiel,Argentina,26,"D(CR),M(R)",4,1,120,0,0,0,6.24,2022-23,FIFA World Cup
2,Hannibal Mejbri,Tunisia,19,AM(C),1,0,10,0,0,0,6.23,2022-23,FIFA World Cup
3,Koke,Spain,31,M(CLR),2,0,50,0,0,0,6.23,2022-23,FIFA World Cup
4,Loïs Openda,Belgium,22,FW,1,0,12,0,0,0,6.23,2022-23,FIFA World Cup
5,Matías Viña,Uruguay,25,"D(L),M(L)",2,0,15,0,0,0,6.23,2022-23,FIFA World Cup
6,Yuto Nagatomo,Japan,36,"D(LR),M(LR)",4,4,213,0,0,0,6.23,2022-23,FIFA World Cup
7,Cyle Larin,Canada,27,"AM(LR),FW",3,2,138,0,0,0,6.23,2022-23,FIFA World Cup
8,Ricardo Rodríguez,Switzerland,30,"D(CL),M(L)",4,4,360,0,0,0,6.23,2022-23,FIFA World Cup
9,Kalvin Phillips,England,27,"D(C),DMC",2,0,40,0,1,0,6.23,2022-23,FIFA World Cup
