,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
1,Cláudio Ramos,2016-17,26,GK,Tondela,33,33,2970,0,0,2,6.62,POR Primeira Liga
2,Peter Etebo,2016-17,22,"M(CL),FW",Feirense,23,21,1906,2,0,1,6.61,POR Primeira Liga
3,Renato Santos,2016-17,26,AM(LR),Boavista,32,29,2538,4,2,1,6.61,POR Primeira Liga
4,Anastasios Karamanos,2016-17,27,FW,Feirense,32,26,2399,6,1,1,6.61,POR Primeira Liga
5,Deyvison,2016-17,29,D(L),Maritimo,16,10,884,0,1,0,6.61,POR Primeira Liga
6,Diego Galo,2016-17,34,D(C),Moreirense,31,31,2759,0,0,2,6.61,POR Primeira Liga
7,Ryan Gauld,2016-17,22,"AM(CL),FW",Vitoria de Setubal,5,4,317,0,1,0,6.61,POR Primeira Liga
8,Rafael Martins,2016-17,28,FW,Vitoria de Guimaraes,9,6,605,2,1,1,6.61,POR Primeira Liga
9,Aidi Fulang Xisi,2016-17,27,D(CR),Boavista,2,1,88,0,0,0,6.61,POR Primeira Liga
0,Miguel Rosa,2016-17,29,AM(LR),B-SAD,26,18,1646,1,5,1,6.61,POR Primeira Liga
1,David Bruno,2016-17,25,D(LR),Tondela,20,20,1767,0,1,0,6.60,POR Primeira Liga
2,Vitor Costa,2016-17,23,"D(L),M(L)",Arouca,8,8,635,0,1,1,6.60,POR Primeira Liga
3,André Santos,2016-17,28,M(C),Arouca,30,28,2542,1,0,0,6.60,POR Primeira Liga
4,Abel Camará,2016-17,28,"AM(R),FW",B-SAD,28,27,2245,4,0,1,6.60,POR Primeira Liga
5,Ruca,2016-17,27,D(L),Tondela,8,7,663,0,0,1,6.60,POR Primeira Liga
6,Samuel Santos,2016-17,27,D(CLR),Maritimo,6,3,329,0,0,0,6.60,POR Primeira Liga
7,Mateus,2016-17,33,AM(LR),Arouca,32,28,2310,3,6,0,6.60,POR Primeira Liga
8,Sami,2016-17,29,AM(LR),Arouca,6,4,265,1,0,0,6.60,POR Primeira Liga
9,Gonçalo Brandão,2016-17,31,D(C),Estoril,6,6,484,0,0,0,6.59,POR Primeira Liga
0,João Góis,2016-17,27,D(LR),Pacos de Ferreira,10,8,763,0,0,0,6.59,POR Primeira Liga
1,Nadjack,2016-17,23,D(R),Rio Ave,7,5,497,0,0,0,6.59,POR Primeira Liga
2,Ricardo Esgaio,2016-17,24,"D(R),M(R)",Sporting,8,5,496,0,0,0,6.59,POR Primeira Liga
3,Ícaro,2016-17,28,D(C),Feirense,24,21,1837,2,0,2,6.59,POR Primeira Liga
4,Eduardo,2016-17,24,M(CL),Estoril,27,22,1988,1,1,0,6.58,POR Primeira Liga
5,Pedro Moreira,2016-17,28,M(C),Rio Ave,13,7,523,1,0,0,6.58,POR Primeira Liga
6,Pité,2016-17,23,"D(L),M(CL)",Tondela,12,3,478,1,0,0,6.58,POR Primeira Liga
7,Sérgio Barge,2016-17,34,D(R),Feirense,24,23,1947,0,2,1,6.58,POR Primeira Liga
8,Kamran Aghayev,2016-17,31,GK,Boavista,12,12,1080,0,0,1,6.58,POR Primeira Liga
9,Rafael Lopes,2016-17,26,FW,Chaves,29,22,1825,5,2,0,6.57,POR Primeira Liga
0,Nenê Bonilha,2016-17,25,M(C),Vitoria de Setubal,17,11,925,0,0,0,6.57,POR Primeira Liga
1,Tiago Mesquita,2016-17,27,D(R),Boavista,15,12,1059,0,2,0,6.57,POR Primeira Liga
2,João Basso,2016-17,21,D(C),Estoril,2,0,30,1,0,0,6.57,POR Primeira Liga
3,Artur Jorge,2016-17,23,D(C),Braga,20,16,1501,0,0,0,6.57,POR Primeira Liga
4,Paulinho,2016-17,26,"D(R),M(R)",Braga,8,8,687,0,1,0,6.57,POR Primeira Liga
5,Julio César,2016-17,38,GK,Benfica,8,7,664,0,0,1,6.56,POR Primeira Liga
6,Peterson Peçanha,2016-17,38,GK,Feirense,9,9,810,0,0,0,6.56,POR Primeira Liga
7,Oumar Diakhite,2016-17,24,D(C),Estoril,14,11,1058,0,0,1,6.56,POR Primeira Liga
8,Tiago Silva,2016-17,24,"M(CL),FW",Feirense,27,19,1643,6,2,0,6.56,POR Primeira Liga
9,Jander,2016-17,29,D(L),Moreirense,11,7,697,0,0,0,6.56,POR Primeira Liga
0,Jhon Murillo,2016-17,22,"M(LR),FW",Tondela,31,27,2446,5,3,2,6.55,POR Primeira Liga
1,Joel Ferreira,2016-17,26,D(LR),Estoril,27,26,2230,0,0,0,6.55,POR Primeira Liga
2,David Texeira,2016-17,26,FW,Vitoria de Guimaraes,19,10,922,5,0,1,6.55,POR Primeira Liga
3,Rui Patrício,2016-17,29,GK,Sporting,31,31,2790,0,0,1,6.55,POR Primeira Liga
4,Frédéric Maciel,2016-17,23,M(CLR),Moreirense,7,1,183,1,1,0,6.54,POR Primeira Liga
5,Pedro Pinto,2016-17,23,D(CR),Vitoria de Setubal,7,6,504,0,0,0,6.54,POR Primeira Liga
6,Ary Papel,2016-17,23,M(CLR),Moreirense,1,0,11,0,0,0,6.54,POR Primeira Liga
7,João Carvalho,2016-17,20,AM(CL),Vitoria de Setubal,15,13,1144,1,0,0,6.54,POR Primeira Liga
8,Rui Correia,2016-17,27,D(C),Nacional,24,24,2131,0,0,0,6.54,POR Primeira Liga
9,João Palhinha,2016-17,22,DMC,Sporting,11,4,417,0,0,0,6.53,POR Primeira Liga
0,Gevorg Ghazaryan,2016-17,29,"AM(LR),FW",Maritimo,23,16,1477,1,3,0,6.53,POR Primeira Liga
1,Bruno Varela,2016-17,23,GK,Vitoria de Setubal,29,29,2566,0,0,1,6.53,POR Primeira Liga
2,Prince-Désir Gouano,2016-17,24,D(C),Vitoria de Guimaraes,9,5,422,0,0,0,6.53,POR Primeira Liga
3,Nuno Santos,2016-17,22,M(CLR),Vitoria de Setubal,26,19,1635,0,2,0,6.53,POR Primeira Liga
4,João Gamboa,2016-17,21,DMC,Braga,7,6,594,0,0,0,6.53,POR Primeira Liga
5,Washington,2016-17,28,DMC,Nacional,30,28,2540,0,2,0,6.53,POR Primeira Liga
6,Nelsinho,2016-17,30,D(L),Arouca,16,16,1440,1,1,0,6.53,POR Primeira Liga
7,Eber Bessa,2016-17,25,M(CLR),Maritimo,27,20,1633,2,1,0,6.52,POR Primeira Liga
8,William,2016-17,26,FW,Chaves,23,13,1382,4,1,0,6.52,POR Primeira Liga
9,Miguel Cardoso,2016-17,23,"M(CLR),FW",Tondela,30,25,2094,1,4,0,6.52,POR Primeira Liga
0,André Claro,2016-17,26,"AM(CL),FW",Vitoria de Setubal,16,12,1119,4,0,1,6.52,POR Primeira Liga
1,Sinan Bolat,2016-17,29,GK,Arouca,13,12,1113,0,0,0,6.52,POR Primeira Liga
2,Luís Rocha,2016-17,31,D(C),Feirense,18,17,1518,0,0,0,6.52,POR Primeira Liga
3,Enca Fati,2016-17,24,FW,Moreirense,6,0,184,1,0,0,6.51,POR Primeira Liga
4,Fábio Nunes,2016-17,25,D(L),Tondela,2,1,147,0,0,0,6.51,POR Primeira Liga
5,Roberto,2016-17,29,FW,Moreirense,22,17,1455,4,1,1,6.51,POR Primeira Liga
6,Tiago Rodrigues,2016-17,25,M(C),Nacional,22,21,1454,1,1,0,6.51,POR Primeira Liga
7,Diego Luiz,2016-17,24,AM(LR),Pacos de Ferreira,15,12,1027,0,2,0,6.51,POR Primeira Liga
8,Platiny,2016-17,27,FW,Feirense,22,11,1163,6,0,0,6.51,POR Primeira Liga
9,Bracali,2016-17,36,GK,Arouca,19,19,1677,0,0,1,6.50,POR Primeira Liga
0,Carraça,2016-17,24,"D(R),M(CR)",Boavista,26,17,1463,1,0,0,6.50,POR Primeira Liga
1,Tiago Almeida,2016-17,27,D(R),Moreirense,11,5,595,0,0,0,6.50,POR Primeira Liga
2,Guillermo Celis,2016-17,24,DMC,Vitoria de Guimaraes,13,7,619,0,1,0,6.50,POR Primeira Liga
3,Claude Gonçalves,2016-17,23,M(C),Tondela,28,24,2101,0,0,0,6.49,POR Primeira Liga
4,Francisco Afonso,2016-17,20,D(R),Pacos de Ferreira,3,2,179,0,0,0,6.49,POR Primeira Liga
5,Kuca,2016-17,28,AM(LR),Arouca,24,10,1040,6,1,2,6.49,POR Primeira Liga
6,António Xavier,2016-17,25,AM(LR),Maritimo,29,17,1471,1,3,0,6.49,POR Primeira Liga
7,Fernando Aristeguieta,2016-17,25,FW,Nacional,13,11,864,1,0,0,6.49,POR Primeira Liga
8,Licá,2016-17,29,"AM(CLR),FW",Estoril,13,11,956,1,1,1,6.48,POR Primeira Liga
9,Christian,2016-17,28,D(L),Pacos de Ferreira,11,6,619,0,1,0,6.48,POR Primeira Liga
0,Rafael Defendi,2016-17,34,GK,Pacos de Ferreira,27,27,2430,0,0,2,6.48,POR Primeira Liga
1,Alex Soares,2016-17,26,AM(C),Maritimo,24,16,1450,0,2,0,6.48,POR Primeira Liga
2,Alex Freitas,2016-17,26,AM(L),Moreirense,14,7,590,2,0,0,6.48,POR Primeira Liga
3,Laurent Depoitre,2016-17,29,FW,Porto,7,2,245,1,1,0,6.48,POR Primeira Liga
4,Luís Machado,2016-17,25,AM(LR),Feirense,28,22,1867,2,3,1,6.47,POR Primeira Liga
5,Salvador Agra,2016-17,26,"AM(CLR),FW",Nacional,31,28,2534,3,3,1,6.47,POR Primeira Liga
6,Luís Aurélio,2016-17,29,M(CR),Feirense,31,26,2284,0,2,1,6.47,POR Primeira Liga
7,Heliardo,2016-17,26,FW,Tondela,16,12,1014,2,0,0,6.47,POR Primeira Liga
8,Coronas,2016-17,27,D(CLR),Maritimo,7,5,489,0,0,0,6.47,POR Primeira Liga
9,Oriol Rosell,2016-17,25,DMC,B-SAD,14,9,804,0,0,0,6.47,POR Primeira Liga
0,Rafael Crivellaro,2016-17,28,AM(C),Arouca,24,13,1119,3,4,1,6.47,POR Primeira Liga
1,André Carrillo,2016-17,26,AM(LR),Benfica,20,3,520,2,1,0,6.46,POR Primeira Liga
2,Brito,2016-17,30,AM(L),Maritimo,20,8,828,0,0,0,6.46,POR Primeira Liga
3,Modou Sougou,2016-17,33,"AM(CR),FW",Moreirense,13,4,666,2,2,1,6.46,POR Primeira Liga
4,Nikola Stojiljkovic,2016-17,25,FW,Braga,24,15,1200,5,1,1,6.46,POR Primeira Liga
5,Matheus Índio,2016-17,21,AM(CR),Estoril,26,20,1704,4,1,2,6.46,POR Primeira Liga
6,Robert Ahman-Persson,2016-17,30,"D(C),DMC",B-SAD,12,9,795,0,0,0,6.45,POR Primeira Liga
7,Bakary Bouba Saré,2016-17,27,DMC,Moreirense,12,9,646,0,0,0,6.45,POR Primeira Liga
8,Davidson,2016-17,26,"AM(LR),FW",Chaves,15,6,732,1,1,1,6.45,POR Primeira Liga
9,André Sousa,2016-17,27,M(CL),B-SAD,31,22,1943,0,0,0,6.45,POR Primeira Liga
0,Mário Felgueiras,2016-17,31,GK,Pacos de Ferreira,7,7,630,0,0,0,6.45,POR Primeira Liga
1,Gonçalo Brandão,2016-17,31,D(C),B-SAD,12,11,947,0,0,0,6.44,POR Primeira Liga
2,Babanco,2016-17,32,"D(L),DMC",Feirense,15,8,764,0,0,0,6.44,POR Primeira Liga
3,Héldon,2016-17,29,AM(LR),Rio Ave,27,24,1988,0,4,1,6.44,POR Primeira Liga
4,Hélder Tavares,2016-17,28,DMC,Tondela,25,22,1985,0,0,0,6.44,POR Primeira Liga
5,Rodrigo Soares,2016-17,25,"D(LR),M(R)",Chaves,7,7,616,0,0,0,6.43,POR Primeira Liga
6,Barnes Osei,2016-17,23,AM(R),Pacos de Ferreira,23,15,1289,2,1,0,6.43,POR Primeira Liga
7,Gerso,2016-17,26,AM(LR),B-SAD,14,9,831,1,2,0,6.43,POR Primeira Liga
8,Mauro Cerqueira,2016-17,25,D(L),Nacional,4,3,236,0,0,0,6.43,POR Primeira Liga
9,Hamdou Elhouni,2016-17,23,AM(LR),Chaves,12,3,512,1,1,1,6.43,POR Primeira Liga
0,Alan Schons,2016-17,24,DMC,Moreirense,20,11,1000,1,0,0,6.42,POR Primeira Liga
1,Filipe Gonçalves,2016-17,33,DMC,Nacional,14,14,1232,0,1,0,6.42,POR Primeira Liga
2,Arnold Issoko,2016-17,25,"D(R),M(R)",Vitoria de Setubal,24,8,1045,0,1,0,6.42,POR Primeira Liga
3,Falaye Sacko,2016-17,22,"D(CR),M(R)",Vitoria de Guimaraes,1,1,90,0,0,0,6.42,POR Primeira Liga
4,Lazar Markovic,2016-17,23,AM(CLR),Sporting,6,2,206,1,0,1,6.41,POR Primeira Liga
5,Fernando Fonseca,2016-17,20,D(R),Porto,1,1,85,0,0,0,6.41,POR Primeira Liga
6,Zizo,2016-17,22,AM(LR),Nacional,13,8,803,2,0,1,6.41,POR Primeira Liga
7,Rúben Pinto,2016-17,25,M(C),B-SAD,2,2,166,0,0,0,6.40,POR Primeira Liga
8,Andrezinho,2016-17,22,AM(C),Pacos de Ferreira,21,14,1034,3,3,0,6.40,POR Primeira Liga
9,Willyan,2016-17,23,AM(CL),Nacional,22,14,1304,1,0,0,6.40,POR Primeira Liga
0,André Bukia,2016-17,22,AM(LR),Boavista,16,7,699,1,0,1,6.40,POR Primeira Liga
1,André Schembri,2016-17,31,"AM(L),FW",Boavista,30,23,1943,3,3,0,6.39,POR Primeira Liga
2,Artur,2016-17,33,AM(C),Arouca,27,23,1830,0,1,0,6.39,POR Primeira Liga
3,Ricardo Dias,2016-17,26,DMC,Feirense,17,13,1177,0,0,1,6.39,POR Primeira Liga
4,Bruno Monteiro,2016-17,33,M(C),Tondela,20,13,1162,1,0,0,6.39,POR Primeira Liga
5,Iván Bulos,2016-17,24,FW,Boavista,12,9,857,2,0,0,6.39,POR Primeira Liga
6,Cristiano,2016-17,27,GK,B-SAD,14,14,1260,0,0,0,6.39,POR Primeira Liga
7,Ruca,2016-17,27,D(L),Vitoria de Setubal,1,1,80,0,0,0,6.39,POR Primeira Liga
8,Wallyson Mallmann,2016-17,23,AM(C),Moreirense,1,1,57,0,0,0,6.39,POR Primeira Liga
9,Yazalde,2016-17,29,FW,Rio Ave,13,4,554,1,0,1,6.39,POR Primeira Liga
0,Murilo,2016-17,21,AM(CLR),Tondela,22,8,751,1,2,0,6.39,POR Primeira Liga
1,Wagner,2016-17,30,"AM(CLR),FW",Tondela,28,23,1813,4,0,2,6.38,POR Primeira Liga
2,Miguel Silva,2016-17,22,GK,Vitoria de Guimaraes,5,5,361,0,0,0,6.38,POR Primeira Liga
3,Emin Mahmudov,2016-17,25,M(C),Boavista,12,3,352,1,0,0,6.38,POR Primeira Liga
4,Pedro Queirós,2016-17,33,D(R),Chaves,14,13,1162,0,0,0,6.37,POR Primeira Liga
5,Jean Sony Alcenat,2016-17,31,D(R),Feirense,21,14,1359,0,1,0,6.37,POR Primeira Liga
6,Guillermo Celis,2016-17,24,DMC,Benfica,3,0,45,0,0,0,6.37,POR Primeira Liga
7,Fabinho,2016-17,23,AM(C),Feirense,24,12,1151,2,0,0,6.36,POR Primeira Liga
8,Walter González,2016-17,22,FW,Arouca,33,14,1534,5,4,1,6.36,POR Primeira Liga
9,Gegé,2016-17,29,D(C),Arouca,8,4,466,0,0,0,6.36,POR Primeira Liga
0,João Novais,2016-17,24,M(CLR),Rio Ave,11,2,291,0,0,0,6.36,POR Primeira Liga
1,Alex Kakuba,2016-17,26,D(L),Feirense,6,5,374,0,0,0,6.36,POR Primeira Liga
2,Ali Ghazal,2016-17,25,"D(C),DMC",Nacional,14,12,886,0,0,0,6.35,POR Primeira Liga
3,Paulo Lopes,2016-17,39,GK,Benfica,1,0,12,0,0,0,6.35,POR Primeira Liga
4,Rui Areias,2016-17,24,FW,Vitoria de Guimaraes,1,0,11,0,0,0,6.35,POR Primeira Liga
5,Bruno Gomes,2016-17,21,FW,Estoril,23,9,932,3,1,1,6.35,POR Primeira Liga
6,Alan,2016-17,38,M(R),Braga,22,8,812,1,2,0,6.35,POR Primeira Liga
7,João Pica,2016-17,31,D(C),Tondela,13,11,1033,0,0,0,6.34,POR Primeira Liga
8,Bernard Mensah,2016-17,23,M(C),Vitoria de Guimaraes,21,7,883,0,1,1,6.34,POR Primeira Liga
9,Hugo Ventura,2016-17,30,GK,B-SAD,12,12,1080,0,0,0,6.33,POR Primeira Liga
0,Cris,2016-17,33,DMC,Feirense,28,24,1985,0,2,0,6.33,POR Primeira Liga
1,Erick Moreno,2016-17,26,FW,Tondela,13,10,833,1,1,0,6.33,POR Primeira Liga
2,Zé Manuel,2016-17,27,"AM(LR),FW",Vitoria de Setubal,28,15,1463,2,2,0,6.33,POR Primeira Liga
3,Adama Traoré,2016-17,22,M(CR),Rio Ave,7,0,113,1,0,0,6.33,POR Primeira Liga
4,Ricardo Valente,2016-17,26,AM(CLR),Pacos de Ferreira,27,15,1498,4,0,0,6.32,POR Primeira Liga
5,Kelvin,2016-17,24,AM(LR),Porto,1,0,21,0,0,0,6.32,POR Primeira Liga
6,Marko Bakic,2016-17,24,M(C),Braga,6,0,93,0,0,0,6.31,POR Primeira Liga
7,Rui Pedro,2016-17,19,FW,Porto,9,0,181,2,0,0,6.30,POR Primeira Liga
8,Rui Sacramento,2016-17,32,GK,Arouca,3,3,270,0,0,0,6.30,POR Primeira Liga
9,Xande Silva,2016-17,20,FW,Vitoria de Guimaraes,4,1,110,0,0,0,6.30,POR Primeira Liga
0,Tengarrinha,2016-17,28,DMC,Boavista,10,5,500,0,0,0,6.29,POR Primeira Liga
1,André,2016-17,27,FW,Sporting,7,2,253,1,1,0,6.29,POR Primeira Liga
2,João Patrão,2016-17,27,DMC,Chaves,19,7,696,1,0,0,6.29,POR Primeira Liga
3,Witi,2016-17,21,"D(L),M(LR)",Nacional,12,7,576,0,0,0,6.29,POR Primeira Liga
4,Monteiro,2016-17,23,D(C),Pacos de Ferreira,9,9,810,0,0,0,6.29,POR Primeira Liga
5,Donald Djousse,2016-17,27,FW,Maritimo,15,5,502,2,0,0,6.29,POR Primeira Liga
6,Zequinha,2016-17,31,AM(LR),Arouca,7,7,480,1,1,0,6.28,POR Primeira Liga
7,José Manuel Velázquez,2016-17,27,D(C),Arouca,17,15,1308,0,0,0,6.28,POR Primeira Liga
8,Jean Cléber,2016-17,27,M(C),Maritimo,13,7,561,0,0,0,6.28,POR Primeira Liga
9,Gustavo Tocantins,2016-17,22,FW,Estoril,25,8,985,3,1,1,6.28,POR Primeira Liga
0,Leandro Silva,2016-17,23,DMC,Pacos de Ferreira,7,5,370,0,1,0,6.28,POR Primeira Liga
1,Zequinha,2016-17,31,AM(LR),Nacional,12,9,731,1,0,0,6.27,POR Primeira Liga
2,Gonçalo Paciência,2016-17,23,FW,Rio Ave,15,5,558,1,0,0,6.27,POR Primeira Liga
3,Ricardo Gomes,2016-17,26,"AM(L),FW",Nacional,24,13,1429,0,1,0,6.27,POR Primeira Liga
4,Alex Pinto,2016-17,19,D(R),Vitoria de Guimaraes,1,0,20,0,0,0,6.26,POR Primeira Liga
5,Thiago Santana,2016-17,24,FW,Vitoria de Setubal,18,5,563,0,1,0,6.26,POR Primeira Liga
6,Bruno Paulista,2016-17,22,M(C),Sporting,3,0,24,0,0,0,6.26,POR Primeira Liga
7,Batatinha,2016-17,27,FW,Chaves,10,2,245,0,0,0,6.26,POR Primeira Liga
8,Tiago Caeiro,2016-17,33,FW,B-SAD,18,1,401,3,0,0,6.25,POR Primeira Liga
9,Hugo Basto,2016-17,24,D(CL),Arouca,17,12,1128,0,0,0,6.25,POR Primeira Liga
0,Luwagga Kizito,2016-17,24,FW,Rio Ave,9,1,166,0,1,0,6.24,POR Primeira Liga
1,Jota Garcês,2016-17,24,M(C),Nacional,15,9,697,0,0,0,6.24,POR Primeira Liga
2,Silvestre Varela,2016-17,32,M(CLR),Porto,4,1,75,0,0,0,6.24,POR Primeira Liga
3,Luiz Phellype,2016-17,24,FW,Pacos de Ferreira,13,6,580,3,0,1,6.24,POR Primeira Liga
4,Óscar Benítez,2016-17,25,AM(LR),Braga,2,1,53,0,0,0,6.24,POR Primeira Liga
5,Minhoca,2016-17,29,AM(L),Pacos de Ferreira,14,6,590,0,0,0,6.23,POR Primeira Liga
6,Rochinha,2016-17,22,"AM(CLR),FW",Boavista,8,1,162,0,0,0,6.23,POR Primeira Liga
7,João Teixeira,2016-17,24,AM(CLR),Porto,8,0,73,0,1,0,6.23,POR Primeira Liga
8,Alassane Tambe,2016-17,25,D(CLR),Tondela,5,1,173,0,0,0,6.23,POR Primeira Liga
9,David Ramírez,2016-17,24,FW,Moreirense,21,6,690,2,0,0,6.23,POR Primeira Liga
0,Jhonder Cádiz,2016-17,22,FW,Nacional,11,4,405,1,0,0,6.23,POR Primeira Liga
1,Pedro Trigueira,2016-17,30,GK,Vitoria de Setubal,6,5,495,0,0,0,6.22,POR Primeira Liga
2,Alisson Farias,2016-17,21,AM(L),Estoril,10,7,580,1,0,0,6.22,POR Primeira Liga
3,Pelé,2016-17,26,M(C),Feirense,1,0,10,0,0,0,6.22,POR Primeira Liga
4,Pedro Pereira,2016-17,19,"D(R),M(R)",Benfica,1,1,90,0,0,0,6.22,POR Primeira Liga
5,Albert Meyong,2016-17,37,FW,Vitoria de Setubal,12,3,329,1,0,0,6.22,POR Primeira Liga
6,Konstantin Bazelyuk,2016-17,24,FW,Estoril,11,4,337,1,0,0,6.22,POR Primeira Liga
7,Pedro Tiba,2016-17,29,DMC,Braga,9,2,255,0,0,0,6.21,POR Primeira Liga
8,Fábio Santos,2016-17,29,M(CLR),Chaves,6,3,190,0,0,0,6.21,POR Primeira Liga
9,Victor Massaia,2016-17,25,D(C),Chaves,9,6,567,0,0,0,6.20,POR Primeira Liga
0,Juanto Ortuño,2016-17,25,FW,B-SAD,16,11,790,2,0,0,6.20,POR Primeira Liga
1,Betinho,2016-17,24,FW,B-SAD,2,0,61,0,0,0,6.20,POR Primeira Liga
2,Paulo Monteiro,2016-17,32,D(C),Feirense,13,9,795,0,0,0,6.19,POR Primeira Liga
3,Erivelto,2016-17,29,FW,Boavista,8,1,166,0,1,0,6.19,POR Primeira Liga
4,Thierry Graca,2016-17,22,GK,Estoril,1,1,90,0,0,0,6.19,POR Primeira Liga
5,Tomás Martínez,2016-17,22,AM(CR),Braga,3,1,69,0,0,0,6.19,POR Primeira Liga
6,André Pedrosa,2016-17,20,DMC,Vitoria de Setubal,2,0,40,0,0,0,6.19,POR Primeira Liga
7,Marlon de Jesús,2016-17,26,FW,Arouca,9,4,498,0,1,0,6.19,POR Primeira Liga
8,Ronan,2016-17,22,FW,Rio Ave,11,1,238,1,0,0,6.19,POR Primeira Liga
9,Simon Vukcevic,2016-17,31,M(CLR),Chaves,11,1,194,0,0,0,6.18,POR Primeira Liga
0,Tozé,2016-17,25,"AM(CLR),FW",Vitoria de Guimaraes,11,2,283,0,0,0,6.18,POR Primeira Liga
1,Esquerdinha,2016-17,27,M(C),Maritimo,6,1,161,0,0,0,6.18,POR Primeira Liga
2,Hugo Seco,2016-17,29,AM(LR),Feirense,5,0,75,0,0,0,6.18,POR Primeira Liga
3,Nuno Valente,2016-17,26,M(CR),Arouca,23,13,1338,0,0,0,6.18,POR Primeira Liga
4,Michael Pinto,2016-17,24,D(L),B-SAD,6,1,93,0,0,0,6.18,POR Primeira Liga
5,Gleison,2016-17,22,FW,Pacos de Ferreira,10,5,328,0,0,0,6.18,POR Primeira Liga
6,João Mário,2016-17,24,FW,Chaves,9,4,332,1,0,0,6.17,POR Primeira Liga
7,Nelson Bonilla,2016-17,27,FW,Nacional,14,3,510,2,2,1,6.17,POR Primeira Liga
8,Vítor Gonçalves,2016-17,25,M(C),Nacional,20,6,876,0,0,0,6.17,POR Primeira Liga
9,Jardel,2016-17,31,D(C),Benfica,2,2,91,0,0,0,6.17,POR Primeira Liga
0,Rafa,2016-17,24,"AM(CLR),FW",Braga,1,1,74,0,0,0,6.17,POR Primeira Liga
1,Rodrigo Pinho,2016-17,26,FW,Braga,10,1,217,1,0,0,6.17,POR Primeira Liga
2,Alioune Fall,2016-17,23,FW,Chaves,7,0,191,0,0,0,6.17,POR Primeira Liga
3,Carlos Santos,2016-17,28,D(CLR),Boavista,8,3,240,0,0,0,6.17,POR Primeira Liga
4,Mickaël Meira,2016-17,23,GK,Boavista,4,4,360,0,0,0,6.16,POR Primeira Liga
5,Jefre Vargas,2016-17,23,D(CLR),Arouca,1,1,90,0,0,0,6.16,POR Primeira Liga
6,Zé Turbo,2016-17,21,FW,Tondela,7,0,152,0,0,0,6.16,POR Primeira Liga
7,Komnen Andric,2016-17,22,FW,B-SAD,8,3,306,0,0,0,6.16,POR Primeira Liga
8,Alex Freitas,2016-17,26,AM(L),Vitoria de Guimaraes,2,0,9,0,0,0,6.15,POR Primeira Liga
9,Fábio Sturgeon,2016-17,23,AM(CLR),Vitoria de Guimaraes,8,4,298,0,0,0,6.15,POR Primeira Liga
0,Gevaro Nepomuceno,2016-17,25,M(R),Maritimo,5,1,134,0,0,0,6.15,POR Primeira Liga
1,Luka Jovic,2016-17,20,FW,Benfica,1,0,9,0,0,0,6.15,POR Primeira Liga
2,Moreno,2016-17,36,M(CLR),Vitoria de Guimaraes,4,1,109,0,0,0,6.14,POR Primeira Liga
3,Filipe Augusto,2016-17,24,DMC,Benfica,9,1,145,0,0,0,6.13,POR Primeira Liga
4,Tony Taylor,2016-17,28,FW,Pacos de Ferreira,2,0,32,0,0,0,6.13,POR Primeira Liga
5,Sancidino Silva,2016-17,23,FW,Arouca,5,0,92,0,0,0,6.12,POR Primeira Liga
6,Diogo Viana,2016-17,27,"D(R),M(R)",B-SAD,6,3,265,0,0,0,6.12,POR Primeira Liga
7,Roniel Costa,2016-17,23,FW,Nacional,5,1,167,0,0,0,6.11,POR Primeira Liga
8,Luís Silva,2016-17,25,M(CLR),B-SAD,6,0,90,0,0,0,6.11,POR Primeira Liga
9,Francisco Geraldes,2016-17,22,M(CLR),Sporting,4,0,55,0,0,0,6.11,POR Primeira Liga
0,Paulo Henrique,2016-17,28,FW,Estoril,2,2,110,0,0,0,6.11,POR Primeira Liga
1,Vasco Costa,2016-17,26,FW,Vitoria de Setubal,8,2,220,0,0,0,6.11,POR Primeira Liga
2,Ernest Ohemeng,2016-17,21,M(CLR),Moreirense,1,0,23,0,0,0,6.10,POR Primeira Liga
3,Dmytro Yarchuk,2016-17,23,M(CLR),Estoril,7,2,243,0,0,0,6.10,POR Primeira Liga
4,Adrián López,2016-17,30,"M(CLR),FW",Porto,5,1,150,0,0,0,6.10,POR Primeira Liga
5,Papa Baba Diawara,2016-17,30,FW,Maritimo,9,3,353,0,0,0,6.09,POR Primeira Liga
6,Cícero,2016-17,31,FW,Pacos de Ferreira,13,0,251,0,0,0,6.09,POR Primeira Liga
7,Fábio Nunes,2016-17,25,D(L),B-SAD,13,4,591,0,0,0,6.09,POR Primeira Liga
8,Elias,2016-17,32,M(CR),Sporting,8,1,210,1,0,0,6.08,POR Primeira Liga
9,Benny,2016-17,21,AM(CR),B-SAD,6,2,173,0,0,0,6.08,POR Primeira Liga
0,David Mbala,2016-17,24,FW,Boavista,3,0,59,0,0,0,6.08,POR Primeira Liga
1,Felipe Augusto,2016-17,25,FW,Estoril,8,3,367,0,0,0,6.08,POR Primeira Liga
2,Batista,2016-17,22,FW,Tondela,4,0,101,0,0,0,6.08,POR Primeira Liga
3,Dylan Flores,2016-17,24,M(CLR),Tondela,9,1,229,0,0,0,6.07,POR Primeira Liga
4,Luís Alberto,2016-17,34,DMC,Chaves,1,0,5,0,0,0,6.06,POR Primeira Liga
5,Samu,2016-17,21,M(C),Boavista,5,1,109,0,0,0,6.06,POR Primeira Liga
6,Crislan,2016-17,25,FW,Tondela,10,7,588,0,1,0,6.05,POR Primeira Liga
