,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
0,Rochdi Achenteh,PEC Zwolle,26,"D(L),DMC",17,17,1472,1,0,0,6.70,2013-14,NED Eredivisie
1,Bart van Hintum,PEC Zwolle,27,D(CL),28,20,1926,0,1,0,6.70,2013-14,NED Eredivisie
2,Michael de Leeuw,FC Groningen,28,"AM(CLR),FW",28,13,1389,9,5,1,6.69,2013-14,NED Eredivisie
3,Sepp De Roover,NAC Breda,30,D(R),28,28,2487,0,0,1,6.69,2013-14,NED Eredivisie
4,Victor Pálsson,NEC Nijmegen,23,"D(CR),DMC",23,20,1884,2,2,0,6.68,2013-14,NED Eredivisie
5,Ridgeciano Haps,AZ Alkmaar,21,"D(L),M(L)",2,1,111,0,0,0,6.68,2013-14,NED Eredivisie
6,Iliass Bel Hassani,Heracles,22,"AM(CLR),FW",27,18,1671,2,5,1,6.68,2013-14,NED Eredivisie
7,Maikel Kieftenbeld,FC Groningen,24,DMC,31,30,2567,0,2,0,6.67,2013-14,NED Eredivisie
8,Mathias Gehrt,ADO Den Haag,22,AM(CR),23,20,1677,5,3,1,6.67,2013-14,NED Eredivisie
9,Daley Sinkgraven,SC Heerenveen,19,"D(L),M(CL)",17,7,636,0,4,1,6.67,2013-14,NED Eredivisie
0,Berry Powel,Roda,34,FW,7,6,542,1,2,0,6.67,2013-14,NED Eredivisie
1,Vako,Vitesse,21,"AM(CLR),FW",27,11,1227,4,2,2,6.66,2013-14,NED Eredivisie
2,Mitchell Donald,Roda,26,M(C),30,30,2541,6,3,0,6.66,2013-14,NED Eredivisie
3,Jens Jurn Streutker,Heracles,21,D(C),11,7,605,1,0,1,6.66,2013-14,NED Eredivisie
4,Christoph Hemlein,NEC Nijmegen,24,AM(R),29,18,1633,4,3,1,6.66,2013-14,NED Eredivisie
5,Robbert Schilder,Twente,28,"D(L),DMC",16,14,1168,0,1,0,6.66,2013-14,NED Eredivisie
6,Ryan Thomas,PEC Zwolle,20,M(CL),19,17,1401,1,0,0,6.65,2013-14,NED Eredivisie
7,Peter van Ooijen,PSV Eindhoven,22,AM(CLR),1,0,71,0,0,0,6.65,2013-14,NED Eredivisie
8,Leon ter Wielen,PEC Zwolle,26,GK,3,1,191,0,0,0,6.65,2013-14,NED Eredivisie
9,Mitchell Dijks,SC Heerenveen,21,"D(L),M(L)",24,21,1730,0,1,0,6.65,2013-14,NED Eredivisie
0,Timothy Derijck,FC Utrecht,27,"D(C),DMC",16,14,1293,0,0,0,6.65,2013-14,NED Eredivisie
1,Krisztián Németh,Roda,26,"AM(LR),FW",24,22,1748,8,6,1,6.64,2013-14,NED Eredivisie
2,Karl-Johan Johnsson,NEC Nijmegen,24,GK,29,28,2528,0,0,1,6.64,2013-14,NED Eredivisie
3,Frank van der Struijk,Vitesse,29,D(R),15,12,1034,0,1,0,6.64,2013-14,NED Eredivisie
4,Anouar Hadouir,NAC Breda,32,AM(C),17,12,1013,2,1,0,6.63,2013-14,NED Eredivisie
5,Jairo Riedewald,Ajax,18,"D(CL),DMC",5,3,223,2,0,0,6.63,2013-14,NED Eredivisie
6,Krisztian Adorjan,FC Groningen,21,AM(CR),19,13,993,3,1,1,6.63,2013-14,NED Eredivisie
7,Ridgeciano Haps,Go Ahead Eagles,21,"D(L),M(L)",10,4,448,0,0,0,6.62,2013-14,NED Eredivisie
8,Abel Tamata,PSV Eindhoven,24,D(L),8,5,502,0,0,0,6.62,2013-14,NED Eredivisie
9,Bob Schepers,Cambuur,22,FW,6,2,230,1,0,0,6.62,2013-14,NED Eredivisie
0,Lesly de Sa,Ajax,21,AM(LR),12,5,513,1,1,1,6.62,2013-14,NED Eredivisie
1,Christian Dorda,FC Utrecht,26,D(L),9,7,642,0,0,0,6.61,2013-14,NED Eredivisie
2,Alex Schalk,NAC Breda,22,"AM(L),FW",5,2,224,1,1,0,6.61,2013-14,NED Eredivisie
3,Rasmus Lindgren,FC Groningen,30,"D(C),DMC",25,18,1651,0,0,0,6.61,2013-14,NED Eredivisie
4,Giovanni Hiwat,PEC Zwolle,21,AM(R),15,11,1004,1,2,0,6.61,2013-14,NED Eredivisie
5,Richairo Zivkovic,FC Groningen,18,"AM(R),FW",33,16,1686,11,0,0,6.61,2013-14,NED Eredivisie
6,Jeffrey Leiwakabessy,NEC Nijmegen,33,D(L),20,17,1550,0,1,0,6.61,2013-14,NED Eredivisie
7,Elson Hooi,NAC Breda,23,AM(LR),22,13,1229,3,2,1,6.61,2013-14,NED Eredivisie
8,Oussama Tannane,Heracles,20,"AM(CLR),FW",23,9,959,4,1,0,6.61,2013-14,NED Eredivisie
9,Zakaria Bakkali,PSV Eindhoven,18,AM(LR),16,7,679,3,0,1,6.61,2013-14,NED Eredivisie
0,Damiano Schet,RKC Waalwijk,24,AM(LR),25,20,1715,3,4,0,6.60,2013-14,NED Eredivisie
1,Geoffrey Castillion,NEC Nijmegen,23,FW,7,4,387,2,0,0,6.59,2013-14,NED Eredivisie
2,Giorgi Chanturia,Vitesse,21,AM(R),8,3,243,1,0,1,6.59,2013-14,NED Eredivisie
3,Josua John,Twente,26,AM(LR),4,1,136,0,0,0,6.59,2013-14,NED Eredivisie
4,Marcus Pedersen,Vitesse,24,FW,2,1,97,1,0,0,6.59,2013-14,NED Eredivisie
5,Danny Verbeek,NAC Breda,24,AM(LR),28,21,1502,5,1,0,6.59,2013-14,NED Eredivisie
6,Kenneth Vermeer,Ajax,29,GK,10,10,856,0,0,0,6.59,2013-14,NED Eredivisie
7,Bertrand Traoré,Vitesse,19,"AM(R),FW",15,7,671,3,0,0,6.58,2013-14,NED Eredivisie
8,Torgeir Børven,Twente,23,FW,12,3,475,3,1,0,6.58,2013-14,NED Eredivisie
9,Francisco Júnior,Vitesse,22,M(C),2,0,54,0,1,0,6.58,2013-14,NED Eredivisie
0,Robert Braber,RKC Waalwijk,32,AM(C),28,22,2066,3,1,0,6.58,2013-14,NED Eredivisie
1,Sean Klaiber,FC Utrecht,20,"D(R),M(CR)",2,1,75,0,0,0,6.58,2013-14,NED Eredivisie
2,Ingo van Weert,RKC Waalwijk,20,D(C),11,10,878,0,1,0,6.57,2013-14,NED Eredivisie
3,Tim Matavz,PSV Eindhoven,26,FW,15,7,675,2,3,0,6.57,2013-14,NED Eredivisie
4,Bart van Brakel,Cambuur,27,M(C),8,6,502,0,1,1,6.57,2013-14,NED Eredivisie
5,Dario Vujicevic,Heracles,24,DMC,2,1,91,0,0,0,6.57,2013-14,NED Eredivisie
6,Ricky van Haaren,ADO Den Haag,23,M(C),27,17,1575,1,2,0,6.56,2013-14,NED Eredivisie
7,Tim Gilissen,NAC Breda,32,M(C),16,12,1045,0,0,0,6.56,2013-14,NED Eredivisie
8,Danny Hoesen,Ajax,23,"AM(LR),FW",14,4,451,2,1,0,6.56,2013-14,NED Eredivisie
9,Mitchell Schet,ADO Den Haag,26,AM(R),23,16,1438,2,1,2,6.56,2013-14,NED Eredivisie
0,Luciano Slagveer,SC Heerenveen,21,"AM(LR),FW",27,18,1347,3,1,0,6.56,2013-14,NED Eredivisie
1,Navarone Foor,NEC Nijmegen,22,M(CLR),24,16,1509,2,1,1,6.56,2013-14,NED Eredivisie
2,Stephan Andersen,Go Ahead Eagles,33,GK,13,13,1170,0,0,0,6.55,2013-14,NED Eredivisie
3,Yoshiaki Takagi,FC Utrecht,22,M(CLR),11,3,499,0,3,1,6.54,2013-14,NED Eredivisie
4,Ola Toivonen,PSV Eindhoven,28,"AM(C),FW",14,7,749,1,2,0,6.54,2013-14,NED Eredivisie
5,Samuel Stefanik,NEC Nijmegen,23,M(C),17,14,1082,2,1,0,6.53,2013-14,NED Eredivisie
6,Fred Benson,PEC Zwolle,30,FW,29,20,1890,7,1,0,6.53,2013-14,NED Eredivisie
7,Tobias Sana,Ajax,25,AM(R),4,2,223,0,0,0,6.53,2013-14,NED Eredivisie
8,Peter Jungschläger,RKC Waalwijk,30,DMC,21,13,1243,0,2,0,6.52,2013-14,NED Eredivisie
9,Gino Coutinho,ADO Den Haag,32,GK,28,28,2352,0,0,0,6.52,2013-14,NED Eredivisie
0,Robert van Boxel,Cambuur,31,D(CLR),7,2,192,0,0,0,6.52,2013-14,NED Eredivisie
1,Dario Tanda,Twente,20,M(CLR),2,1,70,0,0,0,6.52,2013-14,NED Eredivisie
2,Michiel Hemmen,Cambuur,27,FW,26,14,1543,7,1,0,6.50,2013-14,NED Eredivisie
3,Markus Henriksen,AZ Alkmaar,22,M(C),30,18,1743,2,1,0,6.49,2013-14,NED Eredivisie
4,Dennis Telgenkamp,Heracles,27,GK,1,1,90,0,0,0,6.49,2013-14,NED Eredivisie
5,Jonathan Reis,Vitesse,25,FW,4,1,125,1,1,0,6.49,2013-14,NED Eredivisie
6,Yanic-Sonny Wildschut,SC Heerenveen,23,"M(LR),FW",18,4,579,2,1,0,6.49,2013-14,NED Eredivisie
7,Ramon Zomer,SC Heerenveen,31,D(C),7,3,313,0,0,0,6.49,2013-14,NED Eredivisie
8,Cedric Badjeck,FC Utrecht,19,FW,2,1,98,1,0,0,6.49,2013-14,NED Eredivisie
9,Furdjel Robby Narsingh,PEC Zwolle,26,"AM(LR),FW",11,2,335,2,1,0,6.48,2013-14,NED Eredivisie
0,Imad Najah,RKC Waalwijk,23,D(CLR),5,3,344,0,0,0,6.48,2013-14,NED Eredivisie
1,Gill Swerts,NAC Breda,32,"D(R),DMC",15,11,1001,0,0,0,6.48,2013-14,NED Eredivisie
2,Wiljan Pluim,Roda,26,DMC,23,19,1558,2,0,0,6.48,2013-14,NED Eredivisie
3,Marcel Stutter,NEC Nijmegen,26,M(CLR),10,3,359,0,1,0,6.47,2013-14,NED Eredivisie
4,Kwame Quansah,Heracles,32,M(C),25,20,1751,0,1,0,6.47,2013-14,NED Eredivisie
5,Mawouna Amevor,Go Ahead Eagles,23,D(R),22,11,1076,1,2,1,6.47,2013-14,NED Eredivisie
6,Giovanni Gravenbeek,PEC Zwolle,26,D(R),21,12,1163,1,0,0,6.47,2013-14,NED Eredivisie
7,Zanka,PSV Eindhoven,24,D(C),9,3,377,0,0,0,6.47,2013-14,NED Eredivisie
8,Elvis Manu,Feyenoord,21,"AM(L),FW",1,0,21,0,0,0,6.47,2013-14,NED Eredivisie
9,Jesús Corona,Twente,22,"D(R),M(CLR),FW",3,2,118,0,0,0,6.47,2013-14,NED Eredivisie
0,Anthony Lurling,SC Heerenveen,37,AM(C),5,3,245,0,0,0,6.46,2013-14,NED Eredivisie
1,Edouard Duplan,FC Utrecht,31,AM(CLR),5,4,381,0,0,0,6.46,2013-14,NED Eredivisie
2,Dennis Gentenaar,NEC Nijmegen,39,GK,6,6,532,0,0,0,6.46,2013-14,NED Eredivisie
3,Marlon Pereira,Cambuur,27,D(LR),11,6,654,0,0,0,6.46,2013-14,NED Eredivisie
4,Mart Dijkstra,Cambuur,24,"D(C),DMC",14,5,576,1,0,0,6.46,2013-14,NED Eredivisie
5,Tim Breukers,Twente,27,D(LR),5,2,240,0,0,0,6.46,2013-14,NED Eredivisie
6,Marc Höcher,Roda,30,AM(L),29,9,1235,2,5,0,6.46,2013-14,NED Eredivisie
7,Yoëll van Nieff,FC Groningen,21,"D(CL),DMC",15,8,770,0,1,0,6.45,2013-14,NED Eredivisie
8,Sven van Beek,Feyenoord,20,D(C),9,4,436,0,0,0,6.45,2013-14,NED Eredivisie
9,Thanasis Karagounis,PEC Zwolle,23,AM(R),12,9,767,1,1,0,6.45,2013-14,NED Eredivisie
0,Davy De Beule,Roda,33,M(CLR),6,2,235,1,0,0,6.44,2013-14,NED Eredivisie
1,Stef Nijland,PEC Zwolle,26,"AM(CL),FW",23,9,974,2,1,0,6.44,2013-14,NED Eredivisie
2,Erik Bakker,Cambuur,24,DMC,28,24,2021,2,1,0,6.44,2013-14,NED Eredivisie
3,Joeri de Kamps,SC Heerenveen,22,DMC,12,4,428,0,1,0,6.44,2013-14,NED Eredivisie
4,Christian Dorda,Heracles,26,D(L),7,4,430,0,0,0,6.44,2013-14,NED Eredivisie
5,Sekou Cissé,Feyenoord,29,FW,1,1,63,0,0,0,6.44,2013-14,NED Eredivisie
6,Cedric van der Gun,FC Utrecht,35,FW,13,10,884,2,1,0,6.44,2013-14,NED Eredivisie
7,Tom Hiariej,FC Groningen,26,"D(R),DMC",19,15,1236,0,0,0,6.44,2013-14,NED Eredivisie
8,Robin Buwalda,ADO Den Haag,20,D(CR),1,0,2,0,0,0,6.43,2013-14,NED Eredivisie
9,David Texeira,FC Groningen,23,FW,6,3,230,1,0,0,6.42,2013-14,NED Eredivisie
0,Adam Sarota,FC Utrecht,26,AM(CR),15,13,1012,0,0,0,6.42,2013-14,NED Eredivisie
1,Milano Koenders,Heracles,28,D(CR),15,14,1186,0,0,0,6.42,2013-14,NED Eredivisie
2,Mitch Apau,RKC Waalwijk,24,D(R),29,23,2124,0,0,0,6.41,2013-14,NED Eredivisie
3,Andraz Kirm,FC Groningen,30,AM(LR),25,15,1244,2,1,0,6.41,2013-14,NED Eredivisie
4,Kenny Teijsse,FC Utrecht,22,D(CLR),1,0,21,0,0,0,6.41,2013-14,NED Eredivisie
5,Wesley Hoedt,AZ Alkmaar,20,D(C),2,0,52,0,0,0,6.41,2013-14,NED Eredivisie
6,Jean-David Beauguel,RKC Waalwijk,22,FW,28,10,1074,4,2,0,6.41,2013-14,NED Eredivisie
7,Brian Vandenbussche,SC Heerenveen,33,GK,2,1,94,0,0,0,6.41,2013-14,NED Eredivisie
8,Género Zeefuik,FC Groningen,24,FW,15,4,443,3,1,0,6.40,2013-14,NED Eredivisie
9,Mart Lieder,RKC Waalwijk,24,FW,1,0,17,0,0,0,6.40,2013-14,NED Eredivisie
0,Pavel Cmovs,NEC Nijmegen,24,D(CLR),8,6,584,0,0,0,6.40,2013-14,NED Eredivisie
1,Sven Kums,SC Heerenveen,26,M(C),4,1,116,0,0,0,6.40,2013-14,NED Eredivisie
2,William Troost-Ekong,FC Groningen,21,D(C),2,1,47,0,0,0,6.39,2013-14,NED Eredivisie
3,Luciano Narsingh,PSV Eindhoven,24,"AM(LR),FW",20,8,761,0,1,0,6.38,2013-14,NED Eredivisie
4,Paco van Moorsel,Cambuur,25,AM(C),23,14,1193,1,1,0,6.38,2013-14,NED Eredivisie
5,Anthony Lurling,NAC Breda,37,AM(C),17,14,1305,1,2,0,6.38,2013-14,NED Eredivisie
6,Leon van Dijk,Heracles,22,D(CLR),3,3,110,0,0,0,6.38,2013-14,NED Eredivisie
7,Hans Mulder,NEC Nijmegen,27,"D(C),DMC",9,5,530,0,0,0,6.38,2013-14,NED Eredivisie
8,Kenny Anderson,RKC Waalwijk,22,M(C),25,17,1483,4,3,1,6.37,2013-14,NED Eredivisie
9,Frank Demouge,Roda,32,FW,19,2,618,2,2,0,6.37,2013-14,NED Eredivisie
0,Mark Diemers,FC Utrecht,21,"M(CL),FW",14,6,724,0,1,0,6.37,2013-14,NED Eredivisie
1,Donny Gorter,AZ Alkmaar,26,"D(L),DMC",11,3,421,0,0,0,6.36,2013-14,NED Eredivisie
2,Michel Breuer,NEC Nijmegen,34,D(C),8,7,615,0,0,0,6.36,2013-14,NED Eredivisie
3,Steven Pereira,PEC Zwolle,20,D(CLR),1,0,17,0,0,0,6.36,2013-14,NED Eredivisie
4,Danzell Gravenberch,NEC Nijmegen,20,FW,6,2,287,0,0,0,6.36,2013-14,NED Eredivisie
5,Joey Suk,NAC Breda,25,DMC,17,7,671,2,0,0,6.35,2013-14,NED Eredivisie
6,Stipe Perica,NAC Breda,19,FW,25,5,820,6,1,0,6.34,2013-14,NED Eredivisie
7,Christian Supusepa,ADO Den Haag,25,D(CLR),10,2,277,0,0,0,6.34,2013-14,NED Eredivisie
8,Peter Gommeren,NAC Breda,22,M(CLR),1,0,29,0,0,0,6.34,2013-14,NED Eredivisie
9,Willie Overtoom,AZ Alkmaar,28,M(CLR),8,0,264,0,0,0,6.34,2013-14,NED Eredivisie
0,Florian Jozefzoon,PSV Eindhoven,23,AM(LR),16,3,486,2,1,0,6.34,2013-14,NED Eredivisie
1,Kevin Brands,Cambuur,26,AM(C),11,3,434,0,0,0,6.33,2013-14,NED Eredivisie
2,John Goossens,Feyenoord,26,M(CLR),20,5,571,1,0,0,6.33,2013-14,NED Eredivisie
3,Lucas Andersen,Ajax,20,AM(CLR),9,4,406,0,0,0,6.33,2013-14,NED Eredivisie
4,Adnane Tighadouini,NAC Breda,22,"AM(L),FW",9,3,350,1,0,0,6.33,2013-14,NED Eredivisie
5,Martijn Monteyne,Roda,30,D(CLR),8,4,438,0,0,0,6.32,2013-14,NED Eredivisie
6,Yanic-Sonny Wildschut,ADO Den Haag,23,"M(LR),FW",7,1,266,0,0,0,6.32,2013-14,NED Eredivisie
7,Anco Jansen,Roda,25,"AM(L),FW",2,2,113,0,0,0,6.32,2013-14,NED Eredivisie
8,Mickaël Tavares,RKC Waalwijk,32,DMC,7,5,445,0,0,0,6.32,2013-14,NED Eredivisie
9,Mimoun Eloisghiri,PEC Zwolle,25,FW,2,0,61,0,0,0,6.32,2013-14,NED Eredivisie
0,Mitchel Paulissen,Roda,21,"AM(CLR),FW",15,9,785,1,0,0,6.32,2013-14,NED Eredivisie
1,Aleksandar Bjelica,FC Utrecht,21,D(CLR),4,0,62,0,0,0,6.32,2013-14,NED Eredivisie
2,Matthew Amoah,Heracles,34,FW,16,4,614,2,0,0,6.31,2013-14,NED Eredivisie
3,Ninos Gouriye,ADO Den Haag,23,AM(LR),15,10,814,1,1,0,6.31,2013-14,NED Eredivisie
4,Willem Janssen,Twente,28,"D(C),M(C)",2,1,72,0,0,0,6.31,2013-14,NED Eredivisie
5,Jeffrey Rijsdijk,Go Ahead Eagles,27,M(C),27,11,1176,1,4,0,6.31,2013-14,NED Eredivisie
6,Thomas Bruns,Heracles,23,AM(CL),31,16,1449,1,0,0,6.30,2013-14,NED Eredivisie
7,Lars Lambooij,Go Ahead Eagles,26,"D(R),DMC",23,4,681,0,1,0,6.29,2013-14,NED Eredivisie
8,Samir Fazli,SC Heerenveen,23,FW,7,1,236,0,0,0,6.29,2013-14,NED Eredivisie
9,Fernando Lewis,AZ Alkmaar,21,"D(CR),M(L)",5,0,65,0,0,0,6.29,2013-14,NED Eredivisie
0,Gaël Kakuta,Vitesse,23,"M(CLR),FW",12,0,182,1,0,0,6.28,2013-14,NED Eredivisie
1,Gyliano van Velzen,FC Utrecht,20,AM(L),5,2,197,0,0,0,6.28,2013-14,NED Eredivisie
2,Kevin Jansen,ADO Den Haag,22,AM(C),3,3,207,0,0,0,6.28,2013-14,NED Eredivisie
3,Fernando Quesada,FC Utrecht,21,M(CLR),3,1,107,0,0,0,6.27,2013-14,NED Eredivisie
4,Oebele Schokker,Cambuur,30,FW,7,4,306,0,1,0,6.26,2013-14,NED Eredivisie
5,Nils Röseler,Twente,22,D(C),2,0,9,0,0,0,6.25,2013-14,NED Eredivisie
6,Denzel Slager,RKC Waalwijk,21,M(CLR),9,1,168,1,0,0,6.24,2013-14,NED Eredivisie
7,Peter Wisgerhof,Twente,35,D(L),1,0,2,0,0,0,6.22,2013-14,NED Eredivisie
8,Tobias Haitz,NEC Nijmegen,22,D(C),10,9,778,0,0,0,6.22,2013-14,NED Eredivisie
9,Vasil Shkurtaj,Roda,22,FW,8,3,239,1,1,0,6.22,2013-14,NED Eredivisie
0,Denis Mahmudov,PEC Zwolle,25,AM(L),7,3,302,1,0,0,6.21,2013-14,NED Eredivisie
1,Boris Rasevic,PEC Zwolle,19,M(CLR),2,0,27,0,0,0,6.21,2013-14,NED Eredivisie
2,Thijs van Hofwegen,FC Utrecht,22,M(CLR),2,0,19,0,0,0,6.21,2013-14,NED Eredivisie
3,Joeri Schroijen,Go Ahead Eagles,23,D(CLR),4,2,201,0,0,0,6.21,2013-14,NED Eredivisie
4,Joey Godee,Go Ahead Eagles,25,FW,27,7,941,0,0,0,6.21,2013-14,NED Eredivisie
5,Timo Letschert,FC Groningen,21,D(CLR),9,7,576,0,0,0,6.21,2013-14,NED Eredivisie
6,Jonas Ivens,RKC Waalwijk,30,D(C),10,5,516,0,1,0,6.20,2013-14,NED Eredivisie
7,Oliver Feldballe,Cambuur,24,AM(L),16,7,510,0,1,0,6.19,2013-14,NED Eredivisie
8,Otman Bakkal,Feyenoord,29,M(CLR),8,0,100,0,1,0,6.18,2013-14,NED Eredivisie
9,Jordy Tutuarima,NEC Nijmegen,21,"D(L),DMC",2,0,27,0,0,0,6.17,2013-14,NED Eredivisie
0,Luka Djordjevic,Twente,20,FW,14,1,220,0,1,0,6.17,2013-14,NED Eredivisie
1,Frank van Mosselveld,RKC Waalwijk,31,D(C),13,7,717,0,0,0,6.16,2013-14,NED Eredivisie
2,Leroy Labylle,PEC Zwolle,23,D(L),7,1,181,0,0,0,6.15,2013-14,NED Eredivisie
3,Berry Powel,Heracles,34,FW,4,0,42,0,0,0,6.15,2013-14,NED Eredivisie
4,Catalin Tira,ADO Den Haag,20,FW,1,0,16,0,0,0,6.15,2013-14,NED Eredivisie
5,Dragan Paljic,Heracles,31,M(CLR),1,1,90,0,0,0,6.15,2013-14,NED Eredivisie
6,Tim Hölscher,Twente,19,M(C),1,0,22,0,0,0,6.14,2013-14,NED Eredivisie
7,Wilfried Kanon,ADO Den Haag,21,D(CL),9,0,39,0,0,0,6.14,2013-14,NED Eredivisie
8,Denni Avdic,AZ Alkmaar,26,"AM(C),FW",13,3,437,0,0,0,6.14,2013-14,NED Eredivisie
9,Daan Bovenberg,NEC Nijmegen,26,D(R),3,3,270,0,0,0,6.13,2013-14,NED Eredivisie
0,Wesley Verhoek,Feyenoord,28,AM(LR),6,1,157,0,0,0,6.13,2013-14,NED Eredivisie
1,Roly Bonevacia,Roda,23,D(C),23,10,958,0,0,0,6.12,2013-14,NED Eredivisie
2,Paul Mulders,Cambuur,33,M(CLR),3,0,36,0,0,0,6.12,2013-14,NED Eredivisie
3,Patrick ter Mate,Go Ahead Eagles,22,GK,1,1,90,0,0,0,6.12,2013-14,NED Eredivisie
4,Uche Nwofor,SC Heerenveen,23,FW,3,0,51,0,0,0,6.12,2013-14,NED Eredivisie
5,Thomas Azevedo,Go Ahead Eagles,23,M(CLR),5,0,75,0,0,0,6.11,2013-14,NED Eredivisie
6,Martijn de Zwart,ADO Den Haag,24,GK,3,0,169,0,0,0,6.11,2013-14,NED Eredivisie
7,Cihat Çelik,NEC Nijmegen,19,M(CLR),1,1,46,0,0,0,6.10,2013-14,NED Eredivisie
8,Bob Schepers,FC Utrecht,22,FW,10,2,267,0,0,0,6.08,2013-14,NED Eredivisie
9,Bilal Ould-Chikh,Twente,17,AM(R),1,0,21,0,0,0,6.07,2013-14,NED Eredivisie
0,Thom Haye,AZ Alkmaar,19,M(CLR),3,0,100,0,0,0,6.07,2013-14,NED Eredivisie
1,Papito Merencia,ADO Den Haag,20,M(CLR),2,0,26,0,0,0,6.07,2013-14,NED Eredivisie
2,Malcolm Esajas,ADO Den Haag,28,FW,2,0,33,0,0,0,6.06,2013-14,NED Eredivisie
3,Joey Belterman,Heracles,21,M(CLR),2,0,69,0,0,0,6.06,2013-14,NED Eredivisie
4,Joran Pot,Go Ahead Eagles,25,M(CLR),2,0,12,0,0,0,6.06,2013-14,NED Eredivisie
5,Uros Djurdjevic,Vitesse,20,FW,6,0,52,0,0,0,6.06,2013-14,NED Eredivisie
6,Jos Peltzer,RKC Waalwijk,22,FW,3,0,12,0,0,0,6.04,2013-14,NED Eredivisie
7,Felitciano Zschusschen,Twente,22,FW,1,0,4,0,0,0,6.04,2013-14,NED Eredivisie
8,Arjen Hagenauw,FC Groningen,20,FW,1,0,1,0,0,0,6.00,2013-14,NED Eredivisie
9,Sam Hutchinson,Vitesse,25,"D(C),DMC",1,0,1,0,0,0,6.00,2013-14,NED Eredivisie
0,Danny Koevermans,FC Utrecht,36,FW,3,0,28,0,0,0,6.00,2013-14,NED Eredivisie
1,Omar Kavak,Go Ahead Eagles,26,FW,5,0,21,0,0,0,5.99,2013-14,NED Eredivisie
2,Edwin Gyasi,Heracles,23,"AM(R),FW",2,0,20,0,0,0,5.98,2013-14,NED Eredivisie
3,Ronald Graafland,Feyenoord,35,GK,1,0,14,0,0,0,5.97,2013-14,NED Eredivisie
4,Angelo Cijntje,FC Groningen,34,D(CLR),1,0,6,0,0,0,5.96,2013-14,NED Eredivisie
5,Alexander Christovao,Cambuur,21,FW,8,2,253,0,0,0,5.95,2013-14,NED Eredivisie
6,Aleksei Kangaskolkka,Heracles,26,FW,4,1,85,0,0,0,5.94,2013-14,NED Eredivisie
7,Romano van der Stoep,FC Utrecht,20,FW,2,0,24,0,0,0,5.94,2013-14,NED Eredivisie
8,Youssef Fennich,PEC Zwolle,21,M(CLR),1,0,6,0,0,0,5.92,2013-14,NED Eredivisie
9,Jaroslav Navrátil,Heracles,23,AM(LR),1,0,7,0,0,0,5.88,2013-14,NED Eredivisie
0,Youri Loen,NEC Nijmegen,23,M(CLR),2,2,156,0,0,0,5.87,2013-14,NED Eredivisie
1,Trent Sainsbury,PEC Zwolle,23,D(C),1,1,73,0,0,0,5.83,2013-14,NED Eredivisie
2,Seydina Diarra,NEC Nijmegen,20,M(CLR),4,2,181,0,0,0,5.76,2013-14,NED Eredivisie
3,Daan Disveld,NEC Nijmegen,20,D(CLR),1,1,90,0,0,0,5.57,2013-14,NED Eredivisie
4,Jordy van Deelen,Feyenoord,21,D(R),1,1,57,0,0,0,4.79,2013-14,NED Eredivisie
0,Kenneth Vermeer,Ajax,30,GK,1,1,90,0,0,0,8.01,2014-15,NED Eredivisie
1,Luuk de Jong,PSV Eindhoven,25,"AM(C),FW",32,32,2845,20,10,5,7.96,2014-15,NED Eredivisie
2,Memphis Depay,PSV Eindhoven,21,"AM(CL),FW",30,30,2565,22,5,8,7.92,2014-15,NED Eredivisie
3,Edouard Duplan,FC Utrecht,32,AM(CLR),16,16,1367,7,6,3,7.80,2014-15,NED Eredivisie
4,Jens Toornstra,FC Utrecht,26,M(CLR),2,2,180,1,1,1,7.67,2014-15,NED Eredivisie
5,Jetro Willems,PSV Eindhoven,21,"D(L),DMC,M(L)",30,30,2455,2,13,4,7.66,2014-15,NED Eredivisie
6,Jesús Corona,Twente,23,"D(R),M(CLR),FW",20,20,1736,7,4,3,7.65,2014-15,NED Eredivisie
7,Marko Vejinovic,Vitesse,25,DMC,35,31,2837,12,8,4,7.63,2014-15,NED Eredivisie
8,Eric Botteghin,FC Groningen,28,D(C),34,34,3060,3,2,7,7.62,2014-15,NED Eredivisie
9,Joël Veltman,Ajax,23,"D(CR),M(R)",25,25,2186,4,0,3,7.60,2014-15,NED Eredivisie
0,Hakim Ziyech,Twente,22,M(CLR),31,31,2723,11,16,6,7.59,2014-15,NED Eredivisie
1,Sam Larsson,SC Heerenveen,22,"AM(CL),FW",25,25,2149,8,4,4,7.58,2014-15,NED Eredivisie
2,Guram Kashia,Vitesse,28,D(C),30,28,2560,2,2,3,7.53,2014-15,NED Eredivisie
3,Ruud Boymans,FC Utrecht,26,FW,9,8,724,9,1,1,7.53,2014-15,NED Eredivisie
4,Georginio Wijnaldum,PSV Eindhoven,25,M(CLR),33,32,2878,14,3,2,7.47,2014-15,NED Eredivisie
5,Davy Klaassen,Ajax,22,M(CL),30,30,2583,6,9,2,7.47,2014-15,NED Eredivisie
6,Steven Berghuis,AZ Alkmaar,24,"AM(CR),FW",22,19,1690,11,4,1,7.46,2014-15,NED Eredivisie
7,Wesley Hoedt,AZ Alkmaar,21,D(C),24,24,2141,2,0,3,7.44,2014-15,NED Eredivisie
8,Sébastien Haller,FC Utrecht,21,FW,17,14,1299,11,5,3,7.42,2014-15,NED Eredivisie
