,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
8,Naïm Sliti,2018-19,27,AM(CL),Tunisia,7,3,411,1,0,0,6.52,AF Cup of Nations
9,Alex Iwobi,2018-19,23,M(CLR),Nigeria,7,6,559,1,0,0,6.51,AF Cup of Nations
0,Khalid Aucho,2018-19,26,M(CLR),Uganda,4,4,328,0,0,0,6.51,AF Cup of Nations
1,Erick Otieno,2018-19,23,Substitute,Kenya,3,2,225,0,0,0,6.51,AF Cup of Nations
2,Ally Mtoni,2018-19,26,Substitute,Tanzania,1,1,90,0,0,0,6.51,AF Cup of Nations
3,Ayman Ben Mohamed,2018-19,25,D(CLR),Tunisia,2,1,88,0,0,0,6.51,AF Cup of Nations
4,Rudinilson Silva,2018-19,25,D(CLR),Guinea-Bissau,1,1,90,0,0,0,6.51,AF Cup of Nations
5,Youssef Aït Bennasser,2018-19,23,DMC,Morocco,2,1,106,0,0,0,6.51,AF Cup of Nations
6,Oussama Haddadi,2018-19,27,"D(CL),M(L)",Tunisia,7,7,690,0,0,0,6.51,AF Cup of Nations
7,Riaan Hanamub,2018-19,24,D(CLR),Namibia,3,3,270,0,0,0,6.51,AF Cup of Nations
8,Tidjani Anaane,2018-19,22,Substitute,Benin,1,0,33,0,0,0,6.50,AF Cup of Nations
9,Djigui Diarra,2018-19,24,keeper,Mali,4,4,360,0,0,0,6.50,AF Cup of Nations
0,Ayub Timbe Masika,2018-19,27,AM(LR),Kenya,3,3,261,0,1,0,6.49,AF Cup of Nations
1,Alec Mudimu,2018-19,24,D(CLR),Zimbabwe,2,2,180,0,0,0,6.49,AF Cup of Nations
2,George Chigova,2018-19,28,GK,Zimbabwe,1,1,90,0,0,0,6.48,AF Cup of Nations
3,Georges Mandjeck,2018-19,31,M(C),Cameroon,3,3,242,0,0,0,6.48,AF Cup of Nations
4,Marcelo Djaló,2018-19,26,D(CLR),Guinea-Bissau,2,2,180,0,0,0,6.47,AF Cup of Nations
5,Munir Mohamedi,2018-19,30,GK,Morocco,1,1,90,0,0,0,6.47,AF Cup of Nations
6,Nicolas Pépé,2018-19,24,"AM(LR),FW",Ivory Coast,3,3,248,0,0,0,6.47,AF Cup of Nations
7,Godfrey Walusimbi,2018-19,30,defender,Uganda,4,4,360,0,0,0,6.47,AF Cup of Nations
8,Adama Ba,2018-19,26,FW,Mauritania,3,3,270,0,0,0,6.47,AF Cup of Nations
9,Mohamed Dräger,2018-19,23,D(R),Tunisia,4,2,237,0,0,0,6.47,AF Cup of Nations
0,Karl Toko Ekambi,2018-19,27,"AM(LR),FW",Cameroon,4,3,245,0,1,0,6.46,AF Cup of Nations
1,Teenage Hadebe,2018-19,24,D(CL),Zimbabwe,3,3,270,0,0,0,6.46,AF Cup of Nations
2,Ibrahim Sangaré,2018-19,22,DMC,Ivory Coast,2,1,88,0,0,0,6.46,AF Cup of Nations
3,Timothy Awany,2018-19,23,M(CLR),Uganda,4,1,165,0,0,0,6.46,AF Cup of Nations
4,Micheal Azira,2018-19,32,DMC,Uganda,4,4,331,0,0,0,6.46,AF Cup of Nations
5,Jordan Adéoti,2018-19,30,"D(C),DMC",Benin,5,5,480,0,0,0,6.46,AF Cup of Nations
6,Daniel Akpeyi,2018-19,33,GK,Nigeria,5,5,450,0,0,0,6.45,AF Cup of Nations
7,Khaled Adénon,2018-19,34,D(C),Benin,4,4,367,0,0,0,6.45,AF Cup of Nations
8,Paul Onuachu,2018-19,25,FW,Nigeria,3,1,80,0,0,0,6.44,AF Cup of Nations
9,Wilfried Bony,2018-19,31,FW,Ivory Coast,4,1,141,0,0,0,6.44,AF Cup of Nations
0,Joseph Okumu,2018-19,22,D(C),Kenya,3,3,270,0,0,0,6.43,AF Cup of Nations
1,Dimitri Caloin,2018-19,29,M(CLR),Madagascar,1,0,31,0,0,0,6.43,AF Cup of Nations
2,Paul-José M'Poku,2018-19,27,"M(CLR),FW",DR Congo,2,1,81,0,0,0,6.43,AF Cup of Nations
3,Pelé,2018-19,28,M(C),Guinea-Bissau,3,3,250,0,0,0,6.42,AF Cup of Nations
4,Petrus Shitembi,2018-19,27,M(CLR),Namibia,3,3,270,0,0,0,6.42,AF Cup of Nations
5,Victor Wanyama,2018-19,28,DMC,Kenya,3,3,270,0,0,0,6.42,AF Cup of Nations
6,Deon Hotto,2018-19,29,M(CLR),Namibia,3,3,267,0,0,0,6.41,AF Cup of Nations
7,Naby Keïta,2018-19,24,M(C),Guinea,2,1,99,0,0,0,6.41,AF Cup of Nations
8,Olivier Verdon,2018-19,24,D(C),Benin,5,5,472,0,0,0,6.41,AF Cup of Nations
9,Wilfred Moke,2018-19,31,"D(C),DMC",DR Congo,3,3,226,0,0,0,6.40,AF Cup of Nations
0,Knowledge Musona,2018-19,29,AM(CR),Zimbabwe,3,3,255,0,0,0,6.40,AF Cup of Nations
1,Alfred N'Diaye,2018-19,29,"D(C),M(C)",Senegal,1,1,86,0,0,0,6.40,AF Cup of Nations
2,Harouna Abou Demba,2018-19,28,D(CLR),Mauritania,1,1,53,0,0,0,6.40,AF Cup of Nations
3,Nabil Emad,2018-19,23,Substitute,Egypt,2,1,99,0,0,0,6.40,AF Cup of Nations
4,Ismael Diakite,2018-19,28,FW,Mauritania,3,3,270,0,0,0,6.40,AF Cup of Nations
5,Hassan Wasswa,2018-19,31,M(CLR),Uganda,4,4,288,0,0,0,6.40,AF Cup of Nations
6,Hassan Khamis Ramadhani,2018-19,25,D(CLR),Tanzania,3,3,270,0,0,0,6.40,AF Cup of Nations
7,Fredy Ribeiro,2018-19,29,"M(CLR),FW",Angola,3,3,198,0,0,0,6.39,AF Cup of Nations
8,Yassine Bounou,2018-19,28,GK,Morocco,3,3,300,0,0,0,6.39,AF Cup of Nations
9,Koka,2018-19,26,FW,Egypt,2,1,56,0,0,0,6.38,AF Cup of Nations
0,Eric Johana Omondi,2018-19,25,M(CLR),Kenya,2,1,94,0,1,0,6.38,AF Cup of Nations
1,Patrick Kaddu,2018-19,24,Striker,Uganda,3,3,222,1,0,0,6.37,AF Cup of Nations
2,Diadié Diarra,2018-19,26,D(CLR),Mauritania,2,0,72,0,0,0,6.37,AF Cup of Nations
3,Talent Chawapiwa,2018-19,27,Substitute,Zimbabwe,3,2,121,0,0,0,6.37,AF Cup of Nations
4,Tinotenda Kadewere,2018-19,24,"AM(R),FW",Zimbabwe,1,0,20,0,0,0,6.37,AF Cup of Nations
5,Asamoah Gyan,2018-19,34,FW,Ghana,2,0,48,0,0,0,6.37,AF Cup of Nations
6,Christian Luyindama,2018-19,26,D(C),DR Congo,3,2,187,0,0,0,6.36,AF Cup of Nations
7,Jonathan Nahimana,2018-19,20,GK,Burundi,3,3,270,0,0,0,6.36,AF Cup of Nations
8,Sibusiso Vilakazi,2018-19,30,M(CLR),South Africa,3,1,118,0,0,0,6.36,AF Cup of Nations
9,Mamy Randrianarisoa,2018-19,35,D(CLR),Madagascar,1,0,17,0,0,0,6.36,AF Cup of Nations
0,Afriyie Acquah,2018-19,28,M(C),Ghana,3,1,100,0,0,0,6.36,AF Cup of Nations
1,Geraldo,2018-19,28,AM(CR),Angola,3,1,160,0,0,0,6.36,AF Cup of Nations
2,Mateus,2018-19,35,AM(LR),Angola,3,3,195,0,0,0,6.36,AF Cup of Nations
3,Lumor Agbenyenu,2018-19,23,"D(L),M(L)",Ghana,2,1,94,0,0,0,6.36,AF Cup of Nations
4,Manfred Starke,2018-19,28,M(CLR),Namibia,2,2,140,0,0,0,6.36,AF Cup of Nations
5,Himid Mao,2018-19,27,M(CLR),Tanzania,3,1,166,0,0,0,6.35,AF Cup of Nations
6,Kudakwashe Mahachi,2018-19,26,M(CLR),Zimbabwe,1,0,10,0,0,0,6.35,AF Cup of Nations
7,Mamadu Cande,2018-19,29,D(L),Guinea-Bissau,3,3,270,0,0,0,6.35,AF Cup of Nations
8,Lloyd Junior Kazapua,2018-19,30,GK,Namibia,3,3,270,0,0,0,6.34,AF Cup of Nations
9,François Kamano,2018-19,23,"M(CLR),FW",Guinea,4,3,234,1,0,0,6.33,AF Cup of Nations
0,Mama Seibou,2018-19,24,Substitute,Benin,5,2,284,0,0,0,6.32,AF Cup of Nations
1,Mohamed Hussein,2018-19,23,Substitute,Tanzania,1,1,90,0,0,0,6.32,AF Cup of Nations
2,Bruno Gaspar,2018-19,26,"D(R),M(R)",Angola,3,3,270,0,0,0,6.31,AF Cup of Nations
3,Saido Berahino,2018-19,26,"AM(CLR),FW",Burundi,3,2,173,0,0,0,6.31,AF Cup of Nations
4,Diallo Guidileye,2018-19,30,DMC,Mauritania,1,0,30,0,0,0,6.30,AF Cup of Nations
5,Thabani Kamusoko,2018-19,31,Substitute,Zimbabwe,1,1,65,0,0,0,6.30,AF Cup of Nations
6,Jean Michaël Seri,2018-19,28,M(C),Ivory Coast,2,2,132,0,0,0,6.30,AF Cup of Nations
7,Taddeo Lwanga,2018-19,25,Substitute,Uganda,2,0,48,0,0,0,6.30,AF Cup of Nations
8,Cheick Oumar Doucouré,2018-19,20,DMC,Mali,1,0,17,0,0,0,6.29,AF Cup of Nations
9,Dylan Bronn,2018-19,24,D(C),Tunisia,6,6,600,0,0,0,6.29,AF Cup of Nations
0,Nadjack,2018-19,25,D(R),Guinea-Bissau,1,1,90,0,0,0,6.29,AF Cup of Nations
1,Pierre Kwizera,2018-19,28,Substitute,Burundi,1,1,90,0,0,0,6.29,AF Cup of Nations
2,Mehdi Abeid,2018-19,27,DMC,Algeria,3,1,99,0,0,0,6.29,AF Cup of Nations
3,José Kanté,2018-19,29,FW,Guinea,2,1,67,0,0,0,6.29,AF Cup of Nations
4,Andy Delort,2018-19,28,"AM(R),FW",Algeria,5,1,111,0,0,0,6.27,AF Cup of Nations
5,Dax,2018-19,28,Substitute,Madagascar,1,0,62,0,0,0,6.27,AF Cup of Nations
6,Abdoul Bâ,2018-19,25,D(C),Mauritania,3,3,169,0,0,0,6.27,AF Cup of Nations
7,Ronwen Williams,2018-19,27,GK,South Africa,4,4,360,0,0,0,6.27,AF Cup of Nations
8,Rayan Raveloson,2018-19,22,DMC,Madagascar,4,1,104,0,0,0,6.26,AF Cup of Nations
9,Bernard Ochieng Oginga,2018-19,23,Substitute,Kenya,2,0,54,0,0,0,6.25,AF Cup of Nations
0,Ronald Mukiibi,2018-19,28,D(CR),Uganda,1,1,90,0,0,0,6.25,AF Cup of Nations
1,Frédéric Mendy,2018-19,31,"AM(L),FW",Guinea-Bissau,3,2,182,0,0,0,6.25,AF Cup of Nations
2,David Djigla,2018-19,24,FW,Benin,5,1,144,0,0,0,6.25,AF Cup of Nations
3,Fayçal Fajr,2018-19,31,M(CLR),Morocco,2,0,14,0,0,0,6.25,AF Cup of Nations
4,Simon Msuva,2018-19,26,M(CLR),Tanzania,3,3,246,1,0,0,6.24,AF Cup of Nations
5,Ronald Pfumbidzai,2018-19,25,Substitute,Zimbabwe,1,1,90,0,0,0,6.24,AF Cup of Nations
6,Tony Cabaça,2018-19,33,GK,Angola,3,3,270,0,0,0,6.24,AF Cup of Nations
7,Fabien Farnolle,2018-19,34,GK,Benin,2,2,180,0,0,0,6.24,AF Cup of Nations
8,Nassim Hnid,2018-19,22,D(CLR),Tunisia,1,1,67,0,0,0,6.23,AF Cup of Nations
9,Mady Camara,2018-19,22,M(C),Guinea,3,2,157,0,0,0,6.23,AF Cup of Nations
0,Denzil Haoseb,2018-19,28,D(CLR),Namibia,3,3,270,0,0,0,6.22,AF Cup of Nations
1,Jacques Zoua,2018-19,28,"AM(LR),FW",Cameroon,1,0,3,0,0,0,6.22,AF Cup of Nations
2,John Boye,2018-19,32,D(C),Ghana,3,3,264,0,0,0,6.22,AF Cup of Nations
3,Stélvio,2018-19,30,M(C),Angola,1,1,46,0,0,0,6.22,AF Cup of Nations
4,Anice Badri,2018-19,29,forward,Tunisia,5,3,214,0,0,0,6.22,AF Cup of Nations
5,Allan Kyambadde,2018-19,24,Substitute,Uganda,4,1,145,0,0,0,6.22,AF Cup of Nations
6,Caleb Ekuban,2018-19,25,"AM(CLR),FW",Ghana,2,0,53,0,0,0,6.22,AF Cup of Nations
7,Moussa Konaté,2018-19,26,"AM(R),FW",Senegal,2,0,23,0,0,0,6.22,AF Cup of Nations
8,Marshall Munetsi,2018-19,23,"D(C),DMC",Zimbabwe,3,2,185,0,0,0,6.21,AF Cup of Nations
9,John Bocco,2018-19,30,M(CLR),Tanzania,3,1,115,0,0,0,6.21,AF Cup of Nations
0,Kelvin Yondani,2018-19,35,D(CLR),Tanzania,2,2,180,0,0,0,6.21,AF Cup of Nations
1,Mbaye Diagne,2018-19,28,FW,Senegal,5,0,120,0,0,0,6.21,AF Cup of Nations
2,Ramahlwe Mphahlele,2018-19,29,D(CLR),South Africa,1,0,23,0,0,0,6.21,AF Cup of Nations
3,Wilson Eduardo,2018-19,29,"AM(LR),FW",Angola,3,1,118,0,0,0,6.20,AF Cup of Nations
4,Jean-Armel Kana-Biyik,2018-19,30,D(C),Cameroon,1,1,90,0,0,0,6.20,AF Cup of Nations
5,Cédric Amissi,2018-19,29,M(CLR),Burundi,3,2,205,0,0,0,6.19,AF Cup of Nations
6,Farid Mussa,2018-19,23,Substitute,Tanzania,3,2,182,0,0,0,6.19,AF Cup of Nations
7,Trésor Mputu,2018-19,34,M(CLR),DR Congo,1,1,46,0,0,0,6.19,AF Cup of Nations
8,Jodel Dossou,2018-19,27,AM(R),Benin,5,2,222,0,1,0,6.19,AF Cup of Nations
9,John Avire,2018-19,22,Substitute,Kenya,2,0,73,0,0,0,6.19,AF Cup of Nations
0,Peter Shalulile,2018-19,26,Striker,Namibia,3,3,263,0,0,0,6.19,AF Cup of Nations
1,Amr Warda,2018-19,26,M(CLR),Egypt,2,0,45,0,0,0,6.18,AF Cup of Nations
2,Bassem Srarfi,2018-19,22,"D(L),M(LR)",Tunisia,1,1,46,0,0,0,6.18,AF Cup of Nations
3,Omar Moussa,2018-19,22,D(CLR),Burundi,1,1,90,0,0,0,6.18,AF Cup of Nations
4,Njiva Rakotoharimalala,2018-19,27,Substitute,Madagascar,3,0,52,0,0,0,6.18,AF Cup of Nations
5,Kwadwo Asamoah,2018-19,31,"D(L),M(CL)",Ghana,2,1,82,0,0,0,6.18,AF Cup of Nations
6,Walid Soliman,2018-19,35,M(CLR),Egypt,3,0,60,0,0,0,6.17,AF Cup of Nations
7,Sessi D'Almeida,2018-19,24,M(C),Benin,4,3,208,0,0,0,6.17,AF Cup of Nations
8,Tendayi Darikwa,2018-19,28,"D(LR),M(R)",Zimbabwe,3,3,270,0,0,0,6.16,AF Cup of Nations
9,Rami Bedoui,2018-19,29,Substitute,Tunisia,3,1,144,0,0,0,6.16,AF Cup of Nations
0,Lebohang Maboe,2018-19,25,M(CLR),South Africa,1,1,75,0,0,0,6.16,AF Cup of Nations
1,Mohamed Amissi,2018-19,19,FW,Burundi,3,1,87,0,0,0,6.16,AF Cup of Nations
2,Thomas Agyepong,2018-19,23,AM(R),Ghana,1,1,35,0,0,0,6.16,AF Cup of Nations
3,Victor Osimhen,2018-19,21,FW,Nigeria,1,0,45,0,0,0,6.16,AF Cup of Nations
4,Hlompho Alpheus Kekana,2018-19,34,M(CLR),South Africa,3,1,100,0,0,0,6.16,AF Cup of Nations
5,Mama Baldé,2018-19,24,"D(R),M(CLR),FW",Guinea-Bissau,3,2,195,0,0,0,6.16,AF Cup of Nations
6,Brahim Souleymane,2018-19,33,GK,Mauritania,3,3,270,0,0,0,6.14,AF Cup of Nations
7,Marcel Papama,2018-19,23,Substitute,Namibia,2,1,87,0,0,0,6.14,AF Cup of Nations
8,Samuel Kalu,2018-19,22,M(CLR),Nigeria,3,1,75,0,0,0,6.14,AF Cup of Nations
9,Thulani Serero,2018-19,29,DMC,South Africa,1,1,90,0,0,0,6.14,AF Cup of Nations
0,Christian Atsu,2018-19,28,AM(CLR),Ghana,2,2,105,0,0,0,6.14,AF Cup of Nations
1,Larry Horaeb,2018-19,28,D(CLR),Namibia,3,3,270,0,0,0,6.13,AF Cup of Nations
2,Khalid Boutaïb,2018-19,32,FW,Morocco,1,0,12,0,0,0,6.13,AF Cup of Nations
3,Fiston Abdul Razak,2018-19,26,Striker,Burundi,3,3,248,0,0,0,6.12,AF Cup of Nations
4,Ryan Nyambe,2018-19,22,"D(CR),M(R)",Namibia,3,3,270,0,0,0,6.12,AF Cup of Nations
5,Mabululu,2018-19,27,Substitute,Angola,2,0,21,0,0,0,6.12,AF Cup of Nations
6,Abdoulaye Gaye,2018-19,28,M(CLR),Mauritania,2,0,28,0,0,0,6.11,AF Cup of Nations
7,Julian Jeanvier,2018-19,27,D(C),Guinea,1,1,90,0,0,0,6.11,AF Cup of Nations
8,John Obi Mikel,2018-19,32,M(C),Nigeria,2,2,117,0,0,0,6.11,AF Cup of Nations
9,Ahmed Ali,2018-19,33,Substitute,Egypt,1,0,45,0,0,0,6.10,AF Cup of Nations
0,Absalom Limbondi,2018-19,28,Striker,Namibia,1,1,80,0,0,0,6.09,AF Cup of Nations
1,Feisal Salum,2018-19,22,M(CLR),Tanzania,2,2,129,0,0,0,6.09,AF Cup of Nations
2,Jorginho,2018-19,24,AM(R),Guinea-Bissau,2,0,20,0,0,0,6.09,AF Cup of Nations
3,Lass Bangoura,2018-19,27,M(LR),Guinea,3,0,68,0,0,0,6.09,AF Cup of Nations
4,Mudathir Yahya,2018-19,23,M(CLR),Tanzania,3,3,226,0,0,0,6.08,AF Cup of Nations
5,Ibréhima Coulibaly,2018-19,30,M(CLR),Mauritania,2,2,136,0,0,0,6.08,AF Cup of Nations
6,Thomas Ulimwengu,2018-19,26,FW,Tanzania,2,1,94,0,0,0,6.08,AF Cup of Nations
7,Aboud Omar,2018-19,27,D(CLR),Kenya,3,3,248,0,0,0,6.07,AF Cup of Nations
8,Erasto Nyoni,2018-19,31,M(CLR),Tanzania,2,2,170,0,0,0,6.07,AF Cup of Nations
9,Sada Thioub,2018-19,24,M(LR),Senegal,2,0,44,0,0,0,6.07,AF Cup of Nations
0,Evans Rusike,2018-19,28,FW,Zimbabwe,2,0,35,0,0,0,6.06,AF Cup of Nations
1,Olivier Boumal,2018-19,30,AM(L),Cameroon,2,0,35,0,0,0,6.06,AF Cup of Nations
2,William Gros,2018-19,27,Substitute,Madagascar,1,0,28,0,0,0,6.06,AF Cup of Nations
3,Allan Kateregga,2018-19,25,Substitute,Uganda,1,0,13,0,0,0,6.05,AF Cup of Nations
4,Fodé Koita,2018-19,29,"AM(LR),FW",Guinea,3,0,54,0,0,0,6.05,AF Cup of Nations
5,Gadiel Michael,2018-19,23,D(CLR),Tanzania,2,2,180,0,0,0,6.05,AF Cup of Nations
6,Lawrence Mhlanga,2018-19,26,D(CLR),Zimbabwe,1,1,90,0,0,0,6.05,AF Cup of Nations
7,Souleyman Doumbia,2018-19,23,"D(L),M(L)",Ivory Coast,1,0,3,0,0,0,6.04,AF Cup of Nations
8,Lars Veldwijk,2018-19,28,FW,South Africa,5,0,34,0,0,0,6.03,AF Cup of Nations
9,Ali Ghazal,2018-19,27,"D(C),DMC",Egypt,1,0,6,0,0,0,6.03,AF Cup of Nations
0,Francis Moustapha,2018-19,23,M(CLR),Burundi,2,2,75,0,0,0,6.03,AF Cup of Nations
1,Yacine Brahimi,2018-19,29,M(CLR),Algeria,2,0,22,0,0,0,6.03,AF Cup of Nations
2,Paulin Voavy,2018-19,32,Substitute,Madagascar,3,0,80,0,0,0,6.02,AF Cup of Nations
3,Frank Domayo,2018-19,26,Substitute,Tanzania,2,0,16,0,0,0,6.02,AF Cup of Nations
4,Souleymane Anne,2018-19,22,FW,Mauritania,1,0,3,0,0,0,6.02,AF Cup of Nations
5,Moreto Cassamá,2018-19,21,DMC,Guinea-Bissau,1,0,26,0,0,0,6.01,AF Cup of Nations
6,Leon Balogun,2018-19,31,D(CR),Nigeria,4,2,182,0,0,0,6.01,AF Cup of Nations
7,Ismael Athuman,2018-19,24,D(CLR),Kenya,1,0,1,0,0,0,6.00,AF Cup of Nations
8,Omar Gaber,2018-19,27,D(CLR),Egypt,1,0,1,0,0,0,6.00,AF Cup of Nations
9,Romário Baldé,2018-19,23,FW,Guinea-Bissau,1,0,1,0,0,0,6.00,AF Cup of Nations
0,Firas Chaouat,2018-19,23,Substitute,Tunisia,3,0,69,0,0,0,6.00,AF Cup of Nations
1,José Macaia,2018-19,25,Substitute,Angola,1,0,3,0,0,0,5.99,AF Cup of Nations
2,Luwagga Kizito,2018-19,26,FW,Uganda,1,0,11,0,0,0,5.99,AF Cup of Nations
3,Nyasha Mushekwi,2018-19,32,FW,Zimbabwe,2,1,119,0,0,0,5.99,AF Cup of Nations
4,Toni Silva,2018-19,26,M(CLR),Guinea-Bissau,2,1,93,0,0,0,5.99,AF Cup of Nations
5,Christophe Nduwarugira,2018-19,25,Substitute,Burundi,3,2,116,0,0,0,5.97,AF Cup of Nations
6,Isaac Muleme,2018-19,27,Substitute,Uganda,1,0,9,0,0,0,5.97,AF Cup of Nations
7,Ousmane Sidibé,2018-19,34,Substitute,Guinea,1,0,17,0,0,0,5.97,AF Cup of Nations
8,Robert Odongkara,2018-19,30,GK,Uganda,1,0,18,0,0,0,5.97,AF Cup of Nations
9,Juary Soares,2018-19,27,D(CLR),Guinea-Bissau,3,3,270,0,0,0,5.96,AF Cup of Nations
0,João Jaquité,2018-19,23,DMC,Guinea-Bissau,1,0,20,0,0,0,5.94,AF Cup of Nations
1,Laudit Mavugo,2018-19,26,Substitute,Burundi,1,0,8,0,0,0,5.94,AF Cup of Nations
2,Sékou Koïta,2018-19,20,FW,Mali,1,0,32,0,0,0,5.94,AF Cup of Nations
3,Francis Kahata,2018-19,27,M(CLR),Kenya,2,2,79,0,0,0,5.94,AF Cup of Nations
4,Elvis Kamsoba,2018-19,23,Substitute,Burundi,1,0,31,0,0,0,5.92,AF Cup of Nations
5,Willy Stephanus,2018-19,28,Substitute,Namibia,2,0,32,0,0,0,5.92,AF Cup of Nations
6,David Mwantika,2018-19,28,D(CLR),Tanzania,3,3,232,0,0,0,5.91,AF Cup of Nations
7,Nicholas Wadada,2018-19,25,D(CLR),Uganda,1,1,90,0,0,0,5.90,AF Cup of Nations
8,Isaskar Gurirab,2018-19,22,Substitute,Namibia,2,0,62,0,0,0,5.89,AF Cup of Nations
9,Jérémy Morel,2018-19,35,D(CL),Madagascar,2,0,39,0,0,0,5.88,AF Cup of Nations
0,Henry Onyekuru,2018-19,22,"AM(LR),FW",Nigeria,1,0,12,0,0,0,5.86,AF Cup of Nations
1,Yannick Bolasie,2018-19,30,"AM(LR),FW",DR Congo,3,1,146,0,0,0,5.83,AF Cup of Nations
2,Benson Shilongo,2018-19,27,Substitute,Namibia,2,1,53,0,0,0,5.83,AF Cup of Nations
3,Aly Keita,2018-19,33,GK,Guinea,1,1,90,0,0,0,5.80,AF Cup of Nations
4,Metacha Mnata,2018-19,21,Substitute,Tanzania,1,1,90,0,0,0,5.76,AF Cup of Nations
5,Farouk Ben Mustapha,2018-19,30,GK,Tunisia,2,1,91,0,0,0,5.75,AF Cup of Nations
6,Oussama Idrissi,2018-19,23,AM(LR),Morocco,1,0,32,0,0,0,5.75,AF Cup of Nations
7,David Odhiambo,2018-19,31,D(CLR),Kenya,1,1,46,0,0,0,5.73,AF Cup of Nations
8,Dennis Odhiambo,2018-19,34,M(CLR),Kenya,2,2,164,0,0,0,5.73,AF Cup of Nations
9,Adi Yussuf,2018-19,27,FW,Tanzania,1,0,45,0,0,0,5.69,AF Cup of Nations
0,Ikechukwu Ezenwa,2018-19,31,keeper,Nigeria,1,1,90,0,0,0,5.61,AF Cup of Nations
1,Musa Mohammed,2018-19,28,D(CLR),Kenya,3,3,270,0,0,0,5.51,AF Cup of Nations
2,Itamunua Keimuine,2018-19,26,Substitute,Namibia,1,0,10,0,0,0,5.38,AF Cup of Nations
3,Elvis Chipezeze,2018-19,29,Substitute,Zimbabwe,2,1,100,0,0,0,5.21,AF Cup of Nations
4,Philemon Otieno,2018-19,27,D(CLR),Kenya,2,2,166,0,0,0,5.21,AF Cup of Nations
0,Ghaylen Chaalali,2021-22,27,DMC,Tunisia,1,1,90,0,1,0,8.30,AF Cup of Nations
1,Nicolas Pépé,2021-22,26,"AM(LR),FW",Ivory Coast,4,3,315,2,1,2,7.97,AF Cup of Nations
2,Vincent Aboubakar,2021-22,29,"AM(R),FW",Cameroon,7,6,621,8,1,2,7.94,AF Cup of Nations
3,Salim Ben Boina,2021-22,30,Substitute,Comoros,2,2,116,0,0,0,7.68,AF Cup of Nations
4,Mohamed Kamara,2021-22,22,GK,Sierra Leone,3,3,270,0,0,1,7.67,AF Cup of Nations
5,Ibrahim Sangaré,2021-22,24,DMC,Ivory Coast,4,4,353,1,1,0,7.64,AF Cup of Nations
6,Mohamed Abou Gabal,2021-22,32,Substitute,Egypt,4,3,371,0,0,2,7.63,AF Cup of Nations
7,Achraf Hakimi,2021-22,23,"D(LR),M(R)",Morocco,5,5,480,2,0,2,7.63,AF Cup of Nations
8,Moses Simon,2021-22,26,"M(CLR),FW",Nigeria,4,3,303,1,1,2,7.60,AF Cup of Nations
9,Sadio Mané,2021-22,29,"AM(CLR),FW",Senegal,7,7,641,3,2,4,7.54,AF Cup of Nations
0,Sofiane Boufal,2021-22,28,"AM(CLR),FW",Morocco,5,4,346,3,0,1,7.51,AF Cup of Nations
1,Jamilu Collins,2021-22,27,D(L),Nigeria,1,1,90,0,0,0,7.47,AF Cup of Nations
2,Moumi Ngamaleu,2021-22,27,AM(LR),Cameroon,7,6,533,0,2,0,7.42,AF Cup of Nations
3,Karl Toko Ekambi,2021-22,29,"AM(LR),FW",Cameroon,7,6,532,5,0,2,7.39,AF Cup of Nations
4,Serge Aurier,2021-22,29,"D(CLR),M(R)",Ivory Coast,3,3,280,0,1,1,7.31,AF Cup of Nations
5,Max-Alain Gradel,2021-22,34,"M(CLR),FW",Ivory Coast,3,3,232,1,0,0,7.30,AF Cup of Nations
6,Joe Aribo,2021-22,25,"M(CLR),FW",Nigeria,3,3,243,0,1,0,7.29,AF Cup of Nations
7,Collins Fai,2021-22,29,"D(R),M(R)",Cameroon,6,6,562,0,3,0,7.29,AF Cup of Nations
8,Saliou Ciss,2021-22,32,D(CL),Senegal,6,6,558,0,1,0,7.27,AF Cup of Nations
9,Selim Amallah,2021-22,25,"AM(CL),FW",Morocco,5,4,415,1,2,1,7.26,AF Cup of Nations
0,Baboucarr Gayé,2021-22,23,GK,Gambia,3,3,270,0,0,1,7.26,AF Cup of Nations
1,Ola Aina,2021-22,25,"D(CLR),M(LR)",Nigeria,3,3,270,0,0,1,7.26,AF Cup of Nations
2,Charles Thomu,2021-22,22,Substitute,Malawi,2,2,180,0,0,0,7.23,AF Cup of Nations
3,Wilfred Ndidi,2021-22,25,"D(C),DMC",Nigeria,4,4,360,0,0,0,7.23,AF Cup of Nations
4,Abdalla El Said,2021-22,36,AM(C),Egypt,2,2,115,0,1,1,7.22,AF Cup of Nations
5,Amadou Haidara,2021-22,23,M(CLR),Mali,4,3,316,0,0,0,7.20,AF Cup of Nations
6,Mohamed El Shenawy,2021-22,33,GK,Egypt,4,4,358,0,0,0,7.19,AF Cup of Nations
7,Mustafa Karshoum,2021-22,29,D(CLR),Sudan,3,3,270,0,0,1,7.19,AF Cup of Nations
8,Martin Hongla,2021-22,23,"D(C),DMC",Cameroon,4,4,369,0,3,0,7.17,AF Cup of Nations
9,Issa Kaboré,2021-22,20,"D(R),M(R)",Burkina Faso,7,7,692,0,3,2,7.16,AF Cup of Nations
0,Kalidou Koulibaly,2021-22,30,D(C),Senegal,5,5,481,0,1,0,7.16,AF Cup of Nations
