,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
7,Cédric Barbosa,Evian,37,M(CLR),30,27,2178,8,1,5,7.02,2012-13,FRA Ligue 1
8,Mohamed Fofana,Reims,28,D(C),15,14,1135,1,1,1,7.02,2012-13,FRA Ligue 1
9,Wesley Lautoa,Lorient,26,"D(C),DMC",27,26,2221,2,1,0,7.01,2012-13,FRA Ligue 1
0,Marc Planus,Bordeaux,31,D(C),28,27,2343,0,0,1,7.01,2012-13,FRA Ligue 1
1,Aïssa Mandi,Reims,22,D(CLR),29,27,2459,2,2,1,7.01,2012-13,FRA Ligue 1
2,Jerome Rothen,SC Bastia,35,M(C),27,26,2299,3,8,1,7.01,2012-13,FRA Ligue 1
3,Charles Kaboré,Marseille,25,M(C),17,16,1411,0,2,0,6.99,2012-13,FRA Ligue 1
4,Jérémy Ménez,PSG,26,"M(CLR),FW",30,24,2057,5,7,2,6.99,2012-13,FRA Ligue 1
5,Issiaga Sylla,Toulouse,20,"D(LR),M(L)",4,3,236,1,0,0,6.99,2012-13,FRA Ligue 1
6,Yohann Thuram-Ulien,Troyes,25,GK,37,37,3330,0,0,3,6.99,2012-13,FRA Ligue 1
7,Matthieu Chalmé,Bordeaux,33,D(R),1,1,90,0,0,0,6.99,2012-13,FRA Ligue 1
8,Jérôme Roussillon,Sochaux,21,"D(L),M(L)",25,25,2200,0,2,0,6.99,2012-13,FRA Ligue 1
9,Jordan Lotiès,Nancy,29,"D(C),DMC",25,21,1994,2,1,0,6.99,2012-13,FRA Ligue 1
0,Marco Verratti,PSG,21,M(C),27,23,1780,0,4,0,6.98,2012-13,FRA Ligue 1
1,Pedrinho,Lorient,28,D(R),9,7,683,1,0,0,6.98,2012-13,FRA Ligue 1
2,Nicolas Douchez,PSG,33,GK,4,4,360,0,0,0,6.98,2012-13,FRA Ligue 1
3,Étienne Didot,Toulouse,30,M(C),36,33,2912,2,7,2,6.98,2012-13,FRA Ligue 1
4,Alphonse Aréola,PSG,20,GK,2,1,104,0,0,0,6.98,2012-13,FRA Ligue 1
5,Benjamin Nivet,Troyes,37,M(C),36,33,2911,10,3,2,6.98,2012-13,FRA Ligue 1
6,Aldo Angoula,Evian,32,D(C),22,18,1684,1,0,2,6.97,2012-13,FRA Ligue 1
7,Gregory van der Wiel,PSG,25,"D(CR),M(R)",22,17,1555,1,2,3,6.97,2012-13,FRA Ligue 1
8,Vincent Muratori,Nancy,26,D(L),15,14,1191,0,0,1,6.97,2012-13,FRA Ligue 1
9,Loris Néry,Valenciennes,22,D(LR),20,16,1470,1,0,2,6.97,2012-13,FRA Ligue 1
0,Chris Mavinga,Rennes,22,D(CL),27,27,2328,0,1,2,6.97,2012-13,FRA Ligue 1
1,Carl Medjani,AC Ajaccio,28,"D(C),DMC",18,18,1608,1,2,1,6.96,2012-13,FRA Ligue 1
2,Julien Faussurier,Troyes,26,"D(LR),M(R)",27,27,2389,3,3,0,6.95,2012-13,FRA Ligue 1
3,Benjamin Corgnet,Lorient,26,"M(CLR),FW",26,24,2042,5,4,0,6.95,2012-13,FRA Ligue 1
4,Aymen Abdennour,Toulouse,24,D(C),30,30,2700,1,2,0,6.95,2012-13,FRA Ligue 1
5,Alexandre Lacazette,Lyon,22,"M(CLR),FW",31,27,2289,3,4,0,6.95,2012-13,FRA Ligue 1
6,Thiago Xavier,Troyes,30,DMC,19,14,1253,0,0,0,6.95,2012-13,FRA Ligue 1
7,Djibril Sidibé,Lille,21,"D(CLR),M(R)",14,7,781,1,1,0,6.95,2012-13,FRA Ligue 1
8,Josuha Guilavogui,Saint-Etienne,23,"D(C),M(C)",38,27,2642,3,2,3,6.95,2012-13,FRA Ligue 1
9,Maxime Barthelme,Lorient,25,"D(L),M(LR)",34,31,2683,2,5,2,6.95,2012-13,FRA Ligue 1
0,Anthony Réveillere,Lyon,34,D(LR),27,27,2326,1,1,0,6.95,2012-13,FRA Ligue 1
1,Foued Kadir,Valenciennes,30,M(CLR),17,11,1043,6,4,2,6.95,2012-13,FRA Ligue 1
2,Yoan Gouffran,Bordeaux,27,"M(CLR),FW",20,20,1709,8,1,0,6.94,2012-13,FRA Ligue 1
3,Renaud Cohade,Saint-Etienne,29,M(C),38,28,2630,4,6,1,6.94,2012-13,FRA Ligue 1
4,Yoann Gourcuff,Lyon,27,M(CL),18,15,1221,3,2,1,6.94,2012-13,FRA Ligue 1
5,Arnaud Maire,AC Ajaccio,34,D(C),6,4,315,0,0,0,6.94,2012-13,FRA Ligue 1
6,Grégory Sertic,Bordeaux,24,"D(C),M(C)",26,18,1662,0,2,1,6.94,2012-13,FRA Ligue 1
7,Henri Saivet,Bordeaux,23,"M(CLR),FW",34,23,2187,8,1,1,6.94,2012-13,FRA Ligue 1
8,Jean Makoun,Rennes,30,M(C),28,28,2400,2,3,0,6.94,2012-13,FRA Ligue 1
9,Yann Jouffre,Lorient,29,"M(CR),FW",32,30,2526,4,4,0,6.94,2012-13,FRA Ligue 1
0,Mouhamadou Dabo,Lyon,27,D(LR),30,29,2573,0,1,0,6.93,2012-13,FRA Ligue 1
1,Yassine Jebbour,Nancy,22,D(LR),17,17,1530,0,2,0,6.93,2012-13,FRA Ligue 1
2,Florian Lejeune,Brest,22,D(C),10,8,850,0,0,0,6.93,2012-13,FRA Ligue 1
3,Samuel Bouhours,AC Ajaccio,26,D(L),29,29,2590,0,0,1,6.93,2012-13,FRA Ligue 1
4,Mathieu Deplagne,Montpellier,22,D(CLR),3,2,181,0,0,0,6.93,2012-13,FRA Ligue 1
5,Idrissa Gueye,Lille,24,M(C),29,21,1950,0,1,1,6.92,2012-13,FRA Ligue 1
6,Stéphane Mbia,Marseille,27,"D(C),M(C)",1,1,90,0,0,0,6.91,2012-13,FRA Ligue 1
7,Lucas Mendes,Marseille,23,D(CL),25,22,1993,0,0,0,6.91,2012-13,FRA Ligue 1
8,Anthony Weber,Reims,26,D(C),35,34,3074,1,0,0,6.91,2012-13,FRA Ligue 1
9,Franck Béria,Lille,30,D(CLR),24,24,2117,0,2,0,6.90,2012-13,FRA Ligue 1
0,Giovanni Sio,Sochaux,24,"AM(LR),FW",13,13,1100,4,2,0,6.90,2012-13,FRA Ligue 1
1,Ali Ahamada,Toulouse,22,GK,36,35,3153,1,0,2,6.90,2012-13,FRA Ligue 1
2,Nicolas Penneteau,Valenciennes,32,GK,37,37,3330,0,0,2,6.90,2012-13,FRA Ligue 1
3,Thomas Ayasse,Nancy,26,M(C),17,14,1171,2,0,1,6.90,2012-13,FRA Ligue 1
4,André-Pierre Gignac,Marseille,28,FW,31,28,2440,13,0,2,6.90,2012-13,FRA Ligue 1
5,Lamine Koné,Lorient,24,D(C),32,31,2689,3,1,2,6.90,2012-13,FRA Ligue 1
6,Florian Jarjat,Troyes,33,D(C),27,25,2281,1,1,1,6.90,2012-13,FRA Ligue 1
7,Joris Delle,Nice,23,GK,13,11,1029,0,0,2,6.89,2012-13,FRA Ligue 1
8,Jonathan Pitroipa,Rennes,27,"M(LR),FW",32,32,2830,7,5,1,6.89,2012-13,FRA Ligue 1
9,Mahamane Traoré,Nice,25,M(C),23,22,1936,3,0,1,6.89,2012-13,FRA Ligue 1
0,Younès Belhanda,Montpellier,23,"M(CL),FW",29,29,2424,10,3,1,6.89,2012-13,FRA Ligue 1
1,Vincent Pajot,Rennes,23,M(C),27,23,2054,0,1,0,6.89,2012-13,FRA Ligue 1
2,Guillermo Ochoa,AC Ajaccio,28,GK,38,38,3393,0,0,3,6.88,2012-13,FRA Ligue 1
3,Nicolas Nkoulou,Marseille,23,D(C),38,38,3404,0,0,0,6.88,2012-13,FRA Ligue 1
4,Joey Barton,Marseille,31,M(C),25,20,1704,0,3,0,6.88,2012-13,FRA Ligue 1
5,Diego Rigonato,Reims,25,AM(LR),29,27,2295,4,1,1,6.88,2012-13,FRA Ligue 1
6,Anthony Modeste,SC Bastia,25,FW,36,35,3033,15,3,4,6.87,2012-13,FRA Ligue 1
7,Brandão,Saint-Etienne,33,FW,27,21,1794,11,2,2,6.87,2012-13,FRA Ligue 1
8,Jean-Daniel Akpa Akpro,Toulouse,21,"D(R),M(CLR)",19,13,1294,1,0,1,6.87,2012-13,FRA Ligue 1
9,Mathieu Peybernes,Sochaux,23,D(C),25,19,1784,0,1,0,6.87,2012-13,FRA Ligue 1
0,Dejan Lovren,Lyon,24,D(C),18,18,1561,1,0,1,6.87,2012-13,FRA Ligue 1
1,Florian Thauvin,SC Bastia,20,"M(CLR),FW",32,25,2260,10,2,2,6.86,2012-13,FRA Ligue 1
2,Vincent Nogueira,Sochaux,25,M(C),29,25,2288,2,2,2,6.86,2012-13,FRA Ligue 1
3,Jean-Armel Kana-Biyik,Rennes,24,D(C),30,30,2619,0,0,0,6.86,2012-13,FRA Ligue 1
4,Jean-Pascal Mignot,Saint-Etienne,32,D(C),7,7,608,0,0,0,6.86,2012-13,FRA Ligue 1
5,Teddy Mezague,Montpellier,23,D(C),5,5,450,0,0,0,6.86,2012-13,FRA Ligue 1
6,Ezequiel Lavezzi,PSG,28,"AM(CLR),FW",28,25,2107,3,4,0,6.86,2012-13,FRA Ligue 1
7,Carlos Sánchez,Valenciennes,27,"D(C),M(C)",30,27,2291,2,1,0,6.86,2012-13,FRA Ligue 1
8,Younousse Sankharé,Valenciennes,24,M(C),13,11,983,0,0,0,6.86,2012-13,FRA Ligue 1
9,Wissam Ben Yedder,Toulouse,23,"AM(C),FW",34,29,2505,15,4,4,6.86,2012-13,FRA Ligue 1
0,Fabien Audard,Lorient,35,GK,34,34,3025,0,0,1,6.86,2012-13,FRA Ligue 1
1,Daniel Wass,Evian,24,"D(LR),M(CLR)",34,34,2985,2,1,1,6.86,2012-13,FRA Ligue 1
2,Faouzi Ghoulam,Saint-Etienne,22,D(L),26,19,1793,0,3,0,6.85,2012-13,FRA Ligue 1
3,Benjamin Angoua,Valenciennes,27,D(CR),24,23,2106,0,0,0,6.85,2012-13,FRA Ligue 1
4,Adrian Mutu,AC Ajaccio,35,FW,28,26,2221,11,0,1,6.85,2012-13,FRA Ligue 1
5,Anthony Le Tallec,Valenciennes,29,FW,20,17,1510,5,4,2,6.85,2012-13,FRA Ligue 1
6,Loïc Poujol,Sochaux,24,"D(C),M(C)",22,20,1758,2,0,0,6.84,2012-13,FRA Ligue 1
7,Bryan Dabo,Montpellier,21,"D(R),M(CR)",16,8,838,0,0,1,6.84,2012-13,FRA Ligue 1
8,Lamine Gassama,Lorient,24,D(R),16,16,1396,0,1,1,6.84,2012-13,FRA Ligue 1
9,Ismaël Traoré,Brest,27,D(CR),17,14,1205,0,0,0,6.84,2012-13,FRA Ligue 1
0,Brahim Ferradj,Brest,26,D(L),9,8,725,0,0,0,6.84,2012-13,FRA Ligue 1
1,Lossemy Karaboué,Nancy,25,"D(R),M(CR)",37,35,3131,2,1,2,6.84,2012-13,FRA Ligue 1
2,Stéphane Ruffier,Saint-Etienne,27,GK,38,38,3420,0,0,1,6.84,2012-13,FRA Ligue 1
3,Steve Mandanda,Marseille,28,GK,38,38,3420,0,0,5,6.84,2012-13,FRA Ligue 1
4,Granddi N'Goyi,Troyes,25,M(C),31,29,2536,1,2,3,6.84,2012-13,FRA Ligue 1
5,Ousmane Coulibaly,Brest,24,"D(R),M(R)",14,14,1119,0,0,0,6.83,2012-13,FRA Ligue 1
6,Cédric Carrasso,Bordeaux,32,GK,38,38,3420,0,0,3,6.83,2012-13,FRA Ligue 1
7,Felipe Saad,AC Ajaccio,30,D(CL),11,10,943,0,1,0,6.83,2012-13,FRA Ligue 1
8,Mario Lemina,Lorient,20,DMC,10,5,505,0,0,0,6.83,2012-13,FRA Ligue 1
9,Tripy Makonda,Brest,23,D(C),7,6,548,0,1,0,6.82,2012-13,FRA Ligue 1
0,Jaroslav Plasil,Bordeaux,32,M(C),33,28,2582,2,3,0,6.82,2012-13,FRA Ligue 1
1,Jonathan Mensah,Evian,23,D(CR),6,6,483,0,0,0,6.82,2012-13,FRA Ligue 1
2,Carlão,Sochaux,27,"D(C),M(C)",15,13,991,0,0,1,6.82,2012-13,FRA Ligue 1
3,Maor Melikson,Valenciennes,29,"AM(CLR),FW",16,13,1136,2,1,0,6.82,2012-13,FRA Ligue 1
4,Milan Bisevac,Lyon,30,D(C),30,29,2576,0,0,0,6.82,2012-13,FRA Ligue 1
5,Jonathan Zebina,Toulouse,35,D(C),17,17,1475,0,0,0,6.82,2012-13,FRA Ligue 1
6,Gueida Fofana,Lyon,22,"D(R),DMC",27,17,1693,2,2,0,6.81,2012-13,FRA Ligue 1
7,Jérémy Choplin,SC Bastia,28,D(C),27,24,2294,0,0,1,6.81,2012-13,FRA Ligue 1
8,Cheikh M'Bengue,Toulouse,25,"D(CL),M(L)",28,27,2333,0,1,0,6.81,2012-13,FRA Ligue 1
9,Lucas Digne,Lille,20,"D(CL),M(L)",33,31,2804,2,0,0,6.81,2012-13,FRA Ligue 1
0,Bertrand Laquait,Evian,36,GK,29,29,2503,0,0,1,6.81,2012-13,FRA Ligue 1
1,Lisandro López,Lyon,30,"AM(CL),FW",31,26,2266,11,2,1,6.81,2012-13,FRA Ligue 1
2,John Mensah,Rennes,31,"D(CL),DMC",4,3,259,0,0,0,6.81,2012-13,FRA Ligue 1
3,Fabien Lemoine,Saint-Etienne,26,M(C),35,29,2520,1,2,0,6.80,2012-13,FRA Ligue 1
4,Grégory Bourillon,Lorient,29,"D(C),DMC",26,23,1990,2,0,1,6.80,2012-13,FRA Ligue 1
5,Maxime Baca,Lorient,30,D(LR),26,22,1956,0,0,1,6.80,2012-13,FRA Ligue 1
6,Rémy Vercoutre,Lyon,33,GK,31,31,2790,0,0,1,6.80,2012-13,FRA Ligue 1
7,Cheick Diabaté,Bordeaux,25,FW,23,12,1265,8,1,3,6.80,2012-13,FRA Ligue 1
8,Dario Cvitanich,Nice,29,"AM(C),FW",29,29,2350,19,2,1,6.80,2012-13,FRA Ligue 1
9,Steeve Yago,Toulouse,21,D(CLR),22,19,1720,0,1,0,6.79,2012-13,FRA Ligue 1
0,Pavle Ninkov,Toulouse,28,"D(R),M(R)",21,18,1604,0,0,1,6.79,2012-13,FRA Ligue 1
1,Jacques-Alaixys Romao,Lorient,29,"D(C),M(C)",18,18,1613,0,0,1,6.79,2012-13,FRA Ligue 1
2,Eden Ben Basat,Brest,27,FW,20,17,1485,9,0,1,6.79,2012-13,FRA Ligue 1
3,Romain Hamouma,Saint-Etienne,26,"M(CLR),FW",31,20,1803,5,3,1,6.79,2012-13,FRA Ligue 1
4,Yannick Cahuzac,SC Bastia,28,DMC,19,18,1570,0,1,0,6.78,2012-13,FRA Ligue 1
5,Benoît Trémoulinas,Bordeaux,28,"D(L),M(L)",28,27,2418,1,6,0,6.78,2012-13,FRA Ligue 1
6,Franck Tabanou,Toulouse,24,"D(L),M(L)",34,34,2779,4,4,1,6.78,2012-13,FRA Ligue 1
7,Anthony Lippini,AC Ajaccio,25,D(R),8,7,608,0,0,0,6.78,2012-13,FRA Ligue 1
8,Thierry Doubai,Sochaux,25,M(C),13,12,946,2,0,0,6.78,2012-13,FRA Ligue 1
9,Alexis Thébaux,Brest,28,GK,36,36,3240,0,0,2,6.78,2012-13,FRA Ligue 1
0,Marvin Martin,Lille,26,M(C),32,29,2438,0,7,1,6.78,2012-13,FRA Ligue 1
1,Bafétimbi Gomis,Lyon,28,FW,37,29,2607,16,4,3,6.77,2012-13,FRA Ligue 1
2,Fabien Camus,Troyes,28,"AM(CLR),FW",32,28,2463,7,3,3,6.77,2012-13,FRA Ligue 1
3,Clément Chantôme,PSG,26,M(C),28,16,1424,1,2,0,6.77,2012-13,FRA Ligue 1
4,John Utaka,Montpellier,32,"M(L),FW",28,26,2159,6,4,1,6.77,2012-13,FRA Ligue 1
5,Kalilou Traoré,Sochaux,26,DMC,11,10,829,0,0,0,6.77,2012-13,FRA Ligue 1
6,Mickaël Landreau,Lille,34,GK,15,15,1350,0,0,0,6.77,2012-13,FRA Ligue 1
7,Sylvain Armand,PSG,33,D(CL),18,11,1041,0,0,0,6.77,2012-13,FRA Ligue 1
8,Valentin Eysseric,Nice,21,"M(CLR),FW",24,21,1897,5,1,0,6.76,2012-13,FRA Ligue 1
9,Damien Gregorini,Nancy,34,GK,23,23,2070,0,0,2,6.76,2012-13,FRA Ligue 1
0,Romain Danzé,Rennes,27,"D(R),M(CR)",32,26,2422,1,1,1,6.76,2012-13,FRA Ligue 1
1,Maxime Poundjé,Bordeaux,21,D(L),7,6,535,0,0,1,6.76,2012-13,FRA Ligue 1
2,Joseph Lopy,Sochaux,21,DMC,17,14,1324,0,1,0,6.76,2012-13,FRA Ligue 1
3,Hélder Maurilio,Nancy,25,D(R),4,4,320,0,1,0,6.75,2012-13,FRA Ligue 1
4,Gaëtan Bong,Valenciennes,25,D(L),29,26,2423,0,2,1,6.75,2012-13,FRA Ligue 1
5,Lloyd Palun,Nice,25,D(R),12,10,940,0,0,0,6.75,2012-13,FRA Ligue 1
6,Florent Balmont,Lille,33,DMC,34,30,2572,2,2,0,6.74,2012-13,FRA Ligue 1
7,Guillaume Lacour,Evian,33,D(L),19,13,1196,0,0,0,6.74,2012-13,FRA Ligue 1
8,Aly Cissokho,Lyon,26,"D(L),M(L)",2,2,180,0,0,0,6.74,2012-13,FRA Ligue 1
9,Nicolas Isimat-Mirin,Valenciennes,22,D(C),28,28,2431,0,1,0,6.74,2012-13,FRA Ligue 1
0,Laurent Bonnart,Lille,34,D(L),5,4,348,0,1,0,6.73,2012-13,FRA Ligue 1
1,Matthieu Chalmé,AC Ajaccio,33,D(R),12,12,1055,0,0,0,6.73,2012-13,FRA Ligue 1
2,Maxime Colin,Troyes,22,"D(CLR),M(R)",18,15,1392,0,0,0,6.73,2012-13,FRA Ligue 1
3,Jonathan Ligali,Montpellier,22,GK,1,1,90,0,0,0,6.73,2012-13,FRA Ligue 1
4,Laurent Pionnier,Montpellier,31,GK,5,4,433,0,0,0,6.73,2012-13,FRA Ligue 1
5,Mathieu Coutadeur,Lorient,27,M(C),3,2,183,0,0,0,6.73,2012-13,FRA Ligue 1
6,Benoit Lesoimier,Brest,30,M(L),27,21,1938,2,5,1,6.73,2012-13,FRA Ligue 1
7,Rachid Ghezzal,Lyon,21,AM(CLR),14,10,835,1,1,0,6.73,2012-13,FRA Ligue 1
8,Mevlüt Erdinç,Rennes,26,FW,32,28,2330,10,4,1,6.72,2012-13,FRA Ligue 1
9,Arnold Mvuemba,Lorient,28,DMC,4,4,360,1,1,0,6.72,2012-13,FRA Ligue 1
0,Souleymane Camara,Montpellier,31,"M(R),FW",33,28,2581,10,2,0,6.72,2012-13,FRA Ligue 1
1,Banel Nicolita,Saint-Etienne,29,M(R),3,2,158,0,0,0,6.72,2012-13,FRA Ligue 1
2,David Ospina,Nice,25,GK,26,26,2298,0,0,2,6.72,2012-13,FRA Ligue 1
3,Milos Ninkovic,Evian,29,M(CL),17,15,1292,1,3,0,6.72,2012-13,FRA Ligue 1
4,Cédric Bakambu,Sochaux,22,"AM(LR),FW",33,25,2305,8,1,2,6.72,2012-13,FRA Ligue 1
5,Cédric Mongongu,Evian,24,D(C),18,18,1542,0,0,0,6.71,2012-13,FRA Ligue 1
6,Max-Alain Gradel,Saint-Etienne,26,"M(CLR),FW",23,16,1404,3,2,0,6.71,2012-13,FRA Ligue 1
7,Khassa Camara,Troyes,21,M(CLR),2,1,76,0,0,0,6.71,2012-13,FRA Ligue 1
8,Enzo Reale,Lorient,22,M(C),20,10,1038,1,3,1,6.71,2012-13,FRA Ligue 1
9,Grégory Lorenzi,Brest,30,D(L),10,10,900,0,1,0,6.71,2012-13,FRA Ligue 1
0,Antoine Devaux,Reims,28,M(C),35,30,2538,0,5,0,6.70,2012-13,FRA Ligue 1
1,Benoit Pedretti,Lille,33,M(C),29,14,1409,2,4,3,6.70,2012-13,FRA Ligue 1
2,Djamel Bakar,Nancy,24,"AM(LR),FW",35,33,2801,5,3,1,6.70,2012-13,FRA Ligue 1
3,Yaya Banana,Sochaux,22,"D(L),M(C)",11,7,718,0,0,0,6.70,2012-13,FRA Ligue 1
4,Yoann Poulard,AC Ajaccio,37,D(C),35,35,3141,0,0,0,6.70,2012-13,FRA Ligue 1
5,Garry Bocaly,Montpellier,25,D(R),7,6,567,0,0,0,6.70,2012-13,FRA Ligue 1
6,Florian Marange,Bordeaux,27,D(CL),19,15,1374,0,0,0,6.70,2012-13,FRA Ligue 1
7,Sébastien Roudet,Sochaux,32,M(CL),29,25,2224,4,3,1,6.69,2012-13,FRA Ligue 1
8,Herita Ilunga,Rennes,31,D(C),5,4,353,0,0,0,6.69,2012-13,FRA Ligue 1
9,Cédric Cambon,Evian,27,D(C),20,16,1522,0,0,0,6.69,2012-13,FRA Ligue 1
0,Moussa Sissoko,Toulouse,24,M(CR),19,18,1554,1,1,1,6.69,2012-13,FRA Ligue 1
1,Yann M'Vila,Rennes,23,"D(C),M(C)",16,11,1013,0,0,0,6.69,2012-13,FRA Ligue 1
2,Mounir Obbadi,Troyes,30,M(C),18,18,1558,2,0,0,6.69,2012-13,FRA Ligue 1
3,Djakaridja Koné,Evian,27,DMC,16,15,1270,0,2,0,6.69,2012-13,FRA Ligue 1
4,Johan Martial,Brest,22,D(C),19,18,1597,0,0,1,6.68,2012-13,FRA Ligue 1
5,Mehdi Mostefa,AC Ajaccio,30,"D(R),M(C)",33,29,2581,2,2,2,6.68,2012-13,FRA Ligue 1
6,Landry Bonnefoi,SC Bastia,30,GK,8,7,667,0,0,0,6.68,2012-13,FRA Ligue 1
7,Johan Cavalli,AC Ajaccio,32,"M(C),FW",32,28,2315,2,5,2,6.67,2012-13,FRA Ligue 1
8,Morgan Amalfitano,Marseille,28,M(CLR),26,20,1654,1,3,1,6.67,2012-13,FRA Ligue 1
9,Guy Ndy Assembé,Nancy,27,GK,15,15,1350,0,0,0,6.67,2012-13,FRA Ligue 1
0,Stéphane Darbion,Troyes,29,AM(LR),31,22,1890,4,5,2,6.67,2012-13,FRA Ligue 1
1,Kevin Gomis,Nice,24,D(C),13,12,1046,0,0,0,6.67,2012-13,FRA Ligue 1
2,Matthieu Dossevi,Valenciennes,25,"M(CR),FW",36,30,2585,3,4,0,6.66,2012-13,FRA Ligue 1
3,Joël Sami,Nancy,29,D(CR),29,25,2229,0,0,0,6.66,2012-13,FRA Ligue 1
4,Kevin Anin,Nice,27,M(C),13,10,911,1,0,0,6.66,2012-13,FRA Ligue 1
5,Rio Mavuba,Lille,29,M(C),19,17,1535,0,0,0,6.66,2012-13,FRA Ligue 1
6,Johan Ramaré,Reims,29,AM(C),22,19,1512,0,0,0,6.66,2012-13,FRA Ligue 1
7,Benoît Costil,Rennes,26,GK,37,37,3266,0,0,0,6.66,2012-13,FRA Ligue 1
8,Eloge Enza Yamissi,Troyes,30,DMC,21,13,1182,0,3,0,6.65,2012-13,FRA Ligue 1
9,Sigamary Diarra,AC Ajaccio,30,"D(L),M(L)",29,21,1923,1,3,0,6.65,2012-13,FRA Ligue 1
0,Jérémy Pied,Nice,24,"D(LR),M(CLR)",26,18,1552,0,3,0,6.65,2012-13,FRA Ligue 1
1,Sylvain Marchal,SC Bastia,33,D(C),29,29,2328,1,0,0,6.65,2012-13,FRA Ligue 1
2,Alou Diarra,Rennes,32,"D(C),M(C)",12,9,757,0,0,0,6.65,2012-13,FRA Ligue 1
3,André Biyogo Poko,Bordeaux,21,"D(R),M(CR)",14,7,819,1,0,0,6.65,2012-13,FRA Ligue 1
4,Cyril Jeunechamp,Montpellier,38,D(CLR),8,6,457,0,0,0,6.64,2012-13,FRA Ligue 1
5,Grégory Pujol,Valenciennes,33,FW,23,15,1386,8,1,1,6.64,2012-13,FRA Ligue 1
6,Christopher Glombard,Reims,24,"D(R),M(R)",27,25,2063,1,2,1,6.64,2012-13,FRA Ligue 1
7,Sambou Yatabaré,SC Bastia,24,M(CR),28,23,1991,1,0,0,6.64,2012-13,FRA Ligue 1
8,Jordan Ayew,Marseille,22,"AM(CLR),FW",35,19,1963,7,0,1,6.63,2012-13,FRA Ligue 1
9,Benjamin Moukandjo,Nancy,25,"M(LR),FW",35,25,2231,5,2,1,6.63,2012-13,FRA Ligue 1
0,Roy Contout,Sochaux,28,M(LR),22,16,1494,0,1,0,6.62,2012-13,FRA Ligue 1
1,Souleymane Diawara,Marseille,35,D(C),11,8,756,1,0,0,6.62,2012-13,FRA Ligue 1
2,Matthieu Saunier,Troyes,23,D(C),13,13,1133,0,0,0,6.62,2012-13,FRA Ligue 1
3,Pape Souaré,Reims,23,"D(L),M(L)",23,20,1719,0,1,0,6.61,2012-13,FRA Ligue 1
4,Landry N'Guémo,Bordeaux,28,M(C),11,10,736,0,0,0,6.61,2012-13,FRA Ligue 1
5,Mohammed Rabiu Al-Hassan,Evian,24,M(C),28,23,1945,2,3,0,6.61,2012-13,FRA Ligue 1
6,Fabien Robert,Lorient,25,AM(R),4,1,202,1,0,0,6.61,2012-13,FRA Ligue 1
7,Stephan Andersen,Evian,32,GK,9,8,796,0,0,1,6.61,2012-13,FRA Ligue 1
8,Abdoul Sissoko,Brest,23,"D(C),M(CL)",37,35,3075,0,0,0,6.60,2012-13,FRA Ligue 1
9,Mickaël Tacalfred,Reims,32,D(C),28,26,2419,0,1,0,6.60,2012-13,FRA Ligue 1
0,Nicolas Maurice-Belay,Bordeaux,28,"M(CL),FW",29,22,1883,0,1,0,6.60,2012-13,FRA Ligue 1
1,Franck Dja Djédjé,Nice,27,M(L),3,3,201,0,0,0,6.59,2012-13,FRA Ligue 1
2,Jacques Faty,SC Bastia,29,DMC,12,10,904,0,0,0,6.59,2012-13,FRA Ligue 1
3,Kamel Chafni,Brest,31,M(C),31,24,2210,2,2,2,6.59,2012-13,FRA Ligue 1
4,David Sauget,Sochaux,34,D(L),22,18,1579,0,0,0,6.59,2012-13,FRA Ligue 1
5,Rémi Gomis,Valenciennes,29,M(C),27,23,2069,1,1,0,6.59,2012-13,FRA Ligue 1
6,Rafaël Dias,Sochaux,22,DMC,14,6,585,1,3,1,6.59,2012-13,FRA Ligue 1
7,Dimitri Foulquier,Rennes,20,"D(CLR),M(R)",15,8,795,0,0,0,6.59,2012-13,FRA Ligue 1
8,Romain Grange,Nancy,25,M(C),20,10,931,2,3,0,6.58,2012-13,FRA Ligue 1
9,Claudio Beauvue,SC Bastia,25,"AM(CLR),FW",15,8,769,1,2,0,6.58,2012-13,FRA Ligue 1
0,Grégoire Puel,Nice,21,"D(R),M(R)",8,8,680,0,1,0,6.58,2012-13,FRA Ligue 1
1,Yannick Sagbo,Evian,25,FW,35,23,2305,6,4,0,6.58,2012-13,FRA Ligue 1
2,Quentin Othon,Troyes,25,"D(L),DMC",32,26,2239,0,0,0,6.57,2012-13,FRA Ligue 1
3,Romain Genevois,Nice,26,D(CR),25,22,1986,0,2,0,6.57,2012-13,FRA Ligue 1
4,Abdou Traoré,Bordeaux,25,M(C),9,6,533,0,1,0,6.57,2012-13,FRA Ligue 1
5,Gael Angoula,SC Bastia,31,D(R),17,14,1221,0,1,0,6.57,2012-13,FRA Ligue 1
6,Kévin Monnet-Paquet,Lorient,25,"M(CLR),FW",35,28,2619,6,1,1,6.56,2012-13,FRA Ligue 1
7,Chahir Belghazouani,AC Ajaccio,27,"AM(LR),FW",29,22,1951,6,1,1,6.56,2012-13,FRA Ligue 1
8,Steeve Elana,Lille,33,GK,20,20,1800,0,0,0,6.56,2012-13,FRA Ligue 1
9,Gilles Cioni,SC Bastia,29,"D(R),M(R)",28,24,2032,0,1,0,6.56,2012-13,FRA Ligue 1
0,Eduardo,AC Ajaccio,33,FW,15,15,1254,3,2,1,6.56,2012-13,FRA Ligue 1
