,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
9,Zhivko Milanov,Tom Tomsk,30,D(R),28,28,2513,0,1,0,6.68,2013-14,RUS Premier League
0,Gabriel Muresan,Tom Tomsk,32,DMC,21,18,1566,0,0,1,6.68,2013-14,RUS Premier League
1,Aleksandr Belozerov,Ural,33,D(C),19,18,1607,1,0,1,6.68,2013-14,RUS Premier League
2,Roman Sharonov,Rubin Kazan,38,D(C),2,1,125,0,0,0,6.68,2013-14,RUS Premier League
3,Oleksandr Aliyev,Anzhi,29,AM(C),7,5,380,0,2,0,6.67,2013-14,RUS Premier League
4,Ilie Cebanu,Tom Tomsk,28,GK,10,10,900,0,0,2,6.67,2013-14,RUS Premier League
5,Aleksandr Dantsev,Ural,30,D(L),22,21,1850,0,1,0,6.67,2013-14,RUS Premier League
6,Kirill Kombarov,Spartak Moscow,27,"D(R),M(R)",6,4,384,0,1,0,6.66,2013-14,RUS Premier League
7,Roman Bugayev,Kuban Krasnodar,25,D(L),22,20,1769,0,2,0,6.66,2013-14,RUS Premier League
8,Evgeni Gorodov,FK Akhmat,29,GK,11,11,990,0,0,0,6.66,2013-14,RUS Premier League
9,Inal Getigezhev,Rubin Kazan,27,D(L),7,6,585,0,1,0,6.66,2013-14,RUS Premier League
0,Márcio Abreu,FC Krasnodar,34,DMC,24,16,1493,2,0,0,6.66,2013-14,RUS Premier League
1,Artur Tlisov,Kuban Krasnodar,32,DMC,20,18,1554,0,0,0,6.66,2013-14,RUS Premier League
2,Sergey Petrov,FC Krasnodar,24,"D(LR),M(C)",14,7,626,1,0,0,6.66,2013-14,RUS Premier League
3,Artem Fiedler,Kuban Krasnodar,31,DMC,8,7,580,0,1,0,6.65,2013-14,RUS Premier League
4,Petr Vasek,Tom Tomsk,35,GK,13,13,1170,0,0,1,6.65,2013-14,RUS Premier League
5,Kamil Agalarov,FC Rostov,26,"D(R),M(R)",5,5,414,0,0,0,6.65,2013-14,RUS Premier League
6,Stipe Pletikosa,FC Rostov,36,GK,27,27,2430,0,0,1,6.65,2013-14,RUS Premier League
7,Spartak Gogniyev,Ural,33,FW,26,25,2260,9,2,0,6.65,2013-14,RUS Premier League
8,Vladimir Bystrov,Anzhi,30,AM(R),11,7,707,1,1,0,6.65,2013-14,RUS Premier League
9,Nikita Burmistrov,Anzhi,25,"M(CLR),FW",13,11,877,1,1,1,6.64,2013-14,RUS Premier League
0,Dusan Andjelkovic,FC Krasnodar,32,D(L),5,5,431,0,0,0,6.64,2013-14,RUS Premier League
1,Leandro,Volga Nyzhny,29,D(R),24,23,2046,0,1,0,6.64,2013-14,RUS Premier League
2,Facundo Píriz,FK Akhmat,24,DMC,15,11,889,0,0,0,6.64,2013-14,RUS Premier League
3,Fedor Kudryashov,FK Akhmat,27,"D(CL),M(L)",15,14,1091,0,0,1,6.64,2013-14,RUS Premier League
4,Jakub Wawrzyniak,Amkar-Perm,31,D(L),9,9,793,1,0,0,6.63,2013-14,RUS Premier League
5,Vladislav Kulik,Rubin Kazan,29,M(CL),22,15,1424,0,0,1,6.63,2013-14,RUS Premier League
6,Piotr Pawel Polczak,Volga Nyzhny,28,D(C),17,16,1384,2,0,1,6.63,2013-14,RUS Premier League
7,Alan Gatagov,Anzhi,23,M(CLR),7,4,324,1,0,0,6.62,2013-14,RUS Premier League
8,Sergei Narubin,Amkar-Perm,33,GK,23,23,2016,0,0,0,6.62,2013-14,RUS Premier League
9,Georgi Milanov,CSKA Moscow,22,M(CLR),22,16,1339,1,2,0,6.62,2013-14,RUS Premier League
0,Andrés Prydiuk,Amkar-Perm,20,D(CLR),2,1,128,0,0,0,6.62,2013-14,RUS Premier League
1,Elvir Rahimic,CSKA Moscow,38,DMC,1,0,45,0,0,0,6.61,2013-14,RUS Premier League
2,Sergey Pesjakov,Spartak Moscow,26,GK,15,15,1350,0,0,0,6.61,2013-14,RUS Premier League
3,David Tsorayev,Kuban Krasnodar,31,AM(R),12,8,684,0,0,0,6.60,2013-14,RUS Premier League
4,Jonathan Legear,FK Akhmat,27,FW,6,5,407,0,1,0,6.60,2013-14,RUS Premier League
5,Dmitri Polyanin,Volga Nyzhny,34,D(CLR),5,3,344,0,0,0,6.60,2013-14,RUS Premier League
6,Sergey Tkachev,Lokomotiv Moscow,25,M(CLR),19,9,886,3,2,0,6.60,2013-14,RUS Premier League
7,Anatoliy Tymoshchuk,Zenit,35,DMC,22,8,886,0,1,0,6.60,2013-14,RUS Premier League
8,Igor Denisov,Anzhi,30,DMC,3,3,246,0,0,0,6.59,2013-14,RUS Premier League
9,Dmitri Wierchaucou,Krylya Sovetov Samara,28,D(C),11,8,732,0,1,0,6.59,2013-14,RUS Premier League
0,Jan Holenda,Tom Tomsk,29,FW,19,17,1490,3,1,0,6.59,2013-14,RUS Premier League
1,Fedor Smolov,Anzhi,24,"AM(CL),FW",11,10,793,2,0,0,6.59,2013-14,RUS Premier League
2,Djibril Cissé,Kuban Krasnodar,33,FW,15,5,489,4,1,1,6.59,2013-14,RUS Premier League
3,Kornel Salata,FC Rostov,29,D(C),2,2,180,0,0,0,6.59,2013-14,RUS Premier League
4,Evgeni Aldonin,Volga Nyzhny,34,DMC,17,17,1433,0,0,0,6.58,2013-14,RUS Premier League
5,Fedor Smolov,Dinamo Moscow,24,"AM(CL),FW",13,8,739,0,1,0,6.58,2013-14,RUS Premier League
6,Ilya Maksimov,Krylya Sovetov Samara,27,"M(C),FW",4,4,308,1,0,0,6.58,2013-14,RUS Premier League
7,Réginal Goreux,Krylya Sovetov Samara,27,"D(R),M(R)",27,23,2033,1,4,1,6.57,2013-14,RUS Premier League
8,Evgeni Shipitsin,FC Krasnodar,29,DMC,20,9,937,0,2,0,6.56,2013-14,RUS Premier League
9,Emin Mahmudov,Krylya Sovetov Samara,22,M(C),12,8,664,0,1,0,6.56,2013-14,RUS Premier League
0,Shota Bibilov,Volga Nyzhny,24,AM(L),16,12,1103,3,0,0,6.56,2013-14,RUS Premier League
1,Khalid Kadyrov,FK Akhmat,20,M(CLR),2,1,49,0,0,0,6.56,2013-14,RUS Premier League
2,Evgeny Pomazan,Ural,25,GK,6,6,496,0,0,0,6.56,2013-14,RUS Premier League
3,Denis Tumasyan,Ural,29,D(C),14,12,1097,2,0,1,6.56,2013-14,RUS Premier League
4,Lacina Emeghara Traoré,Anzhi,24,FW,5,3,338,1,1,1,6.55,2013-14,RUS Premier League
5,Rasim Tagirbekov,Anzhi,30,D(CL),8,6,569,0,0,0,6.55,2013-14,RUS Premier League
6,Alexsei Rebko,Amkar-Perm,28,M(C),1,1,90,0,0,0,6.55,2013-14,RUS Premier League
7,Guélor Kanga,FC Rostov,24,M(C),24,23,1817,3,2,0,6.54,2013-14,RUS Premier League
8,Konstantin Zyryanov,Zenit,37,M(C),19,10,920,1,0,0,6.54,2013-14,RUS Premier League
9,Aleksandr Kolomeytsev,Amkar-Perm,25,"M(CL),FW",24,23,1941,1,2,0,6.54,2013-14,RUS Premier League
0,Aleksey Nikitin,Amkar-Perm,22,D(CR),7,6,568,0,0,0,6.54,2013-14,RUS Premier League
1,Andrey Bochkov,Ural,33,DMC,13,11,1010,0,0,0,6.54,2013-14,RUS Premier League
2,Vladimir Kisenkov,Tom Tomsk,33,DMC,7,7,582,0,0,0,6.52,2013-14,RUS Premier League
3,Vitalie Bordian,Volga Nyzhny,30,D(CLR),8,3,378,0,0,0,6.52,2013-14,RUS Premier League
4,Azim Fatullaev,FC Rostov,28,DMC,14,9,842,0,0,0,6.52,2013-14,RUS Premier League
5,Aleksey Miranchuk,Lokomotiv Moscow,19,"M(CR),FW",8,5,401,1,0,0,6.52,2013-14,RUS Premier League
6,Andrey Chukhley,Ural,27,D(R),8,8,720,0,0,0,6.52,2013-14,RUS Premier League
7,Ismail Aissati,FK Akhmat,26,M(CLR),13,10,807,0,3,0,6.51,2013-14,RUS Premier League
8,Mladen Bozovic,Tom Tomsk,30,GK,7,7,630,0,0,0,6.51,2013-14,RUS Premier League
9,Andrey Gorbanets,Ural,29,M(CL),14,13,1093,0,3,0,6.50,2013-14,RUS Premier League
0,Artem Deljkin,Krylya Sovetov Samara,24,FW,10,1,306,3,0,0,6.50,2013-14,RUS Premier League
1,George Florescu,Dinamo Moscow,30,M(CLR),3,1,88,1,0,0,6.50,2013-14,RUS Premier League
2,Gigel Bucur,Kuban Krasnodar,34,"AM(L),FW",28,20,1729,6,1,1,6.50,2013-14,RUS Premier League
3,Pavel Nekhajchik,Tom Tomsk,26,AM(LR),10,8,689,1,0,0,6.49,2013-14,RUS Premier League
4,Aleksandr Ryazantsev,Zenit,28,M(CLR),6,2,300,0,1,0,6.49,2013-14,RUS Premier League
5,Kamil Agalarov,Anzhi,26,"D(R),M(R)",12,10,881,0,1,0,6.48,2013-14,RUS Premier League
6,Pavel Golyshev,Tom Tomsk,27,"AM(C),FW",24,17,1583,1,1,0,6.48,2013-14,RUS Premier League
7,Sergei Veremko,Krylya Sovetov Samara,32,GK,17,17,1530,0,0,0,6.48,2013-14,RUS Premier League
8,Vyacheslav Malafeev,Zenit,35,GK,1,1,20,0,0,0,6.48,2013-14,RUS Premier League
9,Pavel Solomatin,Anzhi,21,FW,11,8,765,2,0,0,6.48,2013-14,RUS Premier League
0,Magomed Ozdoev,Lokomotiv Moscow,22,M(C),13,5,436,1,3,0,6.48,2013-14,RUS Premier League
1,Matija Dvornekovic,Volga Nyzhny,26,FW,3,1,111,1,0,0,6.47,2013-14,RUS Premier League
2,Vladimir Sobolev,Dinamo Moscow,23,M(CLR),3,1,102,0,0,0,6.46,2013-14,RUS Premier League
3,Roman Emeljanov,FC Rostov,22,"D(C),M(C)",7,4,361,0,0,0,6.46,2013-14,RUS Premier League
4,Kanu,FK Akhmat,27,AM(CL),25,11,1054,1,0,1,6.45,2013-14,RUS Premier League
5,Edgar Manucharyan,Ural,27,"AM(R),FW",23,13,1270,3,1,0,6.45,2013-14,RUS Premier League
6,Aleksandr Shchanitsin,Ural,30,M(R),17,9,786,0,1,0,6.45,2013-14,RUS Premier League
7,Aleksandr Ryazantsev,Rubin Kazan,28,M(CLR),15,12,1010,2,0,0,6.45,2013-14,RUS Premier League
8,Nikolay Fadeev,Amkar-Perm,21,D(CLR),1,0,70,0,0,0,6.45,2013-14,RUS Premier League
9,Pavel Yakovlev,Spartak Moscow,23,"D(R),M(CLR)",22,10,999,3,1,0,6.44,2013-14,RUS Premier League
0,Mikhail Komkov,Tom Tomsk,30,AM(CL),12,4,417,1,0,0,6.44,2013-14,RUS Premier League
1,Steven Zuber,CSKA Moscow,23,"D(L),M(CLR)",27,16,1423,1,1,0,6.44,2013-14,RUS Premier League
2,Arsen Khubulov,Kuban Krasnodar,24,AM(CLR),14,10,735,1,1,0,6.44,2013-14,RUS Premier League
3,Ilya Maksimov,Anzhi,27,"M(C),FW",12,11,901,0,0,0,6.43,2013-14,RUS Premier League
4,Ricardo Laborde,FC Krasnodar,26,AM(R),8,2,274,1,1,0,6.43,2013-14,RUS Premier League
5,Alan Chochiev,Krylya Sovetov Samara,23,AM(CR),7,1,204,1,0,0,6.42,2013-14,RUS Premier League
6,Alexander Pavlenko,Krylya Sovetov Samara,29,M(C),10,5,455,1,0,0,6.42,2013-14,RUS Premier League
7,Mulumba Mukendi,Volga Nyzhny,29,FW,16,9,923,2,0,0,6.42,2013-14,RUS Premier League
8,Damian Zbozien,Amkar-Perm,25,D(CLR),4,3,215,0,0,0,6.42,2013-14,RUS Premier League
9,Vladimir Koman,Ural,25,M(CL),17,11,969,1,1,1,6.42,2013-14,RUS Premier League
0,Maksim Kanunnikov,Amkar-Perm,23,"AM(LR),FW",24,17,1686,3,2,0,6.42,2013-14,RUS Premier League
1,Luis Caballero,Krylya Sovetov Samara,24,FW,28,17,1569,6,2,1,6.42,2013-14,RUS Premier League
2,Roman Kontsedalov,Volga Nyzhny,28,DMC,23,19,1750,0,0,0,6.41,2013-14,RUS Premier League
3,Vladimir Gabulov,Dinamo Moscow,31,GK,19,19,1710,0,0,0,6.41,2013-14,RUS Premier League
4,Yuriy Kirillov,Ural,24,M(CLR),5,3,298,0,1,0,6.41,2013-14,RUS Premier League
5,Roman Vorobjov,Krylya Sovetov Samara,30,AM(C),9,6,452,1,0,0,6.40,2013-14,RUS Premier League
6,Aleksandr Shulenin,Volga Nyzhny,35,DMC,15,12,1137,1,0,0,6.40,2013-14,RUS Premier League
7,Vitinho,CSKA Moscow,21,"AM(CLR),FW",10,2,293,0,0,0,6.40,2013-14,RUS Premier League
8,Luton Shelton,Volga Nyzhny,29,AM(L),18,13,936,2,1,0,6.40,2013-14,RUS Premier League
9,Dmitriy Yatchenko,FK Akhmat,28,D(LR),7,3,434,0,0,0,6.39,2013-14,RUS Premier League
0,Artem Kulishev,FC Rostov,21,M(CLR),2,0,66,0,0,0,6.39,2013-14,RUS Premier League
1,Ewerton,Anzhi,25,D(C),12,9,732,1,0,0,6.38,2013-14,RUS Premier League
2,Isael,FC Krasnodar,26,AM(R),13,2,426,1,1,0,6.38,2013-14,RUS Premier League
3,Sergei Kornilenko,Krylya Sovetov Samara,31,FW,23,15,1336,4,3,0,6.38,2013-14,RUS Premier League
4,Moubarak Boussoufa,Anzhi,30,M(C),4,3,255,0,0,0,6.37,2013-14,RUS Premier League
5,Makhach Gadzhiev,Anzhi,27,AM(L),5,1,174,1,0,0,6.37,2013-14,RUS Premier League
6,Pavel Ignatovich,Tom Tomsk,25,AM(R),25,17,1508,1,1,0,6.36,2013-14,RUS Premier League
7,Aleksandr Prudnikov,Rubin Kazan,25,"AM(C),FW",17,6,597,3,0,0,6.36,2013-14,RUS Premier League
8,Felipe Caicedo,Lokomotiv Moscow,26,FW,13,3,329,1,0,0,6.35,2013-14,RUS Premier League
9,Karlen Mkrtchyan,Anzhi,26,DMC,13,10,838,0,0,0,6.35,2013-14,RUS Premier League
0,Jeremy Bokila,FK Akhmat,26,FW,19,9,824,3,0,0,6.35,2013-14,RUS Premier League
1,Igor Picusceac,Amkar-Perm,31,FW,15,6,627,3,1,1,6.34,2013-14,RUS Premier League
2,Aleksey Kozlov,Dinamo Moscow,28,"D(R),M(R)",6,6,442,0,0,0,6.34,2013-14,RUS Premier League
3,Timofey Margasov,FC Rostov,22,"D(CLR),M(R)",7,4,393,0,0,0,6.34,2013-14,RUS Premier League
4,Roman Pavlyuchenko,Lokomotiv Moscow,33,FW,24,7,719,6,2,1,6.34,2013-14,RUS Premier League
5,Valery Sorokin,Tom Tomsk,30,AM(R),11,7,503,0,1,0,6.34,2013-14,RUS Premier League
6,Vladimir Gabulov,Anzhi,31,GK,5,5,450,0,0,0,6.34,2013-14,RUS Premier League
7,Dmitri Poloz,FC Rostov,23,"AM(CLR),FW",27,11,1131,1,3,0,6.33,2013-14,RUS Premier League
8,Rómulo,Spartak Moscow,24,M(C),9,3,319,0,0,0,6.32,2013-14,RUS Premier League
9,Sergey Omeljanchuk,Tom Tomsk,34,DMC,7,7,605,0,0,0,6.32,2013-14,RUS Premier League
0,Artur Sarkisov,Volga Nyzhny,27,"AM(R),FW",10,7,639,3,0,0,6.32,2013-14,RUS Premier League
1,Vladimir Sobolev,Anzhi,23,M(CLR),9,4,417,0,0,0,6.32,2013-14,RUS Premier League
2,Andrey Panyukov,Dinamo Moscow,20,FW,3,0,17,1,0,0,6.32,2013-14,RUS Premier League
3,Denis Dorozhkin,Ural,27,FW,6,1,96,1,0,0,6.32,2013-14,RUS Premier League
4,Nikita Chicherin,Volga Nyzhny,24,D(CR),10,9,794,0,0,0,6.32,2013-14,RUS Premier League
5,Vladimir Bystrov,Zenit,30,AM(R),15,5,556,0,0,0,6.32,2013-14,RUS Premier League
6,Serder Serderov,Ural,20,FW,4,2,176,0,1,0,6.32,2013-14,RUS Premier League
7,Ruslan Mukhametshin,Rubin Kazan,33,"AM(L),FW",8,5,406,1,0,0,6.31,2013-14,RUS Premier League
8,Andrey Dikan,Spartak Moscow,37,GK,6,6,540,0,0,0,6.31,2013-14,RUS Premier League
9,Ruslan Kambolov,Rubin Kazan,25,"D(C),DMC",1,1,47,0,0,0,6.31,2013-14,RUS Premier League
0,Adrian Ropotan,Volga Nyzhny,28,DMC,15,8,715,0,0,0,6.31,2013-14,RUS Premier League
1,Oleg Shatov,Anzhi,24,M(CLR),2,1,109,0,0,0,6.31,2013-14,RUS Premier League
2,Nikita Bazhenov,Tom Tomsk,29,FW,13,3,319,0,1,0,6.30,2013-14,RUS Premier League
3,Artem Danilenko,Volga Nyzhny,24,FW,12,7,464,2,1,0,6.30,2013-14,RUS Premier League
4,Makhach Gadzhiev,Amkar-Perm,27,AM(L),10,8,530,0,1,0,6.30,2013-14,RUS Premier League
5,Nikita Burmistrov,Amkar-Perm,25,"M(CLR),FW",3,2,158,0,0,0,6.30,2013-14,RUS Premier League
6,Nikolay Safronidi,Ural,31,D(L),9,7,631,0,0,0,6.30,2013-14,RUS Premier League
7,Mohammed Rabiu Al-Hassan,Kuban Krasnodar,25,M(C),10,2,306,1,0,0,6.30,2013-14,RUS Premier League
8,Majeed Waris,Spartak Moscow,23,"AM(LR),FW",4,0,41,1,0,0,6.29,2013-14,RUS Premier League
9,Abdul Razak,Anzhi,22,DMC,7,4,410,0,0,0,6.29,2013-14,RUS Premier League
0,Konstantin Bazelyuk,CSKA Moscow,21,FW,16,1,220,2,1,0,6.28,2013-14,RUS Premier League
1,Maciej Makuszewski,FK Akhmat,25,M(CLR),5,4,363,0,0,0,6.28,2013-14,RUS Premier League
2,Temuri Bukia,Kuban Krasnodar,20,M(CLR),1,0,20,0,0,0,6.28,2013-14,RUS Premier League
3,Ariel Borysiuk,Volga Nyzhny,23,DMC,4,2,240,0,0,0,6.28,2013-14,RUS Premier League
4,Igor Semshov,Krylya Sovetov Samara,36,AM(C),14,10,850,1,0,0,6.28,2013-14,RUS Premier League
5,Aleksandr Eliseev,Krylya Sovetov Samara,23,M(CLR),8,0,190,1,0,0,6.27,2013-14,RUS Premier League
6,Artur Nigmatullin,Volga Nyzhny,23,GK,3,3,270,0,0,0,6.27,2013-14,RUS Premier League
7,Sharif Mukhammad,Anzhi,24,M(CLR),3,1,92,0,0,0,6.26,2013-14,RUS Premier League
8,Igor Khudobyak,FC Rostov,29,M(CLR),13,4,509,0,0,0,6.26,2013-14,RUS Premier League
9,Evgeni Balyaykin,Krylya Sovetov Samara,26,"D(C),DMC",11,7,607,0,0,0,6.26,2013-14,RUS Premier League
0,Maxim Grigoriev,Lokomotiv Moscow,24,"AM(LR),FW",10,4,346,0,0,0,6.26,2013-14,RUS Premier League
1,Dmitry Sychev,Volga Nyzhny,31,FW,16,12,1088,0,3,0,6.25,2013-14,RUS Premier League
2,Artur Sarkisov,Ural,27,"AM(R),FW",13,8,774,0,0,0,6.25,2013-14,RUS Premier League
3,Mark González,CSKA Moscow,30,M(CLR),7,1,145,0,0,0,6.25,2013-14,RUS Premier League
4,Gonzalo Bueno,Kuban Krasnodar,21,FW,3,0,52,0,0,0,6.25,2013-14,RUS Premier League
5,Nikita Bezlikhotnov,Kuban Krasnodar,24,M(CLR),9,3,388,0,0,0,6.24,2013-14,RUS Premier League
6,Denis Terentjev,Tom Tomsk,22,D(LR),1,0,7,0,0,0,6.24,2013-14,RUS Premier League
7,Lucas Barrios,Spartak Moscow,30,FW,15,4,491,1,1,0,6.24,2013-14,RUS Premier League
8,Georgiy Gabulov,FC Rostov,26,AM(C),8,3,329,0,0,0,6.24,2013-14,RUS Premier League
9,Artur Minosyan,Volga Nyzhny,25,M(CLR),9,4,473,0,0,0,6.23,2013-14,RUS Premier League
0,Ruslan Nakhushev,FC Krasnodar,30,D(CLR),2,0,29,0,0,0,6.23,2013-14,RUS Premier League
1,Igor Kot,Ural,34,GK,7,6,470,0,0,0,6.22,2013-14,RUS Premier League
2,Gerard Gohou,FC Krasnodar,26,FW,6,1,127,1,0,0,6.22,2013-14,RUS Premier League
3,Viktor Kuzmichev,Krylya Sovetov Samara,22,M(CLR),2,0,38,0,0,0,6.22,2013-14,RUS Premier League
4,Islamnur Abdulavov,Anzhi,20,FW,9,1,253,1,0,0,6.21,2013-14,RUS Premier League
5,Florent Sinama-Pongolle,FC Rostov,30,"AM(L),FW",8,2,235,1,1,0,6.21,2013-14,RUS Premier League
6,Vladimir Lobkarev,Kuban Krasnodar,21,D(CLR),1,0,6,0,0,0,6.21,2013-14,RUS Premier League
7,Pavel Solomatin,Dinamo Moscow,21,FW,9,2,198,1,0,0,6.21,2013-14,RUS Premier League
8,Marcos Pizzelli,FC Krasnodar,30,M(CLR),6,3,200,0,0,0,6.21,2013-14,RUS Premier League
9,Dmitri Bulykin,Volga Nyzhny,35,FW,7,3,342,0,0,0,6.20,2013-14,RUS Premier League
0,Patrick Twumasi,Amkar-Perm,20,"AM(CLR),FW",6,3,257,0,0,0,6.20,2013-14,RUS Premier League
1,Evgeny Pomazan,Anzhi,25,GK,2,2,180,0,0,0,6.19,2013-14,RUS Premier League
2,Murad Tagilov,FK Akhmat,24,D(CLR),3,0,54,0,0,0,6.19,2013-14,RUS Premier League
3,Marek Suchy,Spartak Moscow,26,D(C),6,1,176,0,0,0,6.19,2013-14,RUS Premier League
4,Byung-Soo Yoo,FC Rostov,26,FW,17,2,292,2,0,0,6.19,2013-14,RUS Premier League
5,Eugene Starikov,Tom Tomsk,26,FW,1,1,63,0,0,0,6.18,2013-14,RUS Premier League
6,Zaur Sadaev,FK Akhmat,25,FW,7,4,374,0,0,0,6.18,2013-14,RUS Premier League
7,Kamil Mullin,Rubin Kazan,21,FW,6,1,211,1,0,0,6.18,2013-14,RUS Premier League
8,Victor Obinna,Lokomotiv Moscow,27,FW,3,2,101,0,0,0,6.18,2013-14,RUS Premier League
9,Vladimir Dyadyun,Dinamo Moscow,26,"AM(CLR),FW",18,3,421,0,0,0,6.17,2013-14,RUS Premier League
0,Nikolay Komlichenko,FC Krasnodar,19,FW,4,0,51,0,1,0,6.17,2013-14,RUS Premier League
1,Diniyar Bilyaletdinov,Spartak Moscow,29,M(CLR),2,0,29,0,0,0,6.16,2013-14,RUS Premier League
2,Aleksei Kurzenev,Amkar-Perm,20,FW,3,1,78,0,0,0,6.16,2013-14,RUS Premier League
3,Mehdi Carcela-González,Anzhi,25,"AM(CLR),FW",3,1,115,0,0,0,6.16,2013-14,RUS Premier League
4,Ádám Pintér,Tom Tomsk,26,"D(C),M(C)",8,1,166,0,0,0,6.15,2013-14,RUS Premier League
5,Aleksandr Stavpets,Ural,25,AM(LR),7,0,166,0,0,0,6.14,2013-14,RUS Premier League
6,Aleksandrs Cauna,CSKA Moscow,26,DMC,4,1,98,0,0,0,6.14,2013-14,RUS Premier League
7,Serder Serderov,Anzhi,20,FW,21,4,592,2,1,0,6.14,2013-14,RUS Premier League
8,Georgi Nurov,Rubin Kazan,22,FW,6,0,96,0,0,0,6.14,2013-14,RUS Premier League
9,Ivan Solovyev,Amkar-Perm,21,M(CLR),3,0,68,0,0,0,6.14,2013-14,RUS Premier League
0,Patrick Ebert,Spartak Moscow,27,M(CLR),6,3,243,0,0,0,6.14,2013-14,RUS Premier League
1,Daler Kuzyaev,FK Akhmat,21,"D(R),M(CLR)",1,0,10,0,0,0,6.13,2013-14,RUS Premier League
2,Artur Ryabokobylenko,Amkar-Perm,23,M(CLR),7,1,178,0,0,0,6.12,2013-14,RUS Premier League
3,Adessoye Oyewole,Ural,32,D(C),1,0,6,0,0,0,6.11,2013-14,RUS Premier League
4,Anton Shunin,Dinamo Moscow,27,GK,7,7,630,0,0,0,6.11,2013-14,RUS Premier League
5,Dmitri Efremov,CSKA Moscow,19,M(LR),6,0,47,0,0,0,6.11,2013-14,RUS Premier League
6,Maksim Astafyev,Tom Tomsk,32,M(CLR),9,3,379,0,0,0,6.10,2013-14,RUS Premier League
7,Eugene Kozlov,Volga Nyzhny,19,FW,1,0,45,0,0,0,6.10,2013-14,RUS Premier League
8,Denis Vavilin,Krylya Sovetov Samara,32,GK,4,3,290,0,0,0,6.10,2013-14,RUS Premier League
9,Aleksey Pomerko,FC Krasnodar,24,DMC,5,0,57,0,0,0,6.09,2013-14,RUS Premier League
0,Dmitriy Kayumov,Amkar-Perm,22,M(CLR),7,1,214,0,0,0,6.09,2013-14,RUS Premier League
1,Marco Ureña,Kuban Krasnodar,24,FW,5,0,86,0,0,0,6.08,2013-14,RUS Premier League
2,Michal Breznanik,Amkar-Perm,29,M(CLR),1,0,23,0,0,0,6.08,2013-14,RUS Premier League
3,Pablo Zeballos,Krylya Sovetov Samara,28,"AM(C),FW",4,1,99,0,0,0,6.07,2013-14,RUS Premier League
4,Eugeniu Sidorenco,Tom Tomsk,25,M(CLR),6,1,159,0,0,0,6.07,2013-14,RUS Premier League
5,Gianluca Nijholt,Amkar-Perm,24,DMC,5,0,50,0,0,0,6.06,2013-14,RUS Premier League
6,Gheorghe Grozav,FK Akhmat,24,AM(CLR),7,2,159,0,0,0,6.06,2013-14,RUS Premier League
7,Vladimirs Kamess,Amkar-Perm,26,AM(R),7,0,133,0,0,0,6.06,2013-14,RUS Premier League
8,Toto Tamuz,Ural,26,FW,7,2,170,0,0,0,6.06,2013-14,RUS Premier League
9,Aleksandr Cherevko,Tom Tomsk,27,D(R),7,0,90,0,0,0,6.04,2013-14,RUS Premier League
0,Boris Rotenberg,Dinamo Moscow,28,D(R),1,0,12,0,0,0,6.04,2013-14,RUS Premier League
1,Nikola Drincic,FC Krasnodar,30,DMC,1,0,25,0,0,0,6.04,2013-14,RUS Premier League
2,Aleksey Ionov,Anzhi,25,"AM(CLR),FW",6,5,351,0,0,0,6.04,2013-14,RUS Premier League
3,Alan Gatagov,Dinamo Moscow,23,M(CLR),1,0,5,0,0,0,6.03,2013-14,RUS Premier League
4,Denis Davydov,Spartak Moscow,19,FW,2,0,3,0,0,0,6.02,2013-14,RUS Premier League
5,Alisher Dzhalilov,Rubin Kazan,21,M(CLR),1,0,34,0,0,0,6.01,2013-14,RUS Premier League
6,Dzhamaldin Khodzhanyiazov,Amkar-Perm,18,D(CLR),1,0,31,0,0,0,6.00,2013-14,RUS Premier League
7,Luka Djordjevic,Zenit,20,FW,1,0,1,0,0,0,6.00,2013-14,RUS Premier League
8,Nemanja Nikolic,FC Rostov,22,FW,2,0,10,0,0,0,6.00,2013-14,RUS Premier League
9,Aleksander Lukovic,Zenit,32,"D(C),DMC",1,0,10,0,0,0,5.98,2013-14,RUS Premier League
0,Roman Zobnin,Dinamo Moscow,20,M(CLR),4,2,94,0,0,0,5.97,2013-14,RUS Premier League
1,Aleksandr Sobolev,Ural,19,FW,1,0,6,0,0,0,5.95,2013-14,RUS Premier League
2,Anton Mitryushkin,Spartak Moscow,18,GK,2,2,180,0,0,0,5.92,2013-14,RUS Premier League
3,Mikhail Komarov,Volga Nyzhny,30,GK,5,5,450,0,0,0,5.92,2013-14,RUS Premier League
4,Magomed Mitrishev,FK Akhmat,22,"AM(CLR),FW",2,0,30,0,0,0,5.87,2013-14,RUS Premier League
5,Maxim Palienko,Krylya Sovetov Samara,20,M(CLR),1,0,19,0,0,0,5.85,2013-14,RUS Premier League
6,Vladimir Obukhov,Spartak Moscow,22,FW,1,0,29,0,0,0,5.85,2013-14,RUS Premier League
7,Sultan Aksanov,Tom Tomsk,21,M(CLR),1,1,90,0,0,0,5.63,2013-14,RUS Premier League
8,Yuri Nesterenko,Rubin Kazan,23,GK,2,1,91,0,0,0,5.56,2013-14,RUS Premier League
9,Dario Kresic,Lokomotiv Moscow,31,GK,1,0,39,0,0,0,5.52,2013-14,RUS Premier League
0,Hulk,Zenit,29,"AM(CLR),FW",28,27,2283,15,7,9,7.76,2014-15,RUS Premier League
