,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
9,Asmir Begovic,Stoke,23,GK,4,3,324,0,0,0,6.82,2009-10,ENG Premier League
0,Stephen Carr,Birmingham,34,D(R),35,35,3112,0,2,0,6.82,2009-10,ENG Premier League
1,Roman Pavlyuchenko,Tottenham,29,FW,16,8,747,5,2,2,6.82,2009-10,ENG Premier League
2,Craig Eastmond,Arsenal,20,M(C),4,2,171,0,0,0,6.82,2009-10,ENG Premier League
3,Fabrice Muamba,Bolton,22,"M(CR),FW",36,35,2948,1,0,0,6.82,2009-10,ENG Premier League
4,Jermaine Jenas,Tottenham,27,M(C),19,9,932,1,2,0,6.82,2009-10,ENG Premier League
5,Jonathan Spector,West Ham,24,"D(CR),DMC",27,22,2238,0,0,0,6.82,2009-10,ENG Premier League
6,Mikaël Silvestre,Arsenal,33,D(C),12,9,857,1,0,0,6.82,2009-10,ENG Premier League
7,Stephen Ireland,Man City,24,M(C),22,16,1453,2,2,0,6.81,2009-10,ENG Premier League
8,Alberto Aquilani,Liverpool,26,M(C),18,9,815,1,6,0,6.81,2009-10,ENG Premier League
9,Asmir Begovic,Portsmouth,23,GK,9,8,736,0,0,0,6.80,2009-10,ENG Premier League
0,Maik Taylor,Birmingham,39,GK,2,2,180,0,0,0,6.80,2009-10,ENG Premier League
1,Paul Robinson,Bolton,32,D(CL),25,24,2193,0,2,0,6.80,2009-10,ENG Premier League
2,Dean Whitehead,Stoke,28,"D(R),DMC",36,33,2899,0,0,0,6.80,2009-10,ENG Premier League
3,Steven Fletcher,Burnley,23,FW,35,35,2873,8,5,1,6.80,2009-10,ENG Premier League
4,Martin Petrov,Man City,31,"M(CL),FW",16,8,724,4,3,0,6.79,2009-10,ENG Premier League
5,Anthony Gardner,Hull,30,D(C),24,24,2160,0,0,0,6.79,2009-10,ENG Premier League
6,Frédéric Piquionne,Portsmouth,32,FW,34,26,2282,5,2,0,6.79,2009-10,ENG Premier League
7,Rory Delap,Stoke,34,"D(C),M(CR),FW",36,34,2887,0,0,0,6.79,2009-10,ENG Premier League
8,Nicky Shorey,Fulham,29,D(L),9,9,810,0,0,0,6.79,2009-10,ENG Premier League
9,Guillermo Franco,West Ham,34,"AM(L),FW",23,16,1373,5,3,0,6.78,2009-10,ENG Premier League
0,Kieran Richardson,Sunderland,26,"D(L),M(CL)",29,28,2418,1,1,0,6.78,2009-10,ENG Premier League
1,André Bikey,Burnley,25,D(C),28,26,2190,1,0,1,6.77,2009-10,ENG Premier League
2,Ibrahima Sonko,Hull,29,D(C),9,9,810,0,0,0,6.77,2009-10,ENG Premier League
3,Gary Caldwell,Wigan,28,D(C),16,16,1347,2,0,1,6.77,2009-10,ENG Premier League
4,Tony Hibbert,Everton,29,D(R),20,17,1480,0,0,0,6.77,2009-10,ENG Premier League
5,Luis Jiménez,West Ham,26,"AM(CL),FW",11,6,657,1,2,0,6.76,2009-10,ENG Premier League
6,Robbie Keane,Tottenham,30,FW,20,15,1160,6,2,1,6.76,2009-10,ENG Premier League
7,Julien Faubert,West Ham,27,"D(R),M(R)",33,32,2820,1,3,1,6.76,2009-10,ENG Premier League
8,Teemu Tainio,Birmingham,31,DMC,6,5,361,0,0,0,6.76,2009-10,ENG Premier League
9,Leon Cort,Burnley,31,DMC,15,15,1291,0,1,0,6.76,2009-10,ENG Premier League
0,Salif Diao,Stoke,33,M(CR),16,11,946,1,1,0,6.76,2009-10,ENG Premier League
1,Daniel Ayala,Liverpool,20,D(C),5,2,235,0,0,0,6.75,2009-10,ENG Premier League
2,Steve Finnan,Portsmouth,34,D(R),21,20,1810,0,0,0,6.75,2009-10,ENG Premier League
3,Ivan Klasnic,Bolton,30,"AM(L),FW",27,12,1211,8,1,1,6.75,2009-10,ENG Premier League
4,Theo Walcott,Arsenal,21,"M(CLR),FW",23,12,1132,3,2,0,6.75,2009-10,ENG Premier League
5,Jimmy Bullard,Hull,32,M(C),14,13,1055,5,0,1,6.74,2009-10,ENG Premier League
6,Anthony Henri Vanden Borre,Portsmouth,23,D(R),19,15,1325,0,2,0,6.74,2009-10,ENG Premier League
7,Liam Lawrence,Stoke,29,DMC,25,14,1379,1,2,2,6.74,2009-10,ENG Premier League
8,Christian Benitez,Birmingham,24,"AM(L),FW",30,21,1935,3,5,0,6.74,2009-10,ENG Premier League
9,Phil Neville,Everton,33,M(C),23,22,1955,0,1,0,6.74,2009-10,ENG Premier League
0,Stephen Jordan,Burnley,28,D(CL),25,23,2024,0,1,0,6.74,2009-10,ENG Premier League
1,Wade Elliott,Burnley,32,M(C),38,34,3121,4,4,2,6.74,2009-10,ENG Premier League
2,Jack Cork,Burnley,21,DMC,11,8,773,1,3,0,6.73,2009-10,ENG Premier League
3,Simon Davies,Fulham,31,"D(C),M(C),FW",17,12,1001,0,2,0,6.73,2009-10,ENG Premier League
4,Dave Kitson,Stoke,30,AM(L),18,10,935,3,1,1,6.73,2009-10,ENG Premier League
5,Nedum Onuoha,Man City,24,D(CR),10,5,571,1,1,0,6.73,2009-10,ENG Premier League
6,Tim Howard,Everton,31,GK,38,38,3420,0,0,1,6.73,2009-10,ENG Premier League
7,Glenn Whelan,Stoke,26,DMC,33,25,2353,2,2,0,6.73,2009-10,ENG Premier League
8,Jordan Henderson,Sunderland,20,"D(C),M(CLR)",33,23,2189,1,5,0,6.73,2009-10,ENG Premier League
9,Dickson Etuhu,Fulham,28,"AM(CR),FW",20,14,1331,0,0,0,6.73,2009-10,ENG Premier League
0,Ben Foster,Man Utd,27,GK,9,9,810,0,0,0,6.72,2009-10,ENG Premier League
1,Stephen Kelly,Fulham,27,D(LR),8,7,595,0,0,0,6.72,2009-10,ENG Premier League
2,Ilan Araujo,West Ham,30,AM(C),11,6,576,4,0,0,6.72,2009-10,ENG Premier League
3,Johan Elmander,Bolton,29,"M(C),FW",25,15,1353,3,1,1,6.72,2009-10,ENG Premier League
4,Mario Melchiot,Wigan,34,D(R),32,32,2853,0,1,0,6.72,2009-10,ENG Premier League
5,El Hadji Diouf,Blackburn,29,"D(C),M(CLR),FW",26,24,1946,3,2,0,6.72,2009-10,ENG Premier League
6,Marc Wilson,Portsmouth,23,"D(CL),DMC",28,28,2411,0,1,0,6.72,2009-10,ENG Premier League
7,Emmerson Boyce,Wigan,31,"D(CR),M(R)",24,23,2037,3,1,0,6.71,2009-10,ENG Premier League
8,Stuart Parnaby,Birmingham,28,D(CR),8,6,546,0,0,0,6.71,2009-10,ENG Premier League
9,Eduardo da Silva,Arsenal,27,"M(C),FW",24,13,1121,2,4,0,6.71,2009-10,ENG Premier League
0,Grégory Vignal,Birmingham,29,D(C),8,6,501,0,0,0,6.71,2009-10,ENG Premier League
1,Emile Heskey,Aston Villa,32,FW,31,16,1299,3,2,0,6.71,2009-10,ENG Premier League
2,Diomansy Kamara,Fulham,30,M(L),9,5,454,1,0,0,6.70,2009-10,ENG Premier League
3,Mark Cullen,Hull,18,FW,3,2,194,1,0,0,6.70,2009-10,ENG Premier League
4,Chris Eagles,Burnley,25,M(LR),34,20,1970,2,3,0,6.69,2009-10,ENG Premier League
5,Graham Alexander,Burnley,39,M(CR),33,33,2747,7,1,2,6.69,2009-10,ENG Premier League
6,Jason Koumas,Wigan,31,M(L),8,6,424,1,0,0,6.69,2009-10,ENG Premier League
7,Sam Ricketts,Bolton,29,"D(CR),DMC",27,25,2168,0,1,0,6.69,2009-10,ENG Premier League
8,David N'Gog,Liverpool,21,FW,24,10,1013,5,0,1,6.69,2009-10,ENG Premier League
9,Míchel Salgado,Blackburn,35,D(R),21,16,1436,0,1,0,6.69,2009-10,ENG Premier League
0,Keith Andrews,Blackburn,30,M(C),32,22,2115,1,0,0,6.68,2009-10,ENG Premier League
1,Jonathan Greening,Fulham,32,M(C),23,15,1502,1,1,1,6.68,2009-10,ENG Premier League
2,Lucas Neill,Everton,32,D(LR),12,10,918,0,2,0,6.68,2009-10,ENG Premier League
3,Shay Given,Man City,34,GK,35,35,3136,0,0,2,6.68,2009-10,ENG Premier League
4,David Stockdale,Fulham,25,GK,1,1,90,0,0,0,6.68,2009-10,ENG Premier League
5,Herita Ilunga,West Ham,28,D(C),16,16,1211,0,1,0,6.68,2009-10,ENG Premier League
6,Juliano Belletti,Chelsea,34,D(CLR),11,4,484,0,1,0,6.68,2009-10,ENG Premier League
7,David Meyler,Sunderland,21,"D(R),DMC,M(LR)",10,9,730,0,0,0,6.68,2009-10,ENG Premier League
8,Lennard Sowah,Portsmouth,18,D(CLR),5,3,340,0,0,0,6.68,2009-10,ENG Premier League
9,Paul Konchesky,Fulham,29,D(L),27,27,2367,1,1,0,6.68,2009-10,ENG Premier League
0,Martin Paterson,Burnley,23,FW,23,17,1434,4,2,2,6.68,2009-10,ENG Premier League
1,Robinho,Man City,26,"AM(CLR),FW",10,6,542,0,3,0,6.68,2009-10,ENG Premier League
2,Andy Keogh,Wolves,24,FW,13,8,743,1,1,0,6.67,2009-10,ENG Premier League
3,Jack Rodwell,Everton,19,"D(C),M(C)",26,17,1622,2,1,0,6.67,2009-10,ENG Premier League
4,Papa Bouba Diop,Portsmouth,32,M(C),12,9,717,0,0,0,6.67,2009-10,ENG Premier League
5,Ricardo Fuller,Stoke,31,FW,35,22,2240,3,3,0,6.67,2009-10,ENG Premier League
6,Nenad Milijas,Wolves,27,"AM(CR),FW",19,12,979,2,3,0,6.67,2009-10,ENG Premier League
7,Victor Anichebe,Everton,22,"M(L),FW",11,6,484,1,2,0,6.67,2009-10,ENG Premier League
8,Keith Fahey,Birmingham,27,"AM(CL),FW",34,18,1696,0,2,0,6.66,2009-10,ENG Premier League
9,Míchel,Birmingham,25,M(C),9,3,305,0,1,0,6.66,2009-10,ENG Premier League
0,Dean Marney,Hull,26,M(C),16,15,1224,1,3,1,6.65,2009-10,ENG Premier League
1,Yakubu,Everton,28,FW,25,9,1083,5,4,0,6.65,2009-10,ENG Premier League
2,Manuel Almunia,Arsenal,33,GK,29,29,2610,0,1,0,6.65,2009-10,ENG Premier League
3,Joel Ward,Portsmouth,21,"D(CLR),DMC,M(R)",3,1,145,0,0,0,6.65,2009-10,ENG Premier League
4,Paul Robinson,Blackburn,31,GK,35,35,3086,0,1,2,6.65,2009-10,ENG Premier League
5,Andy Dawson,Hull,32,D(CL),35,35,3068,1,0,0,6.64,2009-10,ENG Premier League
6,Kevin Foley,Wolves,26,D(R),25,23,1983,0,0,0,6.64,2009-10,ENG Premier League
7,Hassan Yebda,Portsmouth,26,M(C),18,15,1279,2,0,1,6.63,2009-10,ENG Premier League
8,John O'Shea,Man Utd,29,D(C),15,12,1117,1,1,0,6.63,2009-10,ENG Premier League
9,George McCartney,Sunderland,29,D(L),25,20,1757,0,0,0,6.63,2009-10,ENG Premier League
0,Geovanni,Hull,30,AM(C),26,16,1539,3,0,2,6.63,2009-10,ENG Premier League
1,Brian Jensen,Burnley,35,GK,38,38,3345,0,0,1,6.62,2009-10,ENG Premier League
2,Fraizer Campbell,Sunderland,23,FW,31,19,1912,4,4,0,6.62,2009-10,ENG Premier League
3,Caleb Folan,Hull,28,FW,8,7,568,2,0,1,6.62,2009-10,ENG Premier League
4,David Nugent,Burnley,25,"AM(C),FW",30,20,1879,6,2,1,6.62,2009-10,ENG Premier League
5,Boaz Myhill,Hull,28,GK,27,27,2430,0,0,2,6.62,2009-10,ENG Premier League
6,George Boateng,Hull,35,"DMC,M(R)",29,26,2234,1,1,2,6.61,2009-10,ENG Premier League
7,Ryan Babel,Liverpool,24,"M(LR),FW",25,9,954,4,1,0,6.61,2009-10,ENG Premier League
8,Jordi Gómez,Wigan,25,M(CLR),23,11,1261,1,0,0,6.61,2009-10,ENG Premier League
9,Benni McCarthy,Blackburn,33,FW,14,7,711,1,3,0,6.61,2009-10,ENG Premier League
0,Amine Linganzi,Blackburn,21,M(CLR),1,1,46,0,0,0,6.61,2009-10,ENG Premier League
1,Ricardo Gardner,Bolton,32,AM(C),21,11,1107,1,1,0,6.61,2009-10,ENG Premier League
2,David James,Portsmouth,40,GK,25,25,2234,0,0,2,6.61,2009-10,ENG Premier League
3,Nigel Reo-Coker,Aston Villa,26,"D(R),M(C)",10,6,526,0,0,0,6.61,2009-10,ENG Premier League
4,Richard Stearman,Wolves,23,D(C),16,12,1126,1,0,0,6.61,2009-10,ENG Premier League
5,Richard Hughes,Portsmouth,31,M(C),10,9,782,0,0,0,6.60,2009-10,ENG Premier League
6,Tommy Smith,Portsmouth,30,"M(C),FW",16,12,1029,1,1,0,6.60,2009-10,ENG Premier League
7,Gavin McCann,Bolton,32,M(CLR),11,5,532,0,0,0,6.60,2009-10,ENG Premier League
8,Michael Mancienne,Wolves,22,"D(CLR),M(C)",30,22,1991,0,0,1,6.60,2009-10,ENG Premier League
9,Niko Kranjcar,Portsmouth,26,M(CL),4,4,360,0,0,0,6.60,2009-10,ENG Premier League
0,Robert Green,West Ham,30,GK,38,38,3403,0,0,1,6.60,2009-10,ENG Premier League
1,David Jones,Wolves,26,M(C),20,16,1421,1,2,0,6.59,2009-10,ENG Premier League
2,Vince Grella,Blackburn,31,AM(R),15,10,955,0,0,0,6.59,2009-10,ENG Premier League
3,Bernard Mendy,Hull,29,D(LR),21,15,1391,0,0,0,6.59,2009-10,ENG Premier League
4,Hermann Hreidarsson,Portsmouth,36,"D(C),DMC",17,17,1415,1,0,0,6.59,2009-10,ENG Premier League
5,Mido,West Ham,27,FW,9,5,495,0,0,0,6.59,2009-10,ENG Premier League
6,Michael Brown,Wigan,33,M(C),2,2,152,0,0,0,6.59,2009-10,ENG Premier League
7,Dan Gosling,Everton,20,"D(R),M(C)",11,3,342,2,0,0,6.58,2009-10,ENG Premier League
8,Jlloyd Samuel,Bolton,29,D(C),13,12,1029,0,0,0,6.58,2009-10,ENG Premier League
9,Mike Pollitt,Wigan,38,GK,4,2,291,0,0,0,6.57,2009-10,ENG Premier League
0,Steven Caldwell,Burnley,30,D(C),13,12,1063,1,0,0,6.57,2009-10,ENG Premier League
1,Fábio Aurélio,Liverpool,31,"D(C),FW",14,8,655,0,1,0,6.57,2009-10,ENG Premier League
2,Karl Henry,Wolves,28,M(C),34,34,3036,0,0,0,6.57,2009-10,ENG Premier League
3,Paul McShane,Hull,25,D(C),27,26,2296,0,0,0,6.57,2009-10,ENG Premier League
4,Lee Carsley,Birmingham,36,M(C),7,3,353,0,0,0,6.56,2009-10,ENG Premier League
5,Zavon Hines,West Ham,22,AM(L),13,5,601,1,0,0,6.56,2009-10,ENG Premier League
6,Martin Kelly,Liverpool,20,D(CLR),1,0,19,0,0,0,6.56,2009-10,ENG Premier League
7,Aaron Mokoena,Portsmouth,30,"D(CL),FW",23,21,1733,0,0,0,6.56,2009-10,ENG Premier League
8,Vladimír Weiss,Bolton,21,M(CLR),13,3,386,0,3,0,6.56,2009-10,ENG Premier League
9,Seyi Olofinjana,Hull,30,M(C),19,11,1129,1,0,1,6.55,2009-10,ENG Premier League
0,Wayne Hennessey,Wolves,23,GK,13,13,1170,0,1,0,6.55,2009-10,ENG Premier League
1,Adlène Guédioura,Wolves,25,M(C),14,7,591,1,0,0,6.55,2009-10,ENG Premier League
2,Phil Bardsley,Sunderland,25,"D(LR),M(R)",26,18,1698,0,0,0,6.54,2009-10,ENG Premier League
3,Sam Hutchinson,Chelsea,21,"D(C),DMC",2,0,21,0,1,0,6.54,2009-10,ENG Premier League
4,Erik Nevland,Fulham,33,"AM(L),FW",22,12,1170,3,4,0,6.54,2009-10,ENG Premier League
5,Habib Beye,Aston Villa,33,D(R),6,5,442,0,0,0,6.54,2009-10,ENG Premier League
6,Angelos Basinas,Portsmouth,35,D(C),12,7,771,0,0,0,6.54,2009-10,ENG Premier League
7,Patrick van Aanholt,Chelsea,20,"D(L),M(L)",2,0,32,0,0,0,6.54,2009-10,ENG Premier League
8,Robbie Blake,Burnley,34,AM(CL),31,20,1652,2,3,1,6.53,2009-10,ENG Premier League
9,Kevin Kilbane,Hull,33,M(C),21,15,1351,1,1,0,6.53,2009-10,ENG Premier League
0,Sylvinho,Man City,36,D(C),9,6,484,0,0,0,6.53,2009-10,ENG Premier League
1,John Utaka,Portsmouth,28,"M(L),FW",18,10,1048,1,2,0,6.53,2009-10,ENG Premier League
2,Liam Cooper,Hull,19,D(C),2,1,124,0,0,0,6.52,2009-10,ENG Premier League
3,Steve Sidwell,Aston Villa,28,M(C),25,12,1216,0,1,0,6.52,2009-10,ENG Premier League
4,Junior Stanislas,West Ham,21,M(CLR),26,11,1241,3,2,0,6.51,2009-10,ENG Premier League
5,Chris Kirkland,Wigan,29,GK,32,32,2770,0,0,0,6.51,2009-10,ENG Premier League
6,Nabil El Zhar,Liverpool,24,M(CLR),3,1,89,0,0,0,6.51,2009-10,ENG Premier League
7,Johan Djourou,Arsenal,23,D(C),1,0,28,0,0,0,6.51,2009-10,ENG Premier League
8,Victor Moses,Wigan,20,M(CLR),14,2,432,1,3,0,6.51,2009-10,ENG Premier League
9,Sean Davis,Bolton,31,M(CLR),3,3,234,0,0,0,6.51,2009-10,ENG Premier League
0,Roque Santa Cruz,Man City,29,FW,19,6,636,3,0,2,6.51,2009-10,ENG Premier League
1,Fábio,Man Utd,20,"D(LR),M(R)",5,1,148,0,0,0,6.50,2009-10,ENG Premier League
2,Christopher McCann,Burnley,23,"D(CL),M(CL)",7,7,491,0,0,0,6.50,2009-10,ENG Premier League
3,Matt Duke,Hull,33,GK,11,11,990,0,0,0,6.49,2009-10,ENG Premier League
4,Kevin McDonald,Burnley,22,M(C),26,15,1458,1,1,0,6.49,2009-10,ENG Premier League
5,James Beattie,Stoke,32,FW,22,11,801,3,1,1,6.48,2009-10,ENG Premier League
6,Jason Roberts,Blackburn,32,FW,29,15,1548,5,3,2,6.48,2009-10,ENG Premier League
7,Jan Vennegoor of Hesselink,Hull,32,"AM(L),FW",31,17,1493,3,2,1,6.48,2009-10,ENG Premier League
8,David Edgar,Burnley,23,"D(C),DMC",4,2,239,0,0,0,6.48,2009-10,ENG Premier League
9,Garry O'Connor,Birmingham,27,FW,10,5,554,1,0,0,6.48,2009-10,ENG Premier League
0,Chris Smalling,Fulham,21,D(CR),12,9,870,0,0,0,6.47,2009-10,ENG Premier League
1,Nemanja Matic,Chelsea,22,DMC,2,0,40,0,0,0,6.47,2009-10,ENG Premier League
2,David Edwards,Wolves,24,M(CL),20,16,1359,1,0,0,6.46,2009-10,ENG Premier League
3,Fran Mérida,Arsenal,20,AM(C),4,0,61,1,0,0,6.46,2009-10,ENG Premier League
4,Marton Fülöp,Sunderland,27,GK,13,12,1103,0,0,0,6.46,2009-10,ENG Premier League
5,Junior Hoilett,Blackburn,20,"D(R),M(CLR),FW",23,8,942,0,0,0,6.46,2009-10,ENG Premier League
6,Greg Halford,Wolves,26,"D(CR),M(CR),FW",15,12,897,0,0,0,6.46,2009-10,ENG Premier League
7,Stefano Okaka,Fulham,21,FW,11,3,442,2,0,0,6.45,2009-10,ENG Premier League
8,Philipp Degen,Liverpool,27,D(R),7,3,328,0,0,0,6.45,2009-10,ENG Premier League
9,Franco Di Santo,Blackburn,21,"AM(CLR),FW",22,15,1160,1,1,0,6.45,2009-10,ENG Premier League
0,Craig Fagan,Hull,28,"M(LR),FW",25,20,1828,2,2,0,6.45,2009-10,ENG Premier League
1,Grant Leadbitter,Sunderland,24,DMC,1,0,28,0,0,0,6.45,2009-10,ENG Premier League
2,Ricardo Rocha,Portsmouth,32,D(C),10,10,725,0,0,0,6.45,2009-10,ENG Premier League
3,Stephen Warnock,Blackburn,29,"D(CL),M(L)",1,1,90,0,0,0,6.45,2009-10,ENG Premier League
4,Boudewijn Zenden,Sunderland,34,FW,20,1,501,2,0,0,6.45,2009-10,ENG Premier League
5,Fabian Delph,Aston Villa,21,"D(L),M(CL)",8,4,292,0,0,0,6.44,2009-10,ENG Premier League
6,David Elm,Fulham,27,FW,10,3,326,1,1,1,6.44,2009-10,ENG Premier League
7,Tuncay Sanli,Stoke,28,"M(L),FW",30,13,1285,4,2,0,6.44,2009-10,ENG Premier League
8,Alan Hutton,Tottenham,26,D(LR),8,1,233,0,0,0,6.44,2009-10,ENG Premier League
9,Richard Garcia,Hull,29,"D(C),M(R)",18,14,1104,0,1,0,6.44,2009-10,ENG Premier League
0,Federico Macheda,Man Utd,19,FW,5,1,127,1,1,0,6.43,2009-10,ENG Premier League
1,Jeffrey Bruma,Chelsea,19,D(C),2,0,57,0,0,0,6.43,2009-10,ENG Premier League
2,Brett Emerton,Blackburn,31,"D(C),DMC,M(R)",24,17,1420,0,1,0,6.42,2009-10,ENG Premier League
3,Ben Alnwick,Tottenham,24,GK,1,1,90,0,0,0,6.42,2009-10,ENG Premier League
4,Gunnar Nielsen,Man City,24,GK,1,0,14,0,0,0,6.42,2009-10,ENG Premier League
5,Christian Kalvenes,Burnley,33,D(L),5,3,276,0,0,0,6.42,2009-10,ENG Premier League
6,Michael Owen,Man Utd,31,FW,19,5,607,3,0,0,6.42,2009-10,ENG Premier League
7,Jozy Altidore,Hull,21,FW,28,16,1467,1,3,0,6.42,2009-10,ENG Premier League
8,Marc Albrighton,Aston Villa,21,"D(R),M(LR)",3,0,57,0,0,0,6.42,2009-10,ENG Premier League
9,Lukasz Fabianski,Arsenal,25,GK,4,4,360,0,0,0,6.41,2009-10,ENG Premier League
0,Fabio Daprelà,West Ham,19,"D(CL),M(L)",7,4,372,0,0,0,6.41,2009-10,ENG Premier League
1,Mark Davies,Bolton,22,M(CLR),17,5,549,0,0,0,6.41,2009-10,ENG Premier League
2,Bjørn Helge Riise,Fulham,27,"D(R),DMC",12,5,407,0,0,0,6.40,2009-10,ENG Premier League
3,Mame Diouf,Man Utd,23,"M(LR),FW",5,0,90,1,0,0,6.40,2009-10,ENG Premier League
4,Kagisho Dikgacoi,Fulham,26,M(C),12,7,587,0,0,0,6.40,2009-10,ENG Premier League
5,Ross Turnbull,Chelsea,26,GK,2,2,180,0,0,0,6.40,2009-10,ENG Premier League
6,Chris Basham,Bolton,22,"D(CR),M(CR)",8,2,237,0,1,0,6.39,2009-10,ENG Premier League
7,Seol Ki-Hyeon,Fulham,31,M(CLR),1,0,1,0,0,0,6.38,2009-10,ENG Premier League
8,Yildiray Bastürk,Blackburn,32,M(CLR),1,1,46,0,0,0,6.38,2009-10,ENG Premier League
9,Sylvan Ebanks-Blake,Wolves,24,"AM(L),FW",23,12,1167,2,0,0,6.38,2009-10,ENG Premier League
0,Daniel Sturridge,Chelsea,21,"M(R),FW",13,2,289,1,0,0,6.37,2009-10,ENG Premier League
1,Kieron Dyer,West Ham,32,D(C),10,4,359,0,1,0,6.37,2009-10,ENG Premier League
2,Henrique Hilário,Chelsea,35,GK,3,2,218,0,0,0,6.35,2009-10,ENG Premier League
3,Marcelo Martins,Wigan,23,FW,12,9,728,0,1,0,6.35,2009-10,ENG Premier League
4,Kevin Phillips,Birmingham,37,FW,19,2,417,4,0,1,6.35,2009-10,ENG Premier League
5,Kanu,Portsmouth,34,FW,23,6,818,2,2,0,6.34,2009-10,ENG Premier League
6,Jason Scotland,Wigan,31,AM(L),32,14,1550,1,2,0,6.34,2009-10,ENG Premier League
7,Dedryck Boyata,Man City,20,D(C),3,1,124,0,0,0,6.33,2009-10,ENG Premier League
8,Hayden Mullins,Portsmouth,31,D(C),18,15,1316,0,0,0,6.33,2009-10,ENG Premier League
9,Henri Lansbury,Arsenal,20,M(C),1,0,13,0,0,0,6.33,2009-10,ENG Premier League
0,Lars Jacobsen,Blackburn,31,D(LR),13,11,1033,0,0,0,6.33,2009-10,ENG Premier League
1,Andrey Voronin,Liverpool,31,"AM(C),FW",8,1,200,0,1,0,6.33,2009-10,ENG Premier League
2,Jô,Everton,23,FW,15,6,520,0,1,0,6.32,2009-10,ENG Premier League
3,Nick Barmby,Hull,36,M(CLR),20,6,752,0,0,0,6.31,2009-10,ENG Premier League
4,Andrew Johnson,Fulham,29,FW,8,7,598,0,1,0,6.31,2009-10,ENG Premier League
5,Eidur Gudjohnsen,Tottenham,32,"AM(C),FW",11,3,383,1,0,0,6.30,2009-10,ENG Premier League
6,Kamel Ghilas,Hull,26,FW,13,6,582,1,1,0,6.30,2009-10,ENG Premier League
7,Carlos Vela,Arsenal,21,"M(CLR),FW",11,1,227,1,0,0,6.30,2009-10,ENG Premier League
8,Gabriel Obertan,Man Utd,21,"M(CLR),FW",7,1,164,0,0,0,6.30,2009-10,ENG Premier League
9,Matt Hill,Wolves,29,D(CLR),2,2,180,0,0,0,6.29,2009-10,ENG Premier League
0,Matt Ritchie,Portsmouth,21,"D(L),M(CLR)",2,1,81,0,0,0,6.29,2009-10,ENG Premier League
1,Nikola Kalinic,Blackburn,23,FW,26,14,1451,2,1,0,6.28,2009-10,ENG Premier League
2,Geoffrey Mujangi Bia,Wolves,21,AM(L),3,1,60,0,0,0,6.27,2009-10,ENG Premier League
3,Michael Kightly,Wolves,24,M(LR),9,3,424,0,0,0,6.27,2009-10,ENG Premier League
4,Frank Nouble,West Ham,19,"AM(CLR),FW",8,3,256,0,0,0,6.27,2009-10,ENG Premier League
5,Segundo Castillo,Wolves,28,M(C),8,7,504,0,0,0,6.27,2009-10,ENG Premier League
6,Steven Thompson,Burnley,32,FW,20,1,380,4,0,0,6.26,2009-10,ENG Premier League
7,Daryl Murphy,Sunderland,27,"AM(LR),FW",3,2,168,0,0,0,6.24,2009-10,ENG Premier League
8,Gaël Kakuta,Chelsea,19,"M(CLR),FW",1,0,31,0,0,0,6.23,2009-10,ENG Premier League
9,Jason Brown,Blackburn,28,GK,4,3,334,0,0,0,6.23,2009-10,ENG Premier League
0,Benni McCarthy,West Ham,33,FW,5,2,157,0,0,0,6.22,2009-10,ENG Premier League
1,Gary McSheffrey,Birmingham,28,FW,5,1,99,0,0,0,6.22,2009-10,ENG Premier League
2,Quincy Owusu-Abeyie,Portsmouth,24,AM(L),10,3,357,0,0,0,6.21,2009-10,ENG Premier League
3,Danny Webber,Portsmouth,29,FW,17,4,464,1,1,0,6.21,2009-10,ENG Premier League
4,James Vaughan,Everton,22,FW,8,0,55,1,0,0,6.21,2009-10,ENG Premier League
5,Danny Welbeck,Man Utd,20,"AM(CLR),FW",5,1,137,0,0,0,6.21,2009-10,ENG Premier League
6,Chris Iwelumo,Wolves,32,FW,15,2,414,0,0,0,6.20,2009-10,ENG Premier League
7,Nathan Delfouneso,Aston Villa,19,"AM(CLR),FW",9,0,187,1,0,0,6.20,2009-10,ENG Premier League
8,Johannes Karl Gudjonsson,Burnley,30,M(CLR),10,1,312,0,0,0,6.19,2009-10,ENG Premier League
9,Steven Reid,Blackburn,29,D(R),4,1,124,0,0,0,6.18,2009-10,ENG Premier League
0,Danny Pugh,Stoke,28,"D(L),M(L)",7,1,179,1,0,0,6.18,2009-10,ENG Premier League
1,Andrea Dossena,Liverpool,29,"D(L),M(L)",2,1,54,0,0,0,6.18,2009-10,ENG Premier League
2,Fernando Guerrero,Burnley,21,M(CLR),7,0,72,0,0,0,6.18,2009-10,ENG Premier League
3,Dani Pacheco,Liverpool,20,M(CLR),4,0,40,0,0,0,6.18,2009-10,ENG Premier League
4,David Nugent,Portsmouth,25,"AM(C),FW",3,0,29,0,0,0,6.17,2009-10,ENG Premier League
5,Abdisalam Abdulkadir Ibrahim,Man City,19,M(C),1,0,14,0,0,0,6.16,2009-10,ENG Premier League
6,Fabio Borini,Chelsea,19,"M(CLR),FW",4,0,32,0,0,0,6.15,2009-10,ENG Premier League
7,Stefan Maierhofer,Wolves,28,FW,8,1,180,1,0,0,6.14,2009-10,ENG Premier League
8,Jordan Spence,West Ham,20,"D(CR),M(R)",1,0,2,0,0,0,6.14,2009-10,ENG Premier League
9,Andrew Surman,Wolves,24,M(CL),7,3,315,0,0,0,6.13,2009-10,ENG Premier League
